,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
2674,0f428318,0,57,12,40.0,2.0,16.0,3,57.0,12,0,57,0.0
2677,0f49538c,0,34,14,20.0,12.0,15.0,3,34.0,14,13,34,0.0
2694,0f5576b2,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
2709,0f6642da,0,7,9,3.0,2.0,2.0,1,7.0,9,9,7,0.0
2710,0f6672f6,0,13,7,6.0,2.0,4.0,2,13.0,7,6,13,0.0
2718,0f704600,0,39,0,16.0,7.0,11.0,1,39.0,0,0,39,0.0
2730,0f82e0bd,0,70,7,33.0,18.0,28.0,1,70.0,7,7,70,0.0
2731,0f836fad,0,136,47,90.0,5.0,31.0,6,113.0,47,0,136,0.0
2759,0fb2aab1,2,76,133,17.0,5.0,12.0,43,129.0,16,0,257,0.0
2763,0fb6b4d1,0,6,1,2.0,2.0,2.0,1,7.0,1,1,7,0.0
2769,0fc35fe5,0,9,13,1.0,1.0,1.0,1,9.0,13,13,9,0.0
2778,0fd7ba4a,0,102,13,73.0,14.0,43.0,11,102.0,13,5,102,0.0
2779,0fd9c628,0,3,8,1.0,1.0,1.0,1,3.0,8,8,3,0.0
2780,0fd9e6a2,0,48,8,36.0,2.0,17.0,1,48.0,8,8,48,0.0
2785,0fe5d58d,0,37,5,13.0,10.0,12.0,6,37.0,5,2,37,0.0
2786,0fe8e51e,0,34,30,2.0,2.0,2.0,3,34.0,30,11,34,1.0
2787,0fe9f461,0,214,94,87.0,20.0,50.0,32,33.0,94,3,214,0.0
2793,0ff026f5,0,9,76,3.0,3.0,3.0,2,0.0,76,72,9,1.0
2795,0ff3418a,0,5,38,1.0,1.0,1.0,1,0.0,38,38,5,0.0
2809,1003d683,0,30,9,27.0,1.0,5.0,1,30.0,9,9,30,0.0
2814,100fbe44,0,21,6,12.0,2.0,7.0,3,21.0,6,2,21,0.0
2818,1010bade,2,10,128,6.0,3.0,6.0,22,74.0,0,0,200,0.0
2824,101bc5f6,0,30,1,13.0,5.0,10.0,3,30.0,1,0,30,0.0
2826,101c4c0e,0,20,15,10.0,1.0,5.0,4,20.0,15,14,20,0.0
2828,101f783a,0,22,14,14.0,4.0,11.0,2,22.0,14,14,22,0.0
2834,10297297,0,29,19,17.0,5.0,13.0,5,29.0,19,13,29,0.0
2847,1032c6d2,0,33,16,13.0,3.0,8.0,2,33.0,16,10,33,0.0
2864,104c95db,0,48,3,35.0,2.0,7.0,2,48.0,3,3,48,0.0
2866,104ea584,1,29,147,6.0,3.0,3.0,24,15.0,67,13,175,0.0
2869,105566dd,0,44,18,27.0,9.0,22.0,3,44.0,18,10,44,0.0
2882,1066f277,0,10,8,2.0,2.0,2.0,1,10.0,8,8,10,0.0
2891,1071cce6,0,42,0,30.0,3.0,22.0,1,42.0,0,0,42,0.0
2893,107402b6,1,2,6,1.0,1.0,1.0,2,33.0,0,0,33,0.0
2895,1074bfe5,1,25,11,16.0,9.0,16.0,8,85.0,10,10,85,0.0
2913,10871bbb,4,54,52,35.0,8.0,23.0,131,682.0,8,3,1295,0.0
2920,108e7303,0,7,15,3.0,1.0,2.0,1,7.0,15,15,7,0.0
2941,10a7bcf0,0,18,14,3.0,1.0,1.0,1,18.0,14,14,18,0.0
2948,10b2e757,0,11,1,4.0,2.0,3.0,1,11.0,1,1,11,0.0
2953,10b92a6c,0,88,28,18.0,6.0,13.0,11,88.0,28,0,88,0.0
2954,10b9b93a,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
2957,10baf969,0,6,14,2.0,1.0,1.0,1,6.0,14,14,6,0.0
2972,10c67dc1,0,4,5,1.0,1.0,1.0,1,4.0,5,5,4,0.0
2973,10c7c108,0,19,1,13.0,3.0,8.0,1,19.0,1,1,19,0.0
2977,10c9c105,0,14,0,8.0,1.0,7.0,1,14.0,0,0,14,0.0
2996,10d19041,0,42,9,19.0,5.0,13.0,3,42.0,9,8,42,0.0
3005,10dba738,0,5,1,0.0,0.0,0.0,1,5.0,1,1,5,0.0
3022,10ff5b8b,0,9,13,3.0,1.0,3.0,1,9.0,13,13,9,1.0
3031,11077937,0,22,76,10.0,3.0,9.0,2,12.0,76,14,22,0.0
3041,1115d6b4,0,36,15,28.0,7.0,16.0,1,36.0,15,15,36,0.0
3045,111acd1b,0,10,7,2.0,2.0,2.0,1,10.0,7,7,10,0.0
3058,11259db2,2,15,16,3.0,2.0,3.0,2,32.0,16,13,32,0.0
3066,11311a0d,0,13,15,3.0,2.0,3.0,1,13.0,15,15,13,0.0
3068,1136497b,0,19,15,5.0,2.0,2.0,2,19.0,15,15,19,0.0
3082,114f8401,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
3090,1157b0eb,2,13,15,5.0,1.0,2.0,3,39.0,5,5,39,0.0
3095,11694101,0,37,16,20.0,2.0,12.0,1,37.0,16,16,37,0.0
3099,117441a2,0,11,16,6.0,2.0,5.0,1,11.0,16,16,11,0.0
3107,117f259d,0,33,1,9.0,2.0,4.0,1,33.0,1,1,33,0.0
3109,1182c372,0,15,1,4.0,2.0,3.0,3,15.0,1,0,15,0.0
3111,1183a567,0,19,10,13.0,2.0,5.0,1,19.0,10,10,19,0.0
3133,11ae7dfa,0,54,23,13.0,3.0,11.0,5,54.0,23,0,54,0.0
3134,11b15fc1,0,3,13,0.0,0.0,0.0,1,3.0,13,13,3,0.0
3137,11b247a4,0,125,14,64.0,8.0,20.0,3,125.0,14,10,125,1.0
3144,11bc7bbd,0,22,14,5.0,3.0,4.0,3,22.0,14,10,22,0.0
3154,11c3a5fb,2,11,3,2.0,2.0,2.0,2,56.0,2,2,56,0.0
3156,11c8fde4,0,10,1,3.0,3.0,3.0,1,10.0,1,1,10,0.0
3163,11d097ed,1,1,66,0.0,0.0,0.0,31,160.0,1,1,334,0.0
3167,11d7273d,0,19,2,13.0,5.0,9.0,1,19.0,2,2,19,0.0
3186,11e6d47a,2,10,9,0.0,0.0,0.0,10,23.0,7,1,23,0.0
3188,11e6e60d,1,29,15,6.0,3.0,5.0,15,47.0,15,1,47,0.0
3191,11e8a164,0,39,52,11.0,3.0,6.0,5,19.0,52,1,39,1.0
3193,11eb4374,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
3195,11ebd529,0,52,36,32.0,9.0,17.0,15,39.0,36,2,52,1.0
3206,120c29d3,0,9,0,3.0,1.0,3.0,1,9.0,0,0,9,1.0
3221,1227745f,0,9,15,3.0,1.0,2.0,1,9.0,15,15,9,0.0
3224,12331f89,0,24,16,6.0,2.0,4.0,4,24.0,16,13,24,0.0
3232,123e6920,2,1,90,0.0,0.0,0.0,20,3.0,2,2,152,1.0
3234,123fde23,1,42,142,16.0,8.0,11.0,8,7.0,140,21,105,1.0
3240,1247bd8b,0,23,33,8.0,2.0,3.0,6,19.0,33,14,23,0.0
3241,124936a3,0,12,130,0.0,0.0,0.0,5,0.0,130,72,12,0.0
3242,124bb6db,0,39,132,17.0,3.0,12.0,7,35.0,132,2,39,0.0
3244,124ffbce,0,16,40,7.0,3.0,5.0,2,0.0,40,37,16,0.0
3251,12525a95,3,9,77,1.0,1.0,1.0,5,3.0,57,21,44,0.0
3252,12529b31,0,56,3,14.0,7.0,11.0,5,56.0,3,1,56,0.0
3259,125b4a32,0,3,2,0.0,0.0,0.0,1,3.0,2,2,3,0.0
3266,1261a339,0,33,3,21.0,3.0,16.0,3,33.0,3,2,33,0.0
3275,127560be,2,1,3,1.0,1.0,1.0,3,80.0,2,2,80,0.0
3279,1279bda8,0,50,107,27.0,7.0,20.0,5,0.0,107,42,50,1.0
3280,1279eb7d,0,16,11,9.0,1.0,5.0,1,16.0,11,11,16,0.0
3301,129547ab,1,200,88,138.0,24.0,78.0,9,160.0,60,2,264,0.0
3310,12a207b6,0,6,4,2.0,1.0,2.0,2,6.0,4,2,6,0.0
3328,12c99e0c,0,6,10,2.0,1.0,2.0,1,6.0,10,10,6,1.0
3344,12d951ea,1,1,42,0.0,0.0,0.0,2,8.0,8,8,11,0.0
3345,12db1140,0,2,94,0.0,0.0,0.0,1,0.0,94,94,2,1.0
3346,12db1a76,0,3,7,0.0,0.0,0.0,1,3.0,7,7,3,0.0
3353,12e7a320,0,33,140,9.0,2.0,8.0,7,16.0,140,0,33,1.0
3363,12f9ba02,1,12,11,5.0,3.0,5.0,3,32.0,7,7,32,0.0
3368,12fd8a94,0,3,13,0.0,0.0,0.0,1,3.0,13,13,3,0.0
3369,13011acd,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
3371,130596cb,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
3379,1315ce31,0,10,19,0.0,0.0,0.0,10,10.0,19,14,10,0.0
3398,132bda83,0,24,13,11.0,2.0,8.0,4,24.0,13,13,24,1.0
3402,1339cd9c,0,34,31,16.0,6.0,12.0,5,34.0,31,0,34,0.0
3408,133f4086,0,26,44,7.0,3.0,5.0,3,0.0,44,34,26,1.0
3422,134eb081,0,25,30,8.0,2.0,3.0,5,25.0,30,13,25,0.0
3426,13587a1e,0,41,14,26.0,5.0,20.0,3,41.0,14,2,41,0.0
3428,1359f500,0,18,15,10.0,2.0,6.0,2,18.0,15,7,18,0.0
3444,137a42b8,0,7,7,2.0,1.0,1.0,1,7.0,7,7,7,0.0
3454,13849bad,0,12,12,6.0,3.0,3.0,1,12.0,12,12,12,0.0
3466,1394e69c,0,13,0,9.0,3.0,6.0,1,13.0,0,0,13,0.0
3477,13a48b2c,0,10,1,6.0,2.0,4.0,1,10.0,1,1,10,0.0
3498,13bd8994,0,4,133,1.0,1.0,1.0,1,0.0,133,133,4,0.0
3514,13cdba8c,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
3519,13d205cd,0,6,4,4.0,1.0,4.0,1,6.0,4,4,6,0.0
3523,13d36660,0,58,13,30.0,15.0,21.0,3,58.0,13,9,58,0.0
3524,13d5c38a,0,5,4,1.0,1.0,1.0,1,5.0,4,4,5,0.0
3528,13dabe9c,0,126,15,25.0,14.0,21.0,3,126.0,15,11,126,0.0
3539,13e69b99,0,142,12,57.0,4.0,33.0,11,142.0,12,2,142,0.0
3542,13ed1966,0,34,97,16.0,4.0,9.0,3,28.0,97,5,34,0.0
3550,13fa4d17,0,29,44,4.0,2.0,3.0,4,15.0,44,11,29,0.0
3555,13fd3aa2,0,115,3,108.0,21.0,77.0,1,115.0,3,3,115,0.0
3558,140376d0,0,26,15,18.0,3.0,10.0,3,26.0,15,14,26,1.0
3574,141ec20e,0,50,2,18.0,11.0,15.0,2,50.0,2,1,50,0.0
3577,141fdff9,1,1,9,0.0,0.0,0.0,1,9.0,9,9,9,0.0
3597,14372bb7,0,34,2,17.0,3.0,9.0,3,34.0,2,0,34,0.0
3607,14442e02,0,3,2,0.0,0.0,0.0,1,3.0,2,2,3,0.0
3612,144625e3,0,3,0,0.0,0.0,0.0,1,3.0,0,0,3,0.0
3617,1454d8b1,0,277,21,200.0,20.0,89.0,30,277.0,21,1,277,0.0
3624,1459f687,0,38,3,19.0,5.0,11.0,2,38.0,3,0,38,0.0
3627,145cea1e,0,1,6,0.0,0.0,0.0,1,1.0,6,6,1,0.0
3631,145fc7c1,0,38,40,6.0,5.0,5.0,4,14.0,40,3,38,0.0
3638,146d9687,0,15,53,5.0,4.0,5.0,5,3.0,53,28,15,0.0
3654,148da13f,0,152,17,101.0,14.0,42.0,3,152.0,17,5,152,0.0
3656,148ed4ab,0,82,38,74.0,4.0,35.0,2,79.0,38,8,82,0.0
3664,14a041b1,0,21,18,4.0,3.0,3.0,2,21.0,18,5,21,1.0
3672,14a69de7,0,3,26,1.0,1.0,1.0,1,3.0,26,26,3,0.0
3685,14b26f9d,0,38,115,25.0,2.0,16.0,2,0.0,115,115,38,1.0
3688,14b6ab24,0,10,2,4.0,2.0,2.0,2,11.0,2,2,11,0.0
3693,14ba67bf,2,16,21,1.0,1.0,1.0,6,45.0,15,6,45,1.0
3697,14c1c2f9,0,53,55,16.0,7.0,10.0,5,0.0,55,42,53,0.0
3716,14e56345,0,30,17,6.0,3.0,4.0,6,30.0,17,8,30,0.0
3727,14fa4e6b,0,38,5,26.0,2.0,16.0,2,38.0,5,4,38,0.0
3728,14fb3669,0,22,1,11.0,4.0,9.0,2,22.0,1,1,22,1.0
3735,1502b35a,0,21,3,10.0,2.0,8.0,1,21.0,3,3,21,0.0
3736,15038b7c,0,105,44,28.0,11.0,20.0,9,91.0,44,0,105,0.0
3739,1508fb97,0,105,15,38.0,12.0,24.0,8,105.0,15,9,105,0.0
3741,150b08ea,1,3,1,0.0,0.0,0.0,2,62.0,1,1,62,0.0
3752,151626ea,0,154,24,124.0,8.0,46.0,8,154.0,24,2,154,0.0
3753,1517be31,0,19,3,14.0,4.0,9.0,1,19.0,3,3,19,1.0
3772,15339493,0,38,13,11.0,4.0,6.0,4,38.0,13,8,38,0.0
3779,153b8d51,0,40,5,26.0,3.0,11.0,3,40.0,5,4,40,0.0
3782,153e4972,1,5,11,2.0,2.0,2.0,2,10.0,11,8,10,0.0
3798,155ad7a7,0,22,1,13.0,2.0,9.0,1,22.0,1,1,22,0.0
3802,155c89fe,0,33,4,14.0,2.0,6.0,1,33.0,4,4,33,0.0
3803,155cf398,0,47,5,20.0,7.0,13.0,4,47.0,5,4,47,0.0
3811,1566cc6e,0,13,8,6.0,3.0,3.0,1,13.0,8,8,13,0.0
3812,15696a58,0,22,3,10.0,2.0,4.0,4,22.0,3,0,22,0.0
3818,157182dd,1,19,9,6.0,1.0,3.0,10,146.0,4,3,146,0.0
3822,15789df4,0,16,1,4.0,2.0,4.0,3,16.0,1,1,16,0.0
3826,157b0c17,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
3849,1595bf50,0,23,14,12.0,3.0,8.0,5,23.0,14,6,23,0.0
3853,15996f22,0,11,14,3.0,1.0,2.0,2,11.0,14,13,11,0.0
3855,159a4a1b,0,32,11,14.0,2.0,9.0,4,32.0,11,3,32,0.0
3856,159af54e,0,21,1,7.0,2.0,2.0,1,21.0,1,1,21,0.0
3863,15a3a249,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
3864,15a42c52,0,19,5,2.0,1.0,2.0,2,19.0,5,5,19,0.0
3867,15a70aeb,0,22,0,13.0,2.0,10.0,1,22.0,0,0,22,0.0
3886,15bcbf6e,0,9,14,3.0,1.0,2.0,1,9.0,14,14,9,0.0
3894,15c6cfb1,0,43,92,16.0,7.0,11.0,5,39.0,92,10,43,0.0
3897,15c99b91,0,46,7,17.0,6.0,10.0,4,46.0,7,3,46,1.0
3898,15ca130e,0,280,68,158.0,36.0,98.0,17,118.0,68,10,280,0.0
3902,15d35ec5,0,12,2,7.0,4.0,4.0,1,12.0,2,2,12,1.0
3903,15d3899e,0,19,9,2.0,2.0,2.0,2,19.0,9,2,19,0.0
3908,15de4f10,0,22,95,6.0,1.0,5.0,1,0.0,95,95,22,1.0
3921,15eadb4b,0,16,6,10.0,1.0,5.0,1,16.0,6,6,16,0.0
3931,15fbfbaa,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
3948,16093ad9,0,11,16,3.0,1.0,1.0,1,11.0,16,16,11,0.0
3963,161e6408,0,272,122,117.0,23.0,61.0,22,19.0,122,0,272,0.0
3969,162dcf46,0,7,10,1.0,1.0,1.0,1,7.0,10,10,7,0.0
3972,16319654,0,30,9,15.0,6.0,10.0,1,31.0,9,9,31,1.0
3995,164fa3da,5,135,91,10.0,7.0,8.0,37,3.0,70,23,201,1.0
4007,16608679,0,192,12,157.0,37.0,99.0,2,192.0,12,11,192,0.0
4022,1671974a,0,146,141,85.0,13.0,44.0,8,92.0,141,14,146,0.0
4030,167d2c3c,0,16,3,4.0,3.0,4.0,2,16.0,3,3,16,0.0
4038,168871d5,1,40,42,15.0,4.0,12.0,18,62.0,21,14,124,1.0
4041,168d92b0,0,117,110,62.0,13.0,34.0,11,87.0,110,3,117,0.0
4042,168eb350,0,8,5,4.0,1.0,3.0,1,8.0,5,5,8,0.0
4067,16ac1e3e,0,9,12,3.0,2.0,2.0,2,9.0,12,9,9,0.0
4076,16b7ed42,0,34,22,11.0,4.0,8.0,3,34.0,22,12,34,0.0
4082,16bcc57d,0,72,39,46.0,9.0,32.0,5,67.0,39,6,72,0.0
4086,16c07417,0,3,1,1.0,1.0,1.0,1,3.0,1,1,3,0.0
4092,16c977ee,0,34,9,11.0,3.0,6.0,5,34.0,9,3,34,0.0
4093,16ca0ce9,0,8,2,2.0,1.0,2.0,1,8.0,2,2,8,0.0
4096,16cbc45b,0,40,77,25.0,8.0,19.0,5,22.0,77,7,40,0.0
4135,16fe7a20,4,45,55,7.0,3.0,3.0,16,29.0,52,10,66,0.0
4158,171e75cb,1,340,88,274.0,21.0,95.0,106,279.0,37,0,1212,1.0
4166,17347527,0,25,2,18.0,5.0,11.0,1,25.0,2,2,25,0.0
4167,17384a0c,0,50,3,20.0,14.0,17.0,1,50.0,3,3,50,0.0
4181,1744d596,0,34,1,11.0,8.0,10.0,1,34.0,1,0,34,0.0
4207,175db121,0,12,29,8.0,2.0,5.0,4,12.0,29,17,12,1.0
4216,176c9340,0,6,13,2.0,2.0,2.0,1,6.0,13,13,6,0.0
4220,1771e390,1,3,15,0.0,0.0,0.0,6,156.0,5,0,156,0.0
4225,177bc00b,0,101,25,69.0,17.0,38.0,3,101.0,25,6,101,1.0
4227,177f1298,0,277,82,83.0,21.0,43.0,40,220.0,82,2,277,1.0
4229,177f5ace,0,192,11,138.0,25.0,58.0,14,192.0,11,0,192,0.0
4234,178b3334,0,12,7,4.0,2.0,4.0,1,12.0,7,7,12,0.0
4241,179ae39f,1,6,10,3.0,1.0,3.0,1,68.0,10,10,68,1.0
4244,179f3647,0,27,61,10.0,5.0,8.0,3,11.0,61,12,27,0.0
4246,17a3c424,0,19,16,12.0,5.0,12.0,1,19.0,16,16,19,0.0
4256,17b54385,0,9,6,3.0,1.0,1.0,1,9.0,6,6,9,0.0
4265,17c183c9,0,191,51,62.0,23.0,38.0,24,99.0,51,8,191,0.0
4274,17d0385c,0,76,7,68.0,15.0,45.0,1,76.0,7,7,76,0.0
4275,17d26511,0,41,0,11.0,6.0,8.0,2,41.0,0,0,41,0.0
4289,17df93f7,0,67,16,39.0,6.0,24.0,8,67.0,16,5,67,0.0
4293,17e6877e,0,8,142,3.0,2.0,3.0,2,0.0,142,101,8,0.0
4313,180200a4,1,6,9,2.0,2.0,2.0,3,15.0,9,4,15,0.0
4314,1803b566,0,13,10,6.0,2.0,4.0,2,13.0,10,6,13,0.0
4326,180f0764,0,8,0,2.0,1.0,1.0,1,8.0,0,0,8,0.0
4332,1818fc1c,0,29,13,13.0,1.0,6.0,5,29.0,13,9,29,0.0
4337,181cfff7,0,20,2,5.0,2.0,5.0,2,20.0,2,1,20,1.0
4348,182fd462,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
4351,1836c63e,0,4,31,0.0,0.0,0.0,1,4.0,31,31,4,1.0
4358,18489dd5,0,1567,32,1052.0,40.0,282.0,51,1563.0,32,0,1567,0.0
4373,185bdca6,0,34,7,19.0,2.0,7.0,4,34.0,7,7,34,0.0
4379,18617df6,0,5,2,1.0,1.0,1.0,1,5.0,2,2,5,0.0
4390,1872ba51,0,9,2,3.0,1.0,1.0,1,9.0,2,2,9,0.0
4404,188aa475,0,108,28,61.0,12.0,39.0,6,109.0,28,0,109,0.0
4412,189c451b,0,77,50,44.0,15.0,31.0,5,45.0,50,13,77,1.0
4413,189ef446,0,11,14,3.0,1.0,2.0,2,11.0,14,14,11,0.0
4421,18a4c4db,1,12,38,0.0,0.0,0.0,9,36.0,9,3,39,0.0
4426,18a737c8,0,42,2,20.0,1.0,11.0,1,42.0,2,1,42,0.0
4430,18ac1cd6,0,37,5,24.0,5.0,17.0,5,37.0,5,2,37,0.0
4440,18b81745,0,7,2,1.0,1.0,1.0,1,7.0,2,2,7,0.0
4441,18b908a5,0,71,3,19.0,4.0,6.0,2,71.0,3,2,71,0.0
4443,18b92214,1,22,4,18.0,3.0,16.0,2,60.0,0,0,60,0.0
4452,18c3bf8c,0,47,23,20.0,5.0,11.0,7,47.0,23,4,47,0.0
4467,18e34551,0,91,39,33.0,12.0,25.0,9,89.0,39,8,91,0.0
4468,18e77b0a,0,100,6,68.0,8.0,27.0,3,100.0,6,0,100,1.0
4469,18e91628,0,17,19,7.0,2.0,4.0,3,17.0,19,11,17,0.0
4470,18e93fd5,0,15,143,4.0,3.0,3.0,3,6.0,143,8,15,0.0
4492,18f39a0c,0,251,42,218.0,32.0,88.0,11,223.0,42,2,251,1.0
4495,18fa491c,0,231,125,120.0,14.0,49.0,22,128.0,125,0,231,0.0
4502,1906223e,0,26,71,7.0,4.0,6.0,3,0.0,71,38,26,0.0
4521,1914d2c4,4,25,107,6.0,4.0,5.0,7,20.0,74,6,55,0.0
4534,192fff17,0,9,0,2.0,1.0,2.0,1,9.0,0,0,9,0.0
4535,19313863,0,87,14,42.0,10.0,25.0,7,87.0,14,3,87,0.0
4547,193f9460,0,32,16,8.0,4.0,5.0,2,32.0,16,15,32,0.0
4555,19500958,0,18,104,10.0,5.0,9.0,2,0.0,104,92,18,0.0
4562,195b8af1,0,68,9,23.0,5.0,18.0,4,68.0,9,7,68,0.0
4568,196292f4,0,10,7,0.0,0.0,0.0,1,10.0,7,7,10,1.0
4573,196e3c43,0,105,79,35.0,7.0,13.0,17,27.0,79,1,105,0.0
4575,196fe7a8,0,32,20,14.0,6.0,11.0,2,32.0,20,15,32,0.0
4594,197a619e,0,8,68,1.0,1.0,1.0,2,4.0,68,20,8,1.0
4598,1983a9a0,0,28,3,12.0,5.0,11.0,2,28.0,3,3,28,0.0
4618,19993325,0,26,52,7.0,6.0,6.0,3,10.0,52,12,26,0.0
4621,199cf3c4,2,25,9,7.0,4.0,6.0,14,168.0,5,2,168,1.0
4628,19ab3bfd,0,16,9,10.0,3.0,10.0,1,16.0,9,9,16,0.0
4635,19b1e66c,0,4,29,0.0,0.0,0.0,1,4.0,29,29,4,0.0
4640,19b77afe,0,37,107,7.0,5.0,5.0,3,4.0,107,30,37,0.0
4643,19bed1d7,0,177,3,73.0,16.0,49.0,7,177.0,3,0,177,0.0
4646,19c5639a,0,28,4,18.0,8.0,12.0,2,28.0,4,2,28,0.0
4658,19ddeb67,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
4659,19de7639,0,6,31,2.0,2.0,2.0,2,6.0,31,1,6,0.0
4660,19e2dc15,0,42,57,13.0,10.0,10.0,7,20.0,57,4,42,0.0
4662,19e5bd06,0,20,6,14.0,2.0,7.0,1,20.0,6,6,20,0.0
4666,19ed4344,0,199,17,81.0,9.0,36.0,17,200.0,17,0,200,1.0
4669,19f17086,0,20,1,9.0,2.0,7.0,2,20.0,1,1,20,1.0
4676,19fcbcd5,4,60,16,0.0,0.0,0.0,31,119.0,15,1,119,0.0
4678,19ff3181,0,7,0,2.0,1.0,2.0,1,7.0,0,0,7,0.0
4680,1a01ee85,1,5,1,1.0,1.0,1.0,1,18.0,1,1,18,0.0
4683,1a0a0999,1,10,20,3.0,2.0,3.0,5,246.0,0,0,246,0.0
4684,1a0f4edd,0,17,6,6.0,2.0,4.0,2,17.0,6,3,17,0.0
4686,1a1282d9,0,7,15,2.0,1.0,2.0,1,7.0,15,15,7,0.0
4689,1a16d494,0,50,8,25.0,7.0,17.0,1,50.0,8,8,50,0.0
4692,1a1b10d4,0,82,2,59.0,7.0,23.0,2,82.0,2,1,82,0.0
4693,1a1d5aa0,0,13,61,2.0,1.0,1.0,2,10.0,61,5,13,0.0
4698,1a275de2,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
4705,1a3424c2,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
4710,1a3bf2d4,0,171,2,130.0,9.0,36.0,3,171.0,2,1,171,0.0
4714,1a408d93,0,152,128,52.0,10.0,17.0,25,122.0,128,0,152,0.0
4717,1a44d26a,0,10,1,1.0,1.0,1.0,1,10.0,1,1,10,0.0
4721,1a4c1ad6,0,30,0,17.0,8.0,12.0,1,30.0,0,0,30,0.0
4731,1a62dd70,0,28,1,7.0,3.0,6.0,4,28.0,1,0,28,0.0
4740,1a69fbfb,0,10,3,2.0,1.0,2.0,1,10.0,3,3,10,0.0
4749,1a7a1936,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
4753,1a816413,0,29,21,6.0,3.0,5.0,3,29.0,21,5,29,0.0
4756,1a831113,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
4773,1a913457,0,29,15,11.0,1.0,3.0,6,29.0,15,13,29,0.0
4787,1a9913c9,0,50,6,35.0,17.0,23.0,5,50.0,6,2,50,0.0
4795,1aa9a72d,0,7,13,2.0,1.0,2.0,1,7.0,13,13,7,0.0
4800,1ab05f3d,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
4832,1adba253,0,37,20,13.0,5.0,12.0,2,37.0,20,18,37,1.0
4834,1adea052,0,10,2,4.0,2.0,3.0,1,10.0,2,2,10,0.0
4844,1af2fba9,0,3,4,0.0,0.0,0.0,1,3.0,4,4,3,0.0
4850,1af68b74,0,26,123,9.0,5.0,9.0,2,0.0,123,122,26,1.0
4858,1b02d6b2,0,15,31,8.0,3.0,8.0,2,15.0,31,20,15,0.0
4868,1b17b334,0,3,103,1.0,1.0,1.0,1,0.0,103,103,3,1.0
4874,1b1c0d77,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,0.0
4876,1b1d6b6a,0,5,71,1.0,1.0,1.0,1,0.0,71,71,5,0.0
4885,1b2b8210,0,6,2,1.0,1.0,1.0,2,6.0,2,2,6,0.0
4895,1b373281,0,1025,145,640.0,62.0,193.0,135,49.0,145,0,1025,0.0
4906,1b39b55b,1,4,17,1.0,1.0,1.0,3,21.0,16,10,21,0.0
4911,1b3d1a0f,0,23,11,11.0,1.0,3.0,1,23.0,11,11,23,0.0
4922,1b51506e,0,12,8,8.0,2.0,6.0,1,13.0,8,8,13,0.0
4928,1b59ca78,0,240,115,193.0,22.0,103.0,12,231.0,115,0,240,1.0
4930,1b5b18d4,0,33,129,13.0,2.0,10.0,3,31.0,129,12,33,0.0
4942,1b6cc3e9,0,4,30,2.0,1.0,1.0,1,4.0,30,30,4,0.0
4946,1b743501,0,28,23,7.0,6.0,6.0,3,28.0,23,9,28,1.0
4949,1b7918eb,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
4960,1b9402e3,0,121,15,83.0,13.0,34.0,4,121.0,15,14,121,0.0
4968,1b9f7cf6,0,25,14,9.0,2.0,6.0,3,25.0,14,10,25,0.0
4976,1bb00667,0,8,10,2.0,1.0,2.0,1,8.0,10,10,8,0.0
4977,1bb0ac90,0,6,13,3.0,2.0,3.0,1,7.0,13,13,7,0.0
4979,1bb1014e,0,13,15,4.0,1.0,2.0,2,13.0,15,14,13,0.0
4980,1bb201d2,0,97,26,28.0,9.0,12.0,5,97.0,26,1,97,0.0
4981,1bb44b38,0,45,9,12.0,5.0,5.0,3,45.0,9,1,45,0.0
4989,1bc098f5,0,78,22,54.0,4.0,37.0,5,78.0,22,0,78,0.0
4991,1bc7f14b,0,35,6,11.0,3.0,9.0,3,35.0,6,0,35,1.0
4997,1bd1b394,1,190,16,130.0,29.0,90.0,24,199.0,16,0,199,0.0
5006,1bd6991e,0,30,41,6.0,5.0,5.0,3,12.0,41,27,30,1.0
5008,1be08351,0,16,16,3.0,1.0,3.0,2,16.0,16,16,16,0.0
