,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
27140,99e9529f,0,4,0,1.0,1.0,1.0,0,0,4,0.0
27149,99f653a0,0,17,1,7.0,3.0,4.0,1,1,17,0.0
27169,9a15a1c1,0,7,29,2.0,2.0,2.0,29,9,7,1.0
27189,9a42871e,0,14,58,2.0,2.0,2.0,58,54,14,1.0
27195,9a53c42f,0,112,5,84.0,9.0,53.0,5,1,112,0.0
27209,9a64a061,0,6,74,2.0,1.0,2.0,74,74,6,0.0
27260,9aacd29f,2,9,15,3.0,1.0,3.0,12,10,58,0.0
27273,9ac21158,0,15,2,6.0,4.0,4.0,2,2,15,0.0
27293,9adcc17a,0,284,94,264.0,27.0,139.0,94,9,284,1.0
27365,9b4386dd,0,18,3,8.0,2.0,5.0,3,3,18,0.0
27378,9b502e14,0,34,6,9.0,6.0,8.0,6,6,34,0.0
27413,9b8ba850,0,43,14,33.0,4.0,18.0,14,12,43,0.0
27419,9b8d001b,5,182,80,109.0,19.0,52.0,59,49,825,1.0
27435,9b9f98ed,0,58,119,24.0,15.0,16.0,119,6,58,0.0
27444,9ba8e3c5,0,305,17,188.0,40.0,98.0,17,6,305,0.0
27453,9bb0f7dd,0,30,15,12.0,8.0,11.0,15,13,30,1.0
27454,9bb3af27,0,59,14,17.0,9.0,12.0,14,13,59,1.0
27458,9bba65dd,0,69,77,49.0,9.0,33.0,77,15,69,0.0
27484,9bd2fda3,0,4,6,1.0,1.0,1.0,6,6,4,0.0
27489,9bd3f9bc,3,505,105,304.0,18.0,85.0,96,1,558,1.0
27509,9bf40bc2,0,6,7,1.0,1.0,1.0,7,7,6,0.0
27528,9c0c2956,0,25,13,17.0,3.0,7.0,13,4,25,1.0
27532,9c11fd4c,0,213,13,154.0,29.0,60.0,13,8,213,1.0
27535,9c16528f,0,4,8,1.0,1.0,1.0,8,8,4,0.0
27558,9c3966bb,0,50,0,28.0,9.0,24.0,0,0,50,0.0
27559,9c3d3783,0,124,13,108.0,17.0,56.0,13,0,124,1.0
27571,9c5428bc,0,10,1,2.0,1.0,1.0,1,1,10,0.0
27583,9c6290b1,0,60,4,38.0,5.0,21.0,4,3,60,0.0
27620,9c8bc437,0,27,13,6.0,2.0,4.0,13,7,27,1.0
27646,9cb6cb64,0,25,0,13.0,9.0,10.0,0,0,25,1.0
27648,9cb7de9a,0,62,5,37.0,9.0,17.0,5,2,62,0.0
27687,9cfc7f80,0,15,6,2.0,1.0,2.0,6,6,15,0.0
27700,9d11b2e1,0,195,17,161.0,28.0,102.0,17,12,195,0.0
27720,9d34360c,0,21,15,9.0,2.0,5.0,15,6,21,0.0
27728,9d3de92a,0,11,9,6.0,2.0,6.0,9,9,11,0.0
27730,9d42fe34,0,9,7,4.0,1.0,2.0,7,7,9,0.0
27741,9d52ab5f,1,1,81,0.0,0.0,0.0,6,6,76,0.0
27814,9db782a0,0,67,2,38.0,9.0,19.0,2,0,67,0.0
27826,9dccdfee,0,46,5,19.0,3.0,12.0,5,1,46,0.0
27827,9dcd4be4,0,4,5,1.0,1.0,1.0,5,5,4,0.0
27831,9dcfb536,0,9,54,3.0,1.0,2.0,54,54,9,1.0
27859,9df69e34,1,0,6,0.0,0.0,0.0,6,6,26,0.0
27863,9dff3025,0,17,3,5.0,4.0,5.0,3,1,17,0.0
27886,9e160f67,3,13,64,7.0,2.0,5.0,19,7,320,1.0
27889,9e1ab0e1,0,2,44,0.0,0.0,0.0,44,44,2,0.0
27912,9e42dbf1,1,309,33,245.0,41.0,136.0,16,3,479,1.0
27936,9e5b7a37,0,8,0,1.0,1.0,1.0,0,0,8,1.0
27941,9e658003,0,167,14,131.0,4.0,50.0,14,3,167,0.0
27953,9e6ff614,0,13,26,5.0,2.0,4.0,26,12,13,0.0
27967,9e80af20,0,12,29,4.0,3.0,3.0,29,1,12,0.0
27970,9e8567de,0,28,3,20.0,5.0,18.0,3,0,28,1.0
27985,9e9a9651,0,13,2,10.0,1.0,7.0,2,2,13,1.0
27992,9ea5dedf,0,24,23,10.0,3.0,7.0,23,14,24,1.0
28001,9ea98fee,0,8,2,2.0,1.0,2.0,2,2,8,0.0
28020,9ed03688,0,180,76,96.0,5.0,39.0,76,8,180,0.0
28042,9ee8b95d,0,50,11,23.0,7.0,12.0,11,1,50,1.0
28045,9eea3b0d,0,9,7,1.0,1.0,1.0,7,7,9,0.0
28071,9f0ca520,0,4,10,1.0,1.0,1.0,10,10,4,0.0
28081,9f26665b,0,23,76,8.0,4.0,6.0,76,47,23,0.0
28118,9f58eccb,2,63,100,44.0,5.0,25.0,9,3,146,1.0
28149,9f85f3bf,0,379,29,300.0,45.0,146.0,29,1,379,1.0
28160,9f98e0ea,0,81,71,15.0,9.0,12.0,71,0,81,1.0
28169,9fa3ee4e,0,10,34,2.0,1.0,1.0,34,11,10,1.0
28180,9fb24eca,0,13,7,4.0,2.0,2.0,7,7,13,0.0
28188,9fbc9d91,0,50,115,14.0,4.0,9.0,115,28,50,1.0
28197,9fc502eb,0,22,16,12.0,1.0,4.0,16,0,22,1.0
28199,9fca071a,1,7,0,2.0,1.0,1.0,0,0,31,1.0
28251,a008b5c4,0,19,9,10.0,1.0,7.0,9,1,19,0.0
28255,a00d067c,0,33,121,21.0,2.0,13.0,121,9,33,0.0
28268,a01b3dbf,1,86,36,35.0,5.0,18.0,36,5,157,1.0
28299,a0536716,0,32,4,25.0,15.0,22.0,4,4,32,0.0
28346,a08e9af4,0,11,1,5.0,3.0,5.0,1,0,11,0.0
28382,a0b2e467,0,4,81,1.0,1.0,1.0,81,81,4,1.0
28403,a0de02fd,0,4,6,1.0,1.0,1.0,6,6,4,0.0
28437,a1138329,0,10,15,4.0,1.0,2.0,15,14,10,0.0
28444,a1182406,3,76,125,62.0,16.0,41.0,71,0,461,1.0
28445,a11be3a7,0,76,4,23.0,9.0,14.0,4,3,76,0.0
28451,a1266388,0,88,61,36.0,13.0,25.0,61,3,88,1.0
28464,a142c7d0,0,7,5,3.0,1.0,1.0,5,5,7,0.0
28483,a16bc220,0,32,2,15.0,3.0,7.0,2,2,32,1.0
28493,a17cf5d4,0,23,22,13.0,3.0,7.0,22,5,23,0.0
28500,a18b544f,0,18,7,2.0,1.0,1.0,7,7,18,0.0
28511,a1918050,2,107,6,42.0,7.0,25.0,6,0,129,0.0
28523,a1b0d9e0,1,25,1,11.0,4.0,5.0,1,0,39,1.0
28527,a1b4d5e8,0,18,119,6.0,6.0,6.0,119,28,18,0.0
28549,a1c967fa,0,5,13,2.0,2.0,2.0,13,13,5,0.0
28552,a1d1e7de,0,12,26,4.0,3.0,4.0,26,0,12,1.0
28594,a20774c5,0,4,9,1.0,1.0,1.0,9,9,4,0.0
28602,a20d70d4,0,40,102,15.0,4.0,10.0,102,102,40,1.0
28611,a21475b3,0,395,72,331.0,18.0,102.0,72,0,395,1.0
28639,a2262fb7,0,8,1,7.0,4.0,5.0,1,1,8,1.0
28690,a279339a,0,11,4,2.0,2.0,2.0,4,4,11,0.0
28710,a2922b73,0,19,2,12.0,1.0,5.0,2,2,19,0.0
28720,a2a4a31f,0,18,76,11.0,2.0,6.0,76,54,18,1.0
28750,a2ce8f2c,0,129,12,47.0,12.0,21.0,12,0,129,0.0
28774,a2f9e8a3,0,53,70,30.0,8.0,15.0,70,24,53,1.0
28833,a3548a03,0,5,7,2.0,2.0,2.0,7,7,5,1.0
28846,a36ec27c,0,19,66,3.0,2.0,2.0,66,65,19,1.0
28862,a384dd37,0,45,16,31.0,6.0,17.0,16,16,45,0.0
28865,a38fd410,0,124,54,53.0,15.0,35.0,54,1,124,0.0
28873,a3a172ed,0,29,7,13.0,3.0,5.0,7,3,29,0.0
28875,a3a339fa,0,20,48,7.0,4.0,5.0,48,14,20,0.0
28915,a3cd4fbd,0,5,27,3.0,1.0,3.0,27,27,5,1.0
28920,a3d262fe,2,5,68,0.0,0.0,0.0,68,67,18,1.0
28927,a3e01fff,0,402,8,361.0,39.0,154.0,8,3,402,0.0
28937,a3eff99d,0,54,17,8.0,3.0,5.0,17,0,54,0.0
28941,a3f5d158,0,62,7,26.0,7.0,15.0,7,0,62,1.0
28942,a3f60054,0,20,1,8.0,1.0,5.0,1,1,20,0.0
28973,a4208f1a,0,6,5,0.0,0.0,0.0,5,5,6,0.0
29029,a4776a91,0,3,1,0.0,0.0,0.0,1,1,3,0.0
29030,a47995d2,0,8,7,2.0,1.0,1.0,7,7,8,0.0
29035,a47e321a,0,10,38,6.0,2.0,4.0,38,38,10,1.0
29061,a4a8b4f0,1,36,64,33.0,5.0,24.0,14,13,454,0.0
29064,a4aa59fd,2,9,93,1.0,1.0,1.0,70,64,111,1.0
29072,a4c1c28e,0,27,15,11.0,6.0,9.0,15,15,27,0.0
29130,a517eda5,0,30,3,10.0,2.0,6.0,3,1,30,0.0
29131,a5188b8a,0,15,10,8.0,3.0,7.0,10,10,15,0.0
29132,a51ac94e,0,68,1,41.0,4.0,20.0,1,0,68,1.0
29207,a581ba7b,0,55,10,26.0,12.0,23.0,10,8,55,0.0
29208,a583a0d8,0,24,14,17.0,3.0,10.0,14,14,24,0.0
29262,a5dcb933,0,24,4,5.0,2.0,3.0,4,0,24,0.0
29297,a618c138,0,8,2,1.0,1.0,1.0,2,2,9,0.0
29320,a63fcb38,0,34,16,5.0,5.0,5.0,16,16,34,0.0
29357,a676b817,0,14,5,3.0,3.0,3.0,5,5,14,0.0
29367,a68512f8,0,74,14,18.0,12.0,15.0,14,14,74,0.0
29370,a6896353,0,8,8,1.0,1.0,1.0,8,5,8,0.0
29373,a69299ac,0,5,4,1.0,1.0,1.0,4,4,5,0.0
29380,a694ac18,5,59,43,18.0,11.0,16.0,41,6,113,1.0
29381,a695142e,0,61,7,22.0,13.0,19.0,7,7,61,0.0
29393,a6a517d3,1,16,4,2.0,2.0,2.0,3,0,28,0.0
29413,a6bbee3d,5,42,91,14.0,2.0,5.0,5,0,675,1.0
29415,a6c031ba,0,71,71,29.0,11.0,20.0,71,44,71,1.0
29434,a6d7a3c6,0,13,1,9.0,1.0,6.0,1,0,13,1.0
29464,a6fcd8d8,4,4,3,1.0,1.0,1.0,2,2,77,0.0
29466,a6fda359,0,11,10,4.0,3.0,4.0,10,10,11,0.0
29491,a7255b6b,0,4,2,1.0,1.0,1.0,2,2,4,0.0
29502,a732f425,0,72,19,38.0,11.0,25.0,19,12,72,0.0
29503,a734485c,0,4,141,1.0,1.0,1.0,141,141,4,1.0
29543,a779434c,0,34,3,4.0,3.0,4.0,3,3,34,1.0
29553,a787a2b6,0,20,47,5.0,5.0,5.0,47,4,20,1.0
29570,a79e6888,0,16,85,4.0,2.0,4.0,85,64,16,0.0
29577,a7ad5ec8,0,21,7,14.0,4.0,9.0,7,7,21,0.0
29585,a7b5325c,1,12,3,6.0,5.0,6.0,3,3,30,1.0
29603,a7c7fdb2,0,9,14,2.0,1.0,1.0,14,14,9,0.0
29616,a7dc3ed1,0,105,38,18.0,9.0,16.0,38,1,105,0.0
29626,a7ed8d45,0,29,1,10.0,3.0,8.0,1,1,29,0.0
29632,a7f3f10e,0,4,9,1.0,1.0,1.0,9,9,4,0.0
29635,a7fac7fe,0,11,3,4.0,2.0,2.0,3,3,11,0.0
29638,a7fec2ea,0,5,13,3.0,2.0,2.0,13,13,5,0.0
29661,a81d99c6,0,4,12,1.0,1.0,1.0,12,12,4,1.0
29675,a83856a2,1,52,30,35.0,14.0,26.0,15,1,87,1.0
29693,a848b4fa,1,5,37,1.0,1.0,1.0,6,2,140,0.0
29694,a8492e11,0,5,0,1.0,1.0,1.0,0,0,6,1.0
29717,a879f712,0,549,142,414.0,28.0,109.0,142,4,549,1.0
29767,a8c3df7d,0,24,9,18.0,4.0,12.0,9,9,24,0.0
29877,a94cb076,0,383,8,268.0,47.0,146.0,8,0,383,0.0
29878,a94df466,0,29,0,8.0,6.0,7.0,0,0,29,1.0
29898,a963515b,5,2,83,1.0,1.0,1.0,69,69,103,1.0
29930,a9abe80d,0,16,15,1.0,1.0,1.0,15,1,16,0.0
29931,a9ae4186,0,409,28,352.0,69.0,178.0,28,5,409,0.0
29995,aa1917e0,0,22,83,18.0,7.0,12.0,83,83,22,0.0
29998,aa1e5509,0,55,12,20.0,7.0,13.0,12,3,55,0.0
30024,aa3cbc43,0,64,3,38.0,8.0,25.0,3,0,64,1.0
30080,aa8e9d86,0,4,16,0.0,0.0,0.0,16,16,4,0.0
30086,aa974a9b,0,33,147,18.0,3.0,14.0,147,9,33,1.0
30088,aa97ac01,0,343,136,264.0,28.0,100.0,136,1,343,0.0
30101,aaa4e8a2,0,16,15,7.0,3.0,6.0,15,11,16,1.0
30164,aae7e990,0,45,0,16.0,3.0,11.0,0,0,45,0.0
30184,aafda668,0,8,1,0.0,0.0,0.0,1,1,8,1.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,1,0,125,1.0
30249,ab7a1944,0,8,8,3.0,1.0,2.0,8,8,8,0.0
30260,ab93c456,0,33,2,17.0,5.0,8.0,2,1,33,0.0
30289,abc01fe5,0,6,4,1.0,1.0,1.0,4,4,6,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,41,4,111,1.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,13,0,487,1.0
30318,abdacf0c,0,19,78,4.0,1.0,2.0,78,0,19,0.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,3,3,15,1.0
30388,ac410ea0,0,11,8,5.0,1.0,4.0,8,8,11,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,72,0,218,1.0
30440,ac7c4ab4,0,16,9,10.0,2.0,8.0,9,9,16,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,1,8,1.0
30463,aca781f7,0,11,1,2.0,2.0,2.0,1,1,11,0.0
30471,acaf5f23,0,30,59,6.0,2.0,3.0,59,12,30,0.0
30487,acc30075,0,101,10,46.0,13.0,35.0,10,0,101,1.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,18,6,20,1.0
30520,ace31bb6,0,650,75,291.0,60.0,131.0,75,0,650,0.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,72,72,14,1.0
30633,ad75078a,0,4,106,1.0,1.0,1.0,106,106,4,0.0
30653,ad8ef8c6,0,6,10,1.0,1.0,1.0,10,10,6,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,10,2,23,1.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,17,2,13,1.0
30708,add442ab,0,42,5,20.0,5.0,11.0,5,3,42,0.0
30725,adf0382e,0,64,3,13.0,3.0,8.0,3,0,64,0.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,16,9,180,1.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,0,0,82,1.0
30760,ae2b9245,0,132,24,101.0,7.0,45.0,24,0,132,0.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,33,8,19,1.0
30775,ae433be8,0,8,15,2.0,1.0,2.0,15,15,8,0.0
30784,ae4eedec,0,5,1,1.0,1.0,1.0,1,1,5,0.0
30800,ae6abfd7,0,4,146,1.0,1.0,1.0,146,146,4,0.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,1,0,13,1.0
30844,aea811ef,0,23,112,6.0,2.0,5.0,112,58,23,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,0,0,26,1.0
30876,aecd6ca4,0,8,1,4.0,1.0,4.0,1,1,8,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,0,0,51,1.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,5,5,26,1.0
30925,af0f121f,0,17,2,8.0,3.0,5.0,2,2,17,0.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,5,5,3,1.0
30954,af43f515,0,3,26,1.0,1.0,1.0,26,26,3,1.0
30978,af71d1ba,0,5,16,2.0,1.0,2.0,16,16,5,0.0
31009,af8b71ab,0,26,18,16.0,3.0,11.0,18,0,26,0.0
31023,afa5ec92,0,4,9,1.0,1.0,1.0,9,9,4,0.0
31033,afb6bdbc,0,26,14,12.0,7.0,7.0,14,14,26,0.0
31038,afb9b780,0,85,26,58.0,13.0,41.0,26,0,85,0.0
31047,afc469e7,0,4,8,1.0,1.0,1.0,8,8,4,0.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,11,11,13,1.0
31060,afda8efc,0,76,92,49.0,11.0,33.0,92,1,76,0.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,65,23,72,1.0
31100,b01b2c3a,2,1,9,0.0,0.0,0.0,3,3,26,0.0
31124,b046d31f,0,8,16,4.0,2.0,4.0,16,16,8,0.0
31149,b0804467,0,51,29,41.0,3.0,14.0,29,10,51,0.0
31164,b0a0ece5,0,2,12,0.0,0.0,0.0,12,12,2,0.0
31207,b0ebcbdb,0,16,7,9.0,2.0,6.0,7,6,16,0.0
31266,b145cc23,0,3,50,1.0,1.0,1.0,50,50,3,1.0
31270,b14b5dde,0,22,8,8.0,4.0,5.0,8,8,22,0.0
31297,b180df20,0,105,32,31.0,13.0,20.0,32,9,105,1.0
31300,b189a8b8,1,20,125,4.0,3.0,4.0,34,2,76,0.0
31336,b1c6dcd9,0,15,8,5.0,3.0,4.0,8,1,15,0.0
31338,b1c8baaa,0,32,16,23.0,3.0,7.0,16,16,32,0.0
31402,b21cc59c,2,31,89,25.0,4.0,16.0,6,4,367,1.0
31481,b27a2d14,0,4,8,1.0,1.0,1.0,8,8,4,0.0
31642,b383d1b3,0,36,26,13.0,2.0,9.0,26,8,36,0.0
31649,b39049c8,0,9,14,3.0,1.0,2.0,14,14,9,0.0
31698,b3c45e4b,11,13,26,4.0,1.0,3.0,0,0,665,1.0
31809,b443e555,0,22,1,14.0,1.0,5.0,1,1,22,0.0
31842,b483fe46,0,89,41,39.0,14.0,24.0,41,20,89,0.0
31850,b4951eba,1,15,10,3.0,1.0,3.0,10,6,16,0.0
31857,b49eda8c,0,17,7,7.0,1.0,2.0,7,2,17,0.0
31870,b4b4a936,0,73,58,61.0,19.0,36.0,58,58,73,0.0
31922,b4cdf2b5,30,2,59,0.0,0.0,0.0,0,0,425,1.0
31933,b4db64f5,1,65,136,45.0,21.0,35.0,136,4,88,0.0
31938,b4e3e73b,0,15,1,11.0,3.0,9.0,1,1,15,1.0
31940,b4e4a54c,0,30,6,21.0,8.0,14.0,6,6,30,0.0
31957,b4ff510a,0,35,8,12.0,4.0,8.0,8,7,35,1.0
31969,b50edf46,0,89,9,64.0,4.0,31.0,9,2,89,0.0
31970,b50f0e3a,0,41,0,14.0,6.0,9.0,0,0,41,0.0
31995,b5316794,0,27,13,8.0,4.0,5.0,13,13,27,0.0
31998,b535602a,1,54,142,32.0,8.0,23.0,142,7,55,1.0
32000,b5365879,0,17,1,1.0,1.0,1.0,1,1,17,0.0
32008,b542d0aa,2,11,9,2.0,2.0,2.0,9,9,14,0.0
32071,b5975382,0,57,62,29.0,4.0,15.0,62,1,57,1.0
32081,b5a2efc5,0,70,29,27.0,1.0,9.0,29,11,70,0.0
32094,b5b0989d,1,511,60,299.0,32.0,119.0,43,1,512,1.0
32110,b5cb7708,0,188,133,97.0,23.0,60.0,133,51,188,1.0
32112,b5d25ea0,0,32,2,27.0,4.0,19.0,2,2,32,0.0
32121,b5da6bc8,0,2,73,0.0,0.0,0.0,73,73,2,0.0
32123,b5dc0ba7,0,10,12,3.0,1.0,2.0,12,12,10,0.0
32143,b5fd876e,0,4,1,1.0,1.0,1.0,1,1,4,0.0
32153,b606a8fb,0,137,16,88.0,19.0,61.0,16,2,137,0.0
32156,b6070c3d,2,59,39,30.0,8.0,21.0,38,25,97,1.0
32157,b60794ac,0,206,71,44.0,15.0,32.0,71,1,206,1.0
32167,b614fafa,0,15,0,4.0,2.0,4.0,0,0,15,0.0
32170,b61b6d61,0,11,15,2.0,1.0,1.0,15,15,11,0.0
32171,b61b9ef8,0,71,8,61.0,19.0,38.0,8,8,71,0.0
32190,b6319a8e,0,13,9,3.0,1.0,2.0,9,8,13,0.0
32196,b63ef4a1,0,52,3,25.0,6.0,16.0,3,3,52,0.0
32203,b6497940,0,27,119,8.0,3.0,6.0,119,45,27,1.0
32228,b667e544,0,10,10,3.0,3.0,3.0,10,10,10,1.0
32234,b66afdbf,0,10,12,2.0,1.0,2.0,12,12,10,0.0
32279,b69c6ed9,0,7,23,2.0,1.0,1.0,23,10,7,0.0
32301,b6b638d0,0,68,148,39.0,20.0,28.0,148,139,68,1.0
32313,b6c82944,0,16,48,0.0,0.0,0.0,48,4,16,0.0
32342,b6ef6375,0,9,2,3.0,2.0,2.0,2,0,9,0.0
32353,b6ff254a,0,44,35,21.0,4.0,14.0,35,13,44,0.0
32369,b71798a7,0,87,39,51.0,3.0,16.0,39,1,87,1.0
32372,b71da444,0,23,120,9.0,3.0,7.0,120,4,23,1.0
32378,b727990d,0,81,14,53.0,9.0,38.0,14,9,81,0.0
32420,b75f3d6d,0,45,93,14.0,4.0,8.0,93,32,45,1.0
32423,b76301a6,0,4,1,1.0,1.0,1.0,1,1,4,0.0
32428,b7678201,0,6,4,2.0,1.0,2.0,4,4,6,0.0
32431,b7688552,1,52,114,20.0,11.0,19.0,2,0,108,0.0
32434,b76f1447,0,14,3,7.0,1.0,2.0,3,3,14,0.0
32443,b77dc26c,0,16,3,4.0,1.0,2.0,3,2,16,0.0
32468,b79a13bb,0,36,9,26.0,1.0,10.0,9,7,36,0.0
32493,b7c2d92a,0,38,17,17.0,5.0,12.0,17,11,38,0.0
32518,b7e27b0e,0,48,83,13.0,2.0,5.0,83,0,48,1.0
32520,b7e2840a,1,93,55,30.0,8.0,21.0,51,10,128,1.0
32541,b7f6bfd8,0,11,10,2.0,2.0,2.0,10,10,11,0.0
32563,b81a765c,0,30,31,9.0,2.0,7.0,31,8,30,0.0
32584,b8324621,0,74,48,23.0,12.0,16.0,48,1,74,1.0
32624,b866afff,2,224,25,65.0,21.0,36.0,14,0,297,1.0
32642,b873b6bc,0,4,2,1.0,1.0,1.0,2,2,4,0.0
32659,b884a53c,0,21,16,7.0,3.0,7.0,16,4,21,0.0
32660,b884c881,0,162,122,58.0,11.0,34.0,122,3,162,0.0
32678,b8a44590,0,11,5,1.0,1.0,1.0,5,3,11,1.0
32679,b8a4dd8d,0,37,24,15.0,2.0,10.0,24,14,37,0.0
32685,b8ae9999,0,2,3,0.0,0.0,0.0,3,3,2,0.0
32686,b8b47121,0,78,5,62.0,7.0,27.0,5,4,78,0.0
32701,b8c86b61,0,6,2,4.0,1.0,2.0,2,1,7,1.0
32702,b8ccbbba,0,14,14,3.0,1.0,3.0,14,9,14,0.0
32714,b8de9600,0,15,2,3.0,2.0,2.0,2,2,15,0.0
32722,b8efab5c,0,4,8,1.0,1.0,1.0,8,8,4,0.0
32733,b901b204,1,29,12,9.0,4.0,7.0,3,0,153,0.0
32734,b9053067,0,63,4,50.0,16.0,24.0,4,0,63,1.0
32738,b911054a,0,6,16,2.0,2.0,2.0,16,16,6,1.0
32785,b955873a,0,38,13,12.0,4.0,9.0,13,13,38,0.0
32793,b9628c41,1,566,51,303.0,54.0,158.0,37,2,1166,1.0
32832,b992abe1,0,2,1,1.0,1.0,1.0,1,1,2,0.0
32833,b992f90a,0,11,22,8.0,2.0,7.0,22,22,11,0.0
32841,b99bf029,0,112,16,41.0,5.0,22.0,16,14,112,0.0
32849,b9b759e5,0,4,11,1.0,1.0,1.0,11,11,4,1.0
32861,b9c867c3,0,25,9,9.0,3.0,6.0,9,2,25,0.0
32879,b9dc0253,1,100,40,42.0,8.0,28.0,35,1,114,0.0
32912,ba0e5381,0,4,21,0.0,0.0,0.0,21,21,4,1.0
32914,ba10d1b3,0,126,66,73.0,4.0,31.0,66,3,126,1.0
32938,ba3c6116,1,1,108,0.0,0.0,0.0,76,76,21,1.0
32964,ba575957,0,6,14,1.0,1.0,1.0,14,14,6,0.0
32965,ba57bafd,0,49,132,17.0,2.0,8.0,132,16,49,1.0
32970,ba5fd3d5,0,120,52,67.0,17.0,43.0,52,5,120,1.0
32988,ba7e9ed9,3,281,72,191.0,14.0,104.0,55,0,645,0.0
33005,baa23686,0,41,111,17.0,9.0,15.0,111,1,41,0.0
33022,babe4daa,0,44,38,8.0,3.0,6.0,38,0,44,0.0
33075,bb087f03,0,18,20,0.0,0.0,0.0,20,17,18,1.0
33114,bb472f41,0,23,10,9.0,5.0,8.0,10,2,23,0.0
33170,bb850737,0,19,6,4.0,4.0,4.0,6,4,19,1.0
33171,bb85a3e5,0,52,65,11.0,10.0,10.0,65,1,52,0.0
33175,bb8b4bac,1,3,146,1.0,1.0,1.0,144,144,21,1.0
33189,bb9ba8ba,0,46,5,22.0,8.0,15.0,5,0,46,0.0
33194,bbaa0656,0,90,15,58.0,10.0,38.0,15,2,90,0.0
33202,bbb2892a,0,83,11,17.0,2.0,6.0,11,11,83,0.0
33214,bbbe368d,0,55,2,44.0,8.0,21.0,2,2,55,1.0
33242,bbe34b09,0,42,9,25.0,2.0,10.0,9,9,42,0.0
33246,bbedd580,0,33,17,12.0,5.0,10.0,17,17,33,0.0
33260,bc084a47,1,149,118,93.0,12.0,49.0,113,1,218,1.0
33273,bc1f34d3,0,509,105,248.0,21.0,42.0,105,19,509,1.0
33280,bc29a5ad,0,11,2,4.0,2.0,4.0,2,2,11,1.0
33287,bc33d673,0,24,54,7.0,1.0,4.0,54,12,24,0.0
33329,bc72e648,0,384,85,204.0,21.0,89.0,85,5,384,0.0
33346,bc906bed,0,84,7,48.0,9.0,20.0,7,0,84,1.0
33353,bca0e094,0,11,2,3.0,1.0,2.0,2,2,11,0.0
33354,bca31124,0,1,8,0.0,0.0,0.0,8,8,1,0.0
33369,bcc0eb89,0,23,2,17.0,1.0,4.0,2,2,23,1.0
33399,bcec4a4e,0,28,84,15.0,6.0,12.0,84,37,28,1.0
33444,bd2b9e0e,1,79,27,41.0,12.0,20.0,16,3,223,0.0
33468,bd52fb74,0,194,35,140.0,30.0,94.0,35,1,194,0.0
33472,bd5c0530,0,18,19,7.0,1.0,4.0,19,11,18,0.0
33517,bd91dd6f,0,16,15,13.0,1.0,4.0,15,15,16,0.0
33553,bdd05d48,0,12,8,6.0,1.0,2.0,8,8,12,0.0
33573,bdeb470f,0,11,14,5.0,1.0,4.0,14,14,11,0.0
33615,be1a8730,0,141,1,73.0,21.0,46.0,1,0,141,1.0
33630,be3aad4e,0,18,57,2.0,1.0,1.0,57,16,18,0.0
33645,be490e92,0,54,30,33.0,4.0,19.0,30,14,54,0.0
33661,be5e9dad,0,10,4,5.0,1.0,3.0,4,4,10,0.0
33664,be61d442,0,32,14,14.0,3.0,10.0,14,4,32,0.0
33699,be8c7b07,0,31,16,13.0,5.0,10.0,16,16,31,0.0
33740,becfcdae,1,235,131,142.0,25.0,87.0,80,7,489,1.0
33752,bee59279,1,218,18,155.0,20.0,56.0,17,0,219,1.0
33773,bf0cc165,0,103,22,47.0,17.0,32.0,22,0,103,0.0
33784,bf1916a6,0,4,13,1.0,1.0,1.0,13,13,4,0.0
33792,bf247bb8,1,36,1,21.0,2.0,7.0,1,0,37,1.0
33815,bf4f68c5,0,6,13,1.0,1.0,1.0,13,13,6,0.0
33840,bf737d9f,0,17,10,7.0,1.0,3.0,10,10,17,0.0
33849,bf7b20fb,0,2,16,1.0,1.0,1.0,16,16,2,1.0
33862,bf8d62a1,0,14,3,9.0,4.0,6.0,3,3,14,0.0
33864,bf9539f0,0,15,25,2.0,1.0,2.0,25,14,15,0.0
33889,bfbf62ea,0,16,6,6.0,3.0,5.0,6,6,16,0.0
