,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
27195,9a53c42f,0,112,5,84.0,9.0,53.0,5,1,112,0.0
27241,9a935f38,0,15,10,7.0,1.0,4.0,10,10,15,0.0
27293,9adcc17a,0,284,94,264.0,27.0,139.0,94,9,284,1.0
27305,9afab00b,0,6,82,3.0,1.0,3.0,82,82,6,0.0
27319,9b07516b,1,28,17,3.0,1.0,3.0,11,0,325,0.0
27373,9b480bcf,0,121,71,73.0,14.0,47.0,71,2,121,0.0
27375,9b4e6755,0,27,25,6.0,3.0,4.0,25,7,27,0.0
27381,9b56351c,0,35,3,13.0,1.0,5.0,3,2,35,0.0
27397,9b728dd6,0,35,23,13.0,2.0,5.0,23,13,35,0.0
27419,9b8d001b,5,182,80,109.0,19.0,52.0,59,49,825,1.0
27429,9b98ca73,1,6,14,1.0,1.0,1.0,10,10,39,0.0
27453,9bb0f7dd,0,30,15,12.0,8.0,11.0,15,13,30,1.0
27454,9bb3af27,0,59,14,17.0,9.0,12.0,14,13,59,1.0
27489,9bd3f9bc,3,505,105,304.0,18.0,85.0,96,1,558,1.0
27528,9c0c2956,0,25,13,17.0,3.0,7.0,13,4,25,1.0
27529,9c0ce401,0,186,34,114.0,8.0,31.0,34,1,186,0.0
27531,9c11d322,0,4,9,1.0,1.0,1.0,9,9,4,0.0
27532,9c11fd4c,0,213,13,154.0,29.0,60.0,13,8,213,1.0
27535,9c16528f,0,4,8,1.0,1.0,1.0,8,8,4,0.0
27559,9c3d3783,0,124,13,108.0,17.0,56.0,13,0,124,1.0
27606,9c7ed090,0,14,97,2.0,2.0,2.0,97,83,14,0.0
27609,9c7f6846,0,34,15,4.0,1.0,2.0,15,4,34,0.0
27611,9c7fba34,0,60,6,40.0,13.0,25.0,6,3,60,0.0
27620,9c8bc437,0,27,13,6.0,2.0,4.0,13,7,27,1.0
27644,9cb086aa,0,44,2,17.0,8.0,15.0,2,0,44,0.0
27646,9cb6cb64,0,25,0,13.0,9.0,10.0,0,0,25,1.0
27652,9cc47d1a,3,13,147,1.0,1.0,1.0,15,15,79,0.0
27673,9ce4b2a0,0,18,100,1.0,1.0,1.0,100,100,18,0.0
27712,9d279147,0,45,50,23.0,4.0,13.0,50,2,45,0.0
27716,9d2f29c1,0,7,73,1.0,1.0,1.0,73,2,7,0.0
27720,9d34360c,0,21,15,9.0,2.0,5.0,15,6,21,0.0
27750,9d5f96c5,0,68,4,35.0,4.0,16.0,4,3,68,0.0
27783,9d97f7d2,0,17,16,4.0,2.0,4.0,16,8,17,0.0
27792,9da225d8,0,1,12,0.0,0.0,0.0,12,12,1,0.0
27831,9dcfb536,0,9,54,3.0,1.0,2.0,54,54,9,1.0
27876,9e12f04b,0,54,34,33.0,6.0,19.0,34,6,54,0.0
27886,9e160f67,3,13,64,7.0,2.0,5.0,19,7,320,1.0
27912,9e42dbf1,1,309,33,245.0,41.0,136.0,16,3,479,1.0
27917,9e43a214,0,7,6,2.0,2.0,2.0,6,5,7,0.0
27936,9e5b7a37,0,8,0,1.0,1.0,1.0,0,0,8,1.0
27948,9e6bb622,1,119,7,98.0,14.0,55.0,7,6,123,0.0
27949,9e6cefcb,0,53,9,19.0,8.0,15.0,9,8,53,0.0
27957,9e76fff9,0,145,47,109.0,4.0,32.0,47,1,145,0.0
27962,9e77dca4,1,189,41,164.0,18.0,66.0,14,0,636,0.0
27969,9e852335,0,43,60,12.0,3.0,7.0,60,2,43,0.0
27970,9e8567de,0,28,3,20.0,5.0,18.0,3,0,28,1.0
27985,9e9a9651,0,13,2,10.0,1.0,7.0,2,2,13,1.0
27992,9ea5dedf,0,24,23,10.0,3.0,7.0,23,14,24,1.0
28042,9ee8b95d,0,50,11,23.0,7.0,12.0,11,1,50,1.0
28052,9ef2e6d9,0,8,9,5.0,1.0,3.0,9,9,8,0.0
28118,9f58eccb,2,63,100,44.0,5.0,25.0,9,3,146,1.0
28149,9f85f3bf,0,379,29,300.0,45.0,146.0,29,1,379,1.0
28160,9f98e0ea,0,81,71,15.0,9.0,12.0,71,0,81,1.0
28169,9fa3ee4e,0,10,34,2.0,1.0,1.0,34,11,10,1.0
28188,9fbc9d91,0,50,115,14.0,4.0,9.0,115,28,50,1.0
28197,9fc502eb,0,22,16,12.0,1.0,4.0,16,0,22,1.0
28199,9fca071a,1,7,0,2.0,1.0,1.0,0,0,31,1.0
28268,a01b3dbf,1,86,36,35.0,5.0,18.0,36,5,157,1.0
28301,a05522bf,0,6,3,2.0,1.0,1.0,3,3,6,0.0
28318,a06af6a8,1,2,8,0.0,0.0,0.0,7,7,42,0.0
28324,a076bb23,0,26,14,16.0,4.0,9.0,14,14,26,0.0
28344,a08d68fe,0,45,94,12.0,7.0,8.0,94,11,45,0.0
28382,a0b2e467,0,4,81,1.0,1.0,1.0,81,81,4,1.0
28415,a0ee19f5,0,16,2,6.0,6.0,6.0,2,2,16,0.0
28418,a0f2f83a,0,16,1,11.0,1.0,6.0,1,1,16,0.0
28419,a0f4698b,0,16,5,6.0,2.0,4.0,5,5,16,0.0
28434,a10d7315,0,108,16,86.0,22.0,42.0,16,15,108,0.0
28435,a10fe550,0,63,27,7.0,2.0,5.0,27,2,63,0.0
28444,a1182406,3,76,125,62.0,16.0,41.0,71,0,461,1.0
28450,a1240e08,0,36,78,17.0,3.0,9.0,78,1,36,0.0
28451,a1266388,0,88,61,36.0,13.0,25.0,61,3,88,1.0
28481,a169afb6,1,29,15,14.0,3.0,10.0,10,0,155,0.0
28483,a16bc220,0,32,2,15.0,3.0,7.0,2,2,32,1.0
28502,a18ca1c0,0,40,17,25.0,6.0,16.0,17,3,40,0.0
28520,a1afba6a,0,398,75,297.0,40.0,161.0,75,4,398,0.0
28521,a1b06da2,0,3,12,1.0,1.0,1.0,12,12,3,0.0
28523,a1b0d9e0,1,25,1,11.0,4.0,5.0,1,0,39,1.0
28552,a1d1e7de,0,12,26,4.0,3.0,4.0,26,0,12,1.0
28586,a1fe934d,0,104,43,59.0,12.0,34.0,43,2,104,0.0
28594,a20774c5,0,4,9,1.0,1.0,1.0,9,9,4,0.0
28602,a20d70d4,0,40,102,15.0,4.0,10.0,102,102,40,1.0
28611,a21475b3,0,395,72,331.0,18.0,102.0,72,0,395,1.0
28639,a2262fb7,0,8,1,7.0,4.0,5.0,1,1,8,1.0
28668,a253fdec,0,8,5,3.0,1.0,1.0,5,5,8,0.0
28702,a289a0e2,0,15,42,3.0,1.0,1.0,42,9,15,0.0
28720,a2a4a31f,0,18,76,11.0,2.0,6.0,76,54,18,1.0
28740,a2bd05e8,0,5,7,1.0,1.0,1.0,7,7,5,0.0
28757,a2dd3fa8,0,72,2,33.0,18.0,22.0,2,0,72,0.0
28774,a2f9e8a3,0,53,70,30.0,8.0,15.0,70,24,53,1.0
28775,a2fa915a,0,67,10,30.0,3.0,14.0,10,10,67,0.0
28833,a3548a03,0,5,7,2.0,2.0,2.0,7,7,5,1.0
28846,a36ec27c,0,19,66,3.0,2.0,2.0,66,65,19,1.0
28849,a37a9852,0,11,12,6.0,1.0,4.0,12,12,11,0.0
28915,a3cd4fbd,0,5,27,3.0,1.0,3.0,27,27,5,1.0
28920,a3d262fe,2,5,68,0.0,0.0,0.0,68,67,18,1.0
28932,a3ea421e,0,7,10,3.0,1.0,2.0,10,10,7,0.0
28937,a3eff99d,0,54,17,8.0,3.0,5.0,17,0,54,0.0
28941,a3f5d158,0,62,7,26.0,7.0,15.0,7,0,62,1.0
28958,a40c2ce2,1,6,13,2.0,2.0,2.0,7,7,23,0.0
28968,a4151033,0,4,7,1.0,1.0,1.0,7,7,4,0.0
28986,a43cecef,0,28,20,9.0,6.0,7.0,20,16,28,0.0
29030,a47995d2,0,8,7,2.0,1.0,1.0,7,7,8,0.0
29032,a47ab63d,0,4,2,1.0,1.0,1.0,2,2,4,0.0
29035,a47e321a,0,10,38,6.0,2.0,4.0,38,38,10,1.0
29046,a49252a1,0,25,9,7.0,4.0,7.0,9,9,25,0.0
29047,a49855e3,0,43,18,12.0,4.0,8.0,18,8,43,0.0
29064,a4aa59fd,2,9,93,1.0,1.0,1.0,70,64,111,1.0
29121,a50bbd67,0,101,71,63.0,15.0,38.0,71,15,101,0.0
29127,a515878a,2,20,32,5.0,2.0,5.0,8,7,45,0.0
29132,a51ac94e,0,68,1,41.0,4.0,20.0,1,0,68,1.0
29140,a52cbb22,0,7,2,2.0,2.0,2.0,2,2,7,0.0
29142,a52f6a6d,0,21,14,7.0,2.0,5.0,14,14,22,0.0
29153,a532a985,7,54,116,20.0,10.0,18.0,15,2,532,0.0
29187,a55c472a,0,3,0,1.0,1.0,1.0,0,0,3,0.0
29204,a572152a,0,4,124,1.0,1.0,1.0,124,124,4,0.0
29297,a618c138,0,8,2,1.0,1.0,1.0,2,2,9,0.0
29345,a667213a,0,4,16,1.0,1.0,1.0,16,16,4,0.0
29364,a67f752f,0,22,1,6.0,2.0,5.0,1,1,22,0.0
29371,a689d2c5,0,118,112,28.0,17.0,20.0,112,33,118,0.0
29380,a694ac18,5,59,43,18.0,11.0,16.0,41,6,113,1.0
29381,a695142e,0,61,7,22.0,13.0,19.0,7,7,61,0.0
29387,a69b5619,0,9,93,2.0,2.0,2.0,93,87,9,0.0
29405,a6b6d933,0,31,17,15.0,3.0,10.0,17,2,31,0.0
29413,a6bbee3d,5,42,91,14.0,2.0,5.0,5,0,675,1.0
29415,a6c031ba,0,71,71,29.0,11.0,20.0,71,44,71,1.0
29423,a6c7358d,0,304,12,108.0,17.0,59.0,12,0,304,0.0
29434,a6d7a3c6,0,13,1,9.0,1.0,6.0,1,0,13,1.0
29456,a6f89e2a,0,16,13,2.0,1.0,1.0,13,13,16,0.0
29485,a719c386,1,6,15,2.0,2.0,2.0,6,1,80,0.0
29503,a734485c,0,4,141,1.0,1.0,1.0,141,141,4,1.0
29540,a7717ecc,1,359,20,264.0,46.0,150.0,7,0,646,0.0
29543,a779434c,0,34,3,4.0,3.0,4.0,3,3,34,1.0
29552,a7859395,0,118,15,24.0,9.0,13.0,15,3,118,0.0
29553,a787a2b6,0,20,47,5.0,5.0,5.0,47,4,20,1.0
29555,a78b83c7,0,44,16,15.0,1.0,5.0,16,5,44,0.0
29569,a79e1357,0,2,0,0.0,0.0,0.0,0,0,2,0.0
29585,a7b5325c,1,12,3,6.0,5.0,6.0,3,3,30,1.0
29610,a7d3f098,0,60,7,49.0,12.0,27.0,7,2,60,0.0
29651,a80c0a63,1,11,8,1.0,1.0,1.0,7,3,71,0.0
29661,a81d99c6,0,4,12,1.0,1.0,1.0,12,12,4,1.0
29675,a83856a2,1,52,30,35.0,14.0,26.0,15,1,87,1.0
29694,a8492e11,0,5,0,1.0,1.0,1.0,0,0,6,1.0
29717,a879f712,0,549,142,414.0,28.0,109.0,142,4,549,1.0
29732,a89c9cde,0,59,78,36.0,7.0,26.0,78,14,59,0.0
29798,a8ec142a,0,17,28,2.0,1.0,1.0,28,25,17,0.0
29813,a8feaa7b,0,13,5,6.0,4.0,5.0,5,5,13,0.0
29847,a930cb14,0,26,14,18.0,6.0,11.0,14,14,26,0.0
29858,a93cd247,0,50,3,37.0,8.0,17.0,3,1,50,0.0
29878,a94df466,0,29,0,8.0,6.0,7.0,0,0,29,1.0
29898,a963515b,5,2,83,1.0,1.0,1.0,69,69,103,1.0
29918,a991f3b1,0,44,24,11.0,3.0,6.0,24,4,44,0.0
29954,a9c80230,0,158,114,70.0,12.0,36.0,114,9,158,0.0
29969,a9e13bbc,0,350,140,216.0,27.0,88.0,140,4,350,0.0
29980,a9f727e9,0,9,1,5.0,1.0,3.0,1,1,9,0.0
30024,aa3cbc43,0,64,3,38.0,8.0,25.0,3,0,64,1.0
30086,aa974a9b,0,33,147,18.0,3.0,14.0,147,9,33,1.0
30088,aa97ac01,0,343,136,264.0,28.0,100.0,136,1,343,0.0
30101,aaa4e8a2,0,16,15,7.0,3.0,6.0,15,11,16,1.0
30184,aafda668,0,8,1,0.0,0.0,0.0,1,1,8,1.0
30187,ab01462f,0,38,13,26.0,5.0,20.0,13,13,38,0.0
30212,ab35332c,0,132,55,108.0,6.0,42.0,55,6,132,0.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,1,0,125,1.0
30240,ab69da68,1,26,5,11.0,2.0,7.0,1,1,111,0.0
30244,ab6f19fe,0,30,6,25.0,2.0,11.0,6,3,31,0.0
30274,aba4bf65,0,55,36,14.0,7.0,11.0,36,16,55,0.0
30290,abc0f1d7,0,20,0,8.0,3.0,6.0,0,0,20,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,41,4,111,1.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,13,0,487,1.0
30313,abd962e7,0,9,11,3.0,2.0,2.0,11,11,9,0.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,3,3,15,1.0
30362,ac12a4af,0,18,5,2.0,2.0,2.0,5,4,18,0.0
30369,ac175f7c,0,4,12,1.0,1.0,1.0,12,12,4,0.0
30371,ac19fca6,0,14,1,5.0,3.0,3.0,1,1,14,0.0
30373,ac22adba,0,64,9,55.0,7.0,35.0,9,9,64,0.0
30390,ac449b49,0,17,2,9.0,3.0,9.0,2,1,17,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,72,0,218,1.0
30410,ac59a6c4,0,81,126,59.0,9.0,30.0,126,6,81,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,1,8,1.0
30487,acc30075,0,101,10,46.0,13.0,35.0,10,0,101,1.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,18,6,20,1.0
30514,acd6db57,1,1,1,0.0,0.0,0.0,1,1,8,0.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,72,72,14,1.0
30557,ad1a65e1,0,8,9,2.0,1.0,1.0,9,9,8,0.0
30606,ad4aa6ec,0,3,2,0.0,0.0,0.0,2,2,3,0.0
30620,ad64668c,0,297,67,132.0,11.0,69.0,67,2,297,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,10,2,23,1.0
30703,adcd9475,1,55,13,38.0,4.0,18.0,13,2,98,0.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,17,2,13,1.0
30720,ade74b47,0,5,7,1.0,1.0,1.0,7,7,5,0.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,16,9,180,1.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,0,0,82,1.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,33,8,19,1.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,1,0,13,1.0
30817,ae89e8a3,0,64,7,41.0,20.0,33.0,7,4,64,0.0
30843,aea71e76,0,3,23,1.0,1.0,1.0,23,23,3,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,0,0,26,1.0
30862,aec3ca22,0,11,12,4.0,1.0,2.0,12,12,11,0.0
30881,aed4b67c,0,9,12,2.0,1.0,2.0,12,11,10,0.0
30884,aed61ddb,0,9,14,1.0,1.0,1.0,14,14,9,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,0,0,51,1.0
30901,aeee08e4,0,15,105,12.0,1.0,7.0,105,105,15,0.0
30906,aef57659,0,8,1,2.0,1.0,1.0,1,1,8,0.0
30912,aefb7cb8,0,4,1,1.0,1.0,1.0,1,1,4,0.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,5,5,26,1.0
30923,af0c0e68,0,53,3,29.0,3.0,8.0,3,2,53,0.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,5,5,3,1.0
30952,af3ee86f,0,18,2,4.0,3.0,3.0,2,2,18,0.0
30954,af43f515,0,3,26,1.0,1.0,1.0,26,26,3,1.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,11,11,13,1.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,65,23,72,1.0
31080,affc3611,0,24,7,4.0,4.0,4.0,7,7,24,0.0
31155,b0943be1,0,32,138,25.0,6.0,22.0,138,77,32,0.0
31206,b0e86259,0,460,35,163.0,36.0,73.0,35,0,460,0.0
31207,b0ebcbdb,0,16,7,9.0,2.0,6.0,7,6,16,0.0
31245,b126e587,0,6,16,2.0,1.0,2.0,16,16,6,0.0
31264,b1422615,0,33,10,21.0,4.0,16.0,10,10,33,0.0
31266,b145cc23,0,3,50,1.0,1.0,1.0,50,50,3,1.0
31297,b180df20,0,105,32,31.0,13.0,20.0,32,9,105,1.0
31298,b1810af2,0,99,12,54.0,13.0,37.0,12,4,99,0.0
31332,b1bd9401,1,40,25,0.0,0.0,0.0,10,1,69,0.0
31333,b1c1563f,0,11,1,4.0,1.0,2.0,1,1,11,0.0
31337,b1c7f0ef,0,16,26,8.0,3.0,6.0,26,24,16,0.0
31377,b208f85a,0,7,7,2.0,1.0,1.0,7,7,7,0.0
31388,b20f393a,2,53,70,20.0,7.0,18.0,29,3,320,0.0
31402,b21cc59c,2,31,89,25.0,4.0,16.0,6,4,367,1.0
31467,b26f2c80,0,128,19,37.0,18.0,27.0,19,0,128,0.0
31475,b274577d,0,18,9,10.0,2.0,8.0,9,9,18,0.0
31478,b275a7e6,1,4,1,0.0,0.0,0.0,0,0,40,0.0
31539,b2d93c6a,0,75,6,34.0,6.0,22.0,6,0,75,0.0
31573,b31851ed,0,70,11,28.0,1.0,7.0,11,9,70,0.0
31585,b32b0278,0,58,21,28.0,15.0,24.0,21,16,58,0.0
31590,b339edf9,0,16,48,0.0,0.0,0.0,48,17,16,0.0
31608,b355ede0,0,29,7,13.0,4.0,7.0,7,7,29,0.0
31640,b37faa2c,0,29,58,5.0,2.0,4.0,58,7,29,0.0
31644,b3886157,0,31,58,20.0,4.0,13.0,58,2,31,0.0
31659,b3a2c5b5,0,4,6,1.0,1.0,1.0,6,6,4,0.0
31698,b3c45e4b,11,13,26,4.0,1.0,3.0,0,0,665,1.0
31731,b3ef7e7a,0,31,29,10.0,6.0,8.0,29,0,31,0.0
31885,b4c2f8b6,1,47,90,16.0,8.0,13.0,90,10,72,0.0
31922,b4cdf2b5,30,2,59,0.0,0.0,0.0,0,0,425,1.0
31929,b4d22162,0,8,11,0.0,0.0,0.0,11,11,8,0.0
31938,b4e3e73b,0,15,1,11.0,3.0,9.0,1,1,15,1.0
31957,b4ff510a,0,35,8,12.0,4.0,8.0,8,7,35,1.0
31960,b501931f,2,23,141,6.0,3.0,5.0,6,1,336,0.0
31986,b524126f,0,6,1,2.0,1.0,2.0,1,1,6,0.0
31998,b535602a,1,54,142,32.0,8.0,23.0,142,7,55,1.0
32014,b5583df9,0,101,68,52.0,19.0,41.0,68,14,101,0.0
32022,b5603c1e,1,7,11,1.0,1.0,1.0,9,9,26,0.0
32071,b5975382,0,57,62,29.0,4.0,15.0,62,1,57,1.0
32074,b5978f5a,2,91,76,26.0,9.0,19.0,11,0,259,0.0
32094,b5b0989d,1,511,60,299.0,32.0,119.0,43,1,512,1.0
32110,b5cb7708,0,188,133,97.0,23.0,60.0,133,51,188,1.0
32120,b5d913c4,0,773,8,663.0,27.0,184.0,8,0,773,0.0
32144,b5ff1d0b,0,20,9,8.0,3.0,6.0,9,5,20,0.0
32156,b6070c3d,2,59,39,30.0,8.0,21.0,38,25,97,1.0
32157,b60794ac,0,206,71,44.0,15.0,32.0,71,1,206,1.0
32191,b637404b,0,4,15,1.0,1.0,1.0,15,15,4,0.0
32203,b6497940,0,27,119,8.0,3.0,6.0,119,45,27,1.0
32227,b6675087,2,78,26,54.0,9.0,28.0,14,14,108,0.0
32228,b667e544,0,10,10,3.0,3.0,3.0,10,10,10,1.0
32279,b69c6ed9,0,7,23,2.0,1.0,1.0,23,10,7,0.0
32301,b6b638d0,0,68,148,39.0,20.0,28.0,148,139,68,1.0
32308,b6c3901a,0,4,9,1.0,1.0,1.0,9,9,4,0.0
32320,b6d18f31,0,16,4,5.0,2.0,2.0,4,4,16,0.0
32337,b6eb1700,0,4,14,1.0,1.0,1.0,14,14,4,0.0
32369,b71798a7,0,87,39,51.0,3.0,16.0,39,1,87,1.0
32372,b71da444,0,23,120,9.0,3.0,7.0,120,4,23,1.0
32397,b74a2b1e,1,4,16,1.0,1.0,1.0,16,14,11,0.0
32420,b75f3d6d,0,45,93,14.0,4.0,8.0,93,32,45,1.0
32424,b7635a7a,0,20,81,9.0,4.0,8.0,81,0,20,0.0
32426,b764d78f,0,32,16,23.0,2.0,14.0,16,16,32,0.0
32466,b7962c10,0,18,1,7.0,3.0,3.0,1,1,18,0.0
32468,b79a13bb,0,36,9,26.0,1.0,10.0,9,7,36,0.0
32495,b7c44f01,0,38,16,18.0,1.0,8.0,16,10,38,0.0
32518,b7e27b0e,0,48,83,13.0,2.0,5.0,83,0,48,1.0
32520,b7e2840a,1,93,55,30.0,8.0,21.0,51,10,128,1.0
32544,b7f9e552,0,50,8,24.0,6.0,18.0,8,8,50,0.0
32558,b80e5b22,2,17,15,8.0,7.0,7.0,14,13,34,0.0
32584,b8324621,0,74,48,23.0,12.0,16.0,48,1,74,1.0
32592,b84057ab,0,33,29,21.0,2.0,14.0,29,2,33,0.0
32624,b866afff,2,224,25,65.0,21.0,36.0,14,0,297,1.0
32646,b8790ca0,0,149,4,119.0,19.0,46.0,4,2,149,0.0
32652,b87e88ee,0,52,13,16.0,4.0,8.0,13,0,52,0.0
32678,b8a44590,0,11,5,1.0,1.0,1.0,5,3,11,1.0
32695,b8bff267,0,5,16,1.0,1.0,1.0,16,16,5,0.0
32701,b8c86b61,0,6,2,4.0,1.0,2.0,2,1,7,1.0
32708,b8d5e750,1,36,22,9.0,3.0,7.0,22,8,56,0.0
32721,b8ee5d2e,0,13,1,5.0,1.0,4.0,1,1,13,0.0
32722,b8efab5c,0,4,8,1.0,1.0,1.0,8,8,4,0.0
32734,b9053067,0,63,4,50.0,16.0,24.0,4,0,63,1.0
32738,b911054a,0,6,16,2.0,2.0,2.0,16,16,6,1.0
32745,b917aa21,0,153,43,63.0,32.0,42.0,43,34,153,0.0
32776,b93f917c,0,119,12,92.0,24.0,56.0,12,0,119,0.0
32784,b954eb32,0,31,7,9.0,3.0,8.0,7,2,31,0.0
32789,b95d7943,0,5,1,2.0,1.0,2.0,1,1,5,0.0
32793,b9628c41,1,566,51,303.0,54.0,158.0,37,2,1166,1.0
32846,b9aba22c,2,7,16,4.0,1.0,3.0,5,4,18,0.0
32849,b9b759e5,0,4,11,1.0,1.0,1.0,11,11,4,1.0
32856,b9c62f79,0,11,13,7.0,1.0,4.0,13,13,11,0.0
32912,ba0e5381,0,4,21,0.0,0.0,0.0,21,21,4,1.0
32914,ba10d1b3,0,126,66,73.0,4.0,31.0,66,3,126,1.0
32924,ba1ea84c,0,4,12,1.0,1.0,1.0,12,12,4,0.0
32938,ba3c6116,1,1,108,0.0,0.0,0.0,76,76,21,1.0
32965,ba57bafd,0,49,132,17.0,2.0,8.0,132,16,49,1.0
32970,ba5fd3d5,0,120,52,67.0,17.0,43.0,52,5,120,1.0
32979,ba72c39c,2,39,9,0.0,0.0,0.0,1,0,198,0.0
32991,ba83de34,1,18,2,14.0,4.0,10.0,2,2,66,0.0
32992,ba8700be,0,15,12,6.0,2.0,4.0,12,12,15,0.0
33005,baa23686,0,41,111,17.0,9.0,15.0,111,1,41,0.0
33007,baa70004,0,75,0,28.0,24.0,26.0,0,0,75,0.0
33053,baed5dc9,2,2,146,0.0,0.0,0.0,10,10,122,0.0
33066,baf8abd9,0,19,36,2.0,2.0,2.0,36,6,19,0.0
33075,bb087f03,0,18,20,0.0,0.0,0.0,20,17,18,1.0
33094,bb1e8dcb,0,4,0,1.0,1.0,1.0,0,0,4,0.0
33123,bb50d444,0,8,8,4.0,1.0,2.0,8,8,8,0.0
33170,bb850737,0,19,6,4.0,4.0,4.0,6,4,19,1.0
33175,bb8b4bac,1,3,146,1.0,1.0,1.0,144,144,21,1.0
33193,bba6189e,0,4,1,2.0,1.0,2.0,1,1,4,0.0
33214,bbbe368d,0,55,2,44.0,8.0,21.0,2,2,55,1.0
33236,bbe1155e,0,26,54,12.0,3.0,10.0,54,12,26,0.0
33260,bc084a47,1,149,118,93.0,12.0,49.0,113,1,218,1.0
33273,bc1f34d3,0,509,105,248.0,21.0,42.0,105,19,509,1.0
33280,bc29a5ad,0,11,2,4.0,2.0,4.0,2,2,11,1.0
33287,bc33d673,0,24,54,7.0,1.0,4.0,54,12,24,0.0
33290,bc383cb1,0,36,14,21.0,1.0,6.0,14,6,36,0.0
33314,bc5e4954,0,28,10,20.0,8.0,12.0,10,9,28,0.0
33330,bc748b39,0,11,10,5.0,1.0,3.0,10,6,11,0.0
33346,bc906bed,0,84,7,48.0,9.0,20.0,7,0,84,1.0
33369,bcc0eb89,0,23,2,17.0,1.0,4.0,2,2,23,1.0
33373,bccb08e3,0,42,15,14.0,8.0,9.0,15,15,42,0.0
33399,bcec4a4e,0,28,84,15.0,6.0,12.0,84,37,28,1.0
33430,bd1cd88b,0,70,66,40.0,7.0,22.0,66,1,70,0.0
33438,bd21e46c,0,23,2,17.0,1.0,11.0,2,2,23,0.0
33439,bd221854,0,25,23,15.0,7.0,9.0,23,0,25,0.0
33446,bd2e328a,0,15,0,8.0,2.0,4.0,0,0,15,0.0
33460,bd44abc3,0,36,10,19.0,4.0,9.0,10,7,36,0.0
33505,bd879b6a,0,6,10,2.0,2.0,2.0,10,10,6,0.0
33509,bd89895b,0,117,15,80.0,9.0,43.0,15,14,117,0.0
33515,bd8dd43a,1,29,16,11.0,1.0,7.0,16,2,60,0.0
33525,bd9b04b3,0,4,2,1.0,1.0,1.0,2,2,4,0.0
33537,bdb313ea,0,530,143,460.0,26.0,146.0,143,6,530,0.0
33568,bde2363f,0,104,40,66.0,2.0,14.0,40,0,104,0.0
33604,be0e0151,0,21,14,2.0,1.0,1.0,14,7,21,0.0
33608,be119825,0,4,10,1.0,1.0,1.0,10,10,4,0.0
33615,be1a8730,0,141,1,73.0,21.0,46.0,1,0,141,1.0
33655,be553ffe,0,20,13,7.0,4.0,5.0,13,11,20,0.0
33709,be9e5bb0,0,24,2,7.0,3.0,5.0,2,0,24,0.0
33711,be9f32a3,0,18,12,4.0,2.0,3.0,12,12,18,0.0
33740,becfcdae,1,235,131,142.0,25.0,87.0,80,7,489,1.0
33752,bee59279,1,218,18,155.0,20.0,56.0,17,0,219,1.0
33773,bf0cc165,0,103,22,47.0,17.0,32.0,22,0,103,0.0
33777,bf12e634,0,6,9,2.0,1.0,1.0,9,9,6,0.0
33792,bf247bb8,1,36,1,21.0,2.0,7.0,1,0,37,1.0
33849,bf7b20fb,0,2,16,1.0,1.0,1.0,16,16,2,1.0
33855,bf7fb6d5,0,22,7,9.0,5.0,7.0,7,7,22,0.0
33895,bfc5d5d6,1,5,3,1.0,1.0,1.0,3,3,16,0.0
33910,bfd27a39,0,20,6,12.0,4.0,10.0,6,3,20,1.0
33926,bfee020e,0,129,31,49.0,8.0,24.0,31,2,129,0.0
33933,bff83fe5,0,87,15,25.0,7.0,15.0,15,3,87,1.0
33943,c000a5e5,0,17,149,1.0,1.0,1.0,149,13,17,1.0
33983,c03636c8,0,14,19,7.0,1.0,3.0,19,15,14,0.0
33996,c04d4a65,0,11,1,7.0,2.0,5.0,1,1,11,0.0
34022,c06a37cf,0,9,13,5.0,5.0,5.0,13,13,9,1.0
34047,c08c4449,1,4,10,4.0,1.0,2.0,10,10,9,0.0
34051,c090277b,1,1,65,0.0,0.0,0.0,65,65,28,1.0
34060,c0a3fde9,1,65,11,51.0,6.0,27.0,4,0,708,0.0
34070,c0b11fe7,0,15,9,3.0,2.0,2.0,9,2,15,0.0
