,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
29018,a4635685,0,144,16,25.0,7.0,10.0,16,0,144,0.0
29035,a47e321a,0,10,38,6.0,2.0,4.0,38,38,10,1.0
29059,a4a843e9,0,437,141,200.0,37.0,106.0,141,0,437,0.0
29064,a4aa59fd,2,9,93,1.0,1.0,1.0,70,64,111,1.0
29070,a4bc73b0,0,79,11,61.0,6.0,33.0,11,0,79,0.0
29132,a51ac94e,0,68,1,41.0,4.0,20.0,1,0,68,1.0
29135,a51fdb83,0,15,0,3.0,1.0,2.0,0,0,15,0.0
29138,a52bb6f2,0,160,7,126.0,7.0,51.0,7,0,160,0.0
29184,a5582b75,0,26,3,7.0,3.0,4.0,3,0,26,0.0
29187,a55c472a,0,3,0,1.0,1.0,1.0,0,0,3,0.0
29224,a59f03e6,0,17,18,9.0,3.0,7.0,18,0,17,0.0
29227,a5a583e7,0,375,72,333.0,44.0,153.0,72,0,375,0.0
29243,a5c58b33,0,32,0,8.0,2.0,8.0,0,0,32,0.0
29245,a5c7da84,0,80,6,11.0,3.0,4.0,6,0,80,0.0
29256,a5d74579,0,114,18,67.0,4.0,31.0,18,0,114,0.0
29262,a5dcb933,0,24,4,5.0,2.0,3.0,4,0,24,0.0
29270,a5ea8225,0,24,19,2.0,2.0,2.0,19,0,24,0.0
29281,a5f9dbc3,0,16,4,4.0,2.0,4.0,4,0,16,0.0
29284,a6003d7f,0,215,22,116.0,22.0,57.0,22,0,216,0.0
29330,a6538d3e,0,107,69,32.0,13.0,23.0,69,0,107,0.0
29354,a670f63b,3,22,44,5.0,1.0,5.0,3,0,155,0.0
29380,a694ac18,5,59,43,18.0,11.0,16.0,41,6,113,1.0
29393,a6a517d3,1,16,4,2.0,2.0,2.0,3,0,28,0.0
29398,a6a85158,1,64,2,37.0,4.0,19.0,2,0,67,0.0
29413,a6bbee3d,5,42,91,14.0,2.0,5.0,5,0,675,1.0
29415,a6c031ba,0,71,71,29.0,11.0,20.0,71,44,71,1.0
29423,a6c7358d,0,304,12,108.0,17.0,59.0,12,0,304,0.0
29434,a6d7a3c6,0,13,1,9.0,1.0,6.0,1,0,13,1.0
29503,a734485c,0,4,141,1.0,1.0,1.0,141,141,4,1.0
29531,a75f3d79,0,4,0,1.0,1.0,1.0,0,0,4,0.0
29540,a7717ecc,1,359,20,264.0,46.0,150.0,7,0,646,0.0
29543,a779434c,0,34,3,4.0,3.0,4.0,3,3,34,1.0
29553,a787a2b6,0,20,47,5.0,5.0,5.0,47,4,20,1.0
29566,a7939f24,0,107,14,95.0,22.0,55.0,14,0,107,0.0
29569,a79e1357,0,2,0,0.0,0.0,0.0,0,0,2,0.0
29574,a7a9c5c2,0,127,3,68.0,4.0,24.0,3,0,127,0.0
29585,a7b5325c,1,12,3,6.0,5.0,6.0,3,3,30,1.0
29641,a8001ea5,1,59,3,27.0,14.0,19.0,3,0,61,0.0
29661,a81d99c6,0,4,12,1.0,1.0,1.0,12,12,4,1.0
29665,a82396ed,0,75,80,20.0,6.0,11.0,80,0,75,0.0
29675,a83856a2,1,52,30,35.0,14.0,26.0,15,1,87,1.0
29694,a8492e11,0,5,0,1.0,1.0,1.0,0,0,6,1.0
29717,a879f712,0,549,142,414.0,28.0,109.0,142,4,549,1.0
29878,a94df466,0,29,0,8.0,6.0,7.0,0,0,29,1.0
29898,a963515b,5,2,83,1.0,1.0,1.0,69,69,103,1.0
30015,aa2c9178,0,14,0,9.0,3.0,7.0,0,0,14,0.0
30022,aa39e7fb,0,36,4,27.0,8.0,19.0,4,0,36,0.0
30024,aa3cbc43,0,64,3,38.0,8.0,25.0,3,0,64,1.0
30057,aa74965a,0,29,20,17.0,4.0,15.0,20,0,29,0.0
30086,aa974a9b,0,33,147,18.0,3.0,14.0,147,9,33,1.0
30101,aaa4e8a2,0,16,15,7.0,3.0,6.0,15,11,16,1.0
30102,aaa74437,0,60,12,32.0,16.0,27.0,12,0,60,0.0
30105,aaafd427,0,12,0,2.0,1.0,1.0,0,0,12,0.0
30117,aac1b3a4,0,24,0,10.0,5.0,7.0,0,0,24,0.0
30140,aacfbe3e,0,29,3,15.0,3.0,9.0,3,0,29,0.0
30153,aada4863,0,58,0,22.0,10.0,16.0,0,0,58,0.0
30158,aae16d72,1,18,41,6.0,5.0,6.0,0,0,168,0.0
30164,aae7e990,0,45,0,16.0,3.0,11.0,0,0,45,0.0
30184,aafda668,0,8,1,0.0,0.0,0.0,1,1,8,1.0
30188,ab016dd8,0,28,19,5.0,2.0,3.0,19,0,28,0.0
30226,ab5605d2,0,9,1,3.0,1.0,1.0,1,0,10,0.0
30228,ab571b10,0,62,0,15.0,4.0,11.0,0,0,63,0.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,1,0,125,1.0
30243,ab6e36fd,0,49,1,29.0,5.0,14.0,1,0,49,0.0
30290,abc0f1d7,0,20,0,8.0,3.0,6.0,0,0,20,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,41,4,111,1.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,13,0,487,1.0
30318,abdacf0c,0,19,78,4.0,1.0,2.0,78,0,19,0.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,3,3,15,1.0
30329,abe8384c,0,92,19,60.0,3.0,27.0,19,0,92,0.0
30345,abf81db4,0,87,0,58.0,8.0,44.0,0,0,87,0.0
30376,ac2ca825,0,71,17,19.0,11.0,13.0,17,0,71,0.0
30378,ac358aa5,0,54,25,29.0,3.0,16.0,25,0,54,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,72,0,218,1.0
30404,ac550041,0,27,22,10.0,5.0,8.0,22,0,27,0.0
30406,ac56c53c,0,46,5,30.0,7.0,22.0,5,0,46,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,1,8,1.0
30487,acc30075,0,101,10,46.0,13.0,35.0,10,0,101,1.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,18,6,20,1.0
30520,ace31bb6,0,650,75,291.0,60.0,131.0,75,0,650,0.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,72,72,14,1.0
30523,ace4c3c9,0,71,0,25.0,8.0,14.0,0,0,71,0.0
30537,acf5dfc2,1,19,18,8.0,4.0,8.0,1,0,118,0.0
30566,ad28b816,0,24,138,10.0,4.0,6.0,138,0,24,0.0
30589,ad3ed9a2,0,9,0,5.0,1.0,3.0,0,0,9,0.0
30605,ad4976a0,0,68,6,55.0,8.0,26.0,6,0,68,0.0
30611,ad5232b9,0,35,3,11.0,4.0,7.0,3,0,35,0.0
30652,ad8cebac,2,21,3,6.0,3.0,4.0,2,0,122,0.0
30669,ad9e0683,0,199,136,127.0,9.0,27.0,136,0,199,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,10,2,23,1.0
30685,adb387c8,1,472,58,122.0,36.0,72.0,58,0,473,0.0
30690,adb7c71e,0,59,13,33.0,3.0,22.0,13,0,59,0.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,17,2,13,1.0
30714,addba28c,0,78,53,49.0,11.0,30.0,53,0,78,0.0
30719,ade6b3bf,0,139,14,92.0,13.0,30.0,14,0,139,0.0
30725,adf0382e,0,64,3,13.0,3.0,8.0,3,0,64,0.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,16,9,180,1.0
30754,ae203651,1,25,33,8.0,6.0,7.0,1,0,121,0.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,0,0,82,1.0
30760,ae2b9245,0,132,24,101.0,7.0,45.0,24,0,132,0.0
30764,ae2c51e2,3,151,52,83.0,5.0,28.0,9,0,262,0.0
30766,ae30947a,0,319,104,203.0,10.0,85.0,104,0,319,0.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,33,8,19,1.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,1,0,13,1.0
30848,aeaa7e10,1,22,24,2.0,1.0,1.0,1,0,252,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,0,0,26,1.0
30853,aeb2505a,0,67,12,52.0,6.0,18.0,12,0,67,0.0
30861,aec281c4,1,4,0,1.0,1.0,1.0,0,0,31,0.0
30867,aec78307,0,3,0,1.0,1.0,1.0,0,0,3,0.0
30873,aecaf75e,1,3,0,0.0,0.0,0.0,0,0,89,0.0
30874,aecc1543,0,3,0,0.0,0.0,0.0,0,0,3,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,0,0,51,1.0
30895,aee36dcb,0,4,0,1.0,1.0,1.0,0,0,4,0.0
30902,aeee1103,0,110,9,88.0,9.0,42.0,9,0,110,0.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,5,5,26,1.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,5,5,3,1.0
30948,af364295,0,16,0,12.0,3.0,8.0,0,0,16,0.0
30954,af43f515,0,3,26,1.0,1.0,1.0,26,26,3,1.0
30982,af740fd7,1,11,4,3.0,1.0,2.0,2,0,100,0.0
30991,af7f25e7,1,80,14,33.0,6.0,17.0,10,0,179,0.0
30994,af7f30aa,2,38,7,10.0,3.0,9.0,5,0,107,0.0
31007,af88c806,4,2,28,1.0,1.0,1.0,0,0,45,0.0
31009,af8b71ab,0,26,18,16.0,3.0,11.0,18,0,26,0.0
31038,afb9b780,0,85,26,58.0,13.0,41.0,26,0,85,0.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,11,11,13,1.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,65,23,72,1.0
31097,b01952c3,0,12,0,6.0,1.0,4.0,0,0,12,0.0
31130,b05571e1,0,108,25,49.0,12.0,27.0,25,0,108,0.0
31134,b0586aac,1,28,13,1.0,1.0,1.0,11,0,50,0.0
31174,b0ad9625,0,55,82,30.0,5.0,13.0,82,0,55,0.0
31201,b0e36f1d,0,46,7,15.0,7.0,9.0,7,0,46,0.0
31206,b0e86259,0,460,35,163.0,36.0,73.0,35,0,460,0.0
31220,b100f1bb,0,26,0,12.0,4.0,8.0,0,0,26,0.0
31235,b110c489,0,4,0,2.0,1.0,2.0,0,0,4,0.0
31236,b11345d3,0,29,0,8.0,2.0,6.0,0,0,29,0.0
31263,b13e1913,3,342,46,262.0,44.0,122.0,2,0,1717,0.0
31266,b145cc23,0,3,50,1.0,1.0,1.0,50,50,3,1.0
31269,b14af9fb,0,6,0,2.0,1.0,2.0,0,0,6,0.0
31272,b14d63de,0,45,4,12.0,9.0,10.0,4,0,45,0.0
31273,b15545e0,0,8,0,3.0,1.0,1.0,0,0,8,0.0
31279,b1655b69,0,7,0,2.0,2.0,2.0,0,0,7,0.0
31291,b17515e1,1,19,135,4.0,3.0,4.0,3,0,58,0.0
31297,b180df20,0,105,32,31.0,13.0,20.0,32,9,105,1.0
31313,b1a071a7,0,53,3,14.0,3.0,6.0,3,0,53,0.0
31318,b1a8d702,0,26,0,11.0,2.0,7.0,0,0,26,0.0
31324,b1b207da,0,12,14,4.0,2.0,4.0,14,0,12,0.0
31329,b1ba0d92,0,70,15,30.0,8.0,19.0,15,0,70,0.0
31364,b1f4dbf6,0,2475,70,2233.0,41.0,370.0,70,0,2475,0.0
31402,b21cc59c,2,31,89,25.0,4.0,16.0,6,4,367,1.0
31467,b26f2c80,0,128,19,37.0,18.0,27.0,19,0,128,0.0
31478,b275a7e6,1,4,1,0.0,0.0,0.0,0,0,40,0.0
31479,b2795b09,0,81,0,55.0,10.0,41.0,0,0,81,0.0
31483,b27b3ca4,0,22,0,17.0,3.0,10.0,0,0,22,0.0
31485,b27dba1a,0,75,15,42.0,5.0,24.0,15,0,75,0.0
31491,b28a9cc7,1,115,17,106.0,7.0,38.0,2,0,185,0.0
31508,b2abe769,0,359,142,188.0,60.0,116.0,142,0,359,0.0
31522,b2bf4a27,0,86,2,22.0,8.0,15.0,2,0,86,0.0
31539,b2d93c6a,0,75,6,34.0,6.0,22.0,6,0,75,0.0
31543,b2e108e7,0,39,30,23.0,4.0,16.0,30,0,39,0.0
31565,b309dfa2,0,11,1,4.0,1.0,3.0,1,0,11,0.0
31596,b3443fd7,0,37,0,15.0,6.0,13.0,0,0,37,0.0
31598,b347dfc8,0,100,4,69.0,10.0,40.0,4,0,100,0.0
31613,b35a55a7,1,2,1,0.0,0.0,0.0,0,0,27,0.0
31627,b3711102,0,9,19,3.0,1.0,1.0,19,0,9,0.0
31631,b374fbfb,1,10,23,0.0,0.0,0.0,11,0,64,0.0
31654,b394f605,1,9,0,3.0,2.0,3.0,0,0,31,0.0
31660,b3ad3317,0,75,3,45.0,18.0,34.0,3,0,75,0.0
31669,b3b3e4ef,0,14,0,10.0,3.0,8.0,0,0,14,0.0
31671,b3b56254,0,24,13,8.0,4.0,4.0,13,0,24,0.0
31675,b3bbf287,0,124,24,81.0,20.0,47.0,24,0,124,0.0
31698,b3c45e4b,11,13,26,4.0,1.0,3.0,0,0,665,1.0
31711,b3d9c049,0,49,146,10.0,5.0,9.0,146,0,49,0.0
31731,b3ef7e7a,0,31,29,10.0,6.0,8.0,29,0,31,0.0
31777,b422c2cb,0,78,26,17.0,9.0,12.0,26,0,78,0.0
31817,b4591712,2,11,72,1.0,1.0,1.0,0,0,226,0.0
31821,b4622c23,0,17,0,4.0,3.0,3.0,0,0,17,0.0
31832,b46c46cd,0,3,0,0.0,0.0,0.0,0,0,3,0.0
31837,b4792e4d,0,28,15,8.0,3.0,5.0,15,0,28,0.0
31853,b498e033,0,30,2,16.0,3.0,9.0,2,0,30,0.0
31861,b4a438f4,1,17,4,1.0,1.0,1.0,2,0,81,0.0
31874,b4b5e2e0,0,15,0,4.0,3.0,3.0,0,0,15,0.0
31922,b4cdf2b5,30,2,59,0.0,0.0,0.0,0,0,425,1.0
31938,b4e3e73b,0,15,1,11.0,3.0,9.0,1,1,15,1.0
31957,b4ff510a,0,35,8,12.0,4.0,8.0,8,7,35,1.0
31970,b50f0e3a,0,41,0,14.0,6.0,9.0,0,0,41,0.0
31973,b5122e3a,0,61,0,34.0,15.0,27.0,0,0,61,0.0
31976,b514fb8a,0,1247,97,989.0,52.0,303.0,97,0,1247,0.0
31983,b51f1b37,1,4,2,0.0,0.0,0.0,2,0,23,0.0
31998,b535602a,1,54,142,32.0,8.0,23.0,142,7,55,1.0
32020,b55ff7ef,1,458,88,222.0,30.0,116.0,81,0,626,0.0
32069,b5961e15,1,22,19,3.0,1.0,2.0,16,0,169,0.0
32071,b5975382,0,57,62,29.0,4.0,15.0,62,1,57,1.0
32074,b5978f5a,2,91,76,26.0,9.0,19.0,11,0,259,0.0
32084,b5a813a9,0,10,0,5.0,1.0,5.0,0,0,10,0.0
32094,b5b0989d,1,511,60,299.0,32.0,119.0,43,1,512,1.0
32110,b5cb7708,0,188,133,97.0,23.0,60.0,133,51,188,1.0
32120,b5d913c4,0,773,8,663.0,27.0,184.0,8,0,773,0.0
32156,b6070c3d,2,59,39,30.0,8.0,21.0,38,25,97,1.0
32157,b60794ac,0,206,71,44.0,15.0,32.0,71,1,206,1.0
32166,b614a7b4,0,18,0,5.0,2.0,3.0,0,0,18,0.0
32167,b614fafa,0,15,0,4.0,2.0,4.0,0,0,15,0.0
32183,b62cc207,0,122,38,53.0,6.0,20.0,38,0,122,0.0
32203,b6497940,0,27,119,8.0,3.0,6.0,119,45,27,1.0
32211,b655479a,0,145,15,80.0,14.0,47.0,15,0,145,0.0
32218,b65be4d3,0,229,114,153.0,9.0,35.0,114,0,229,0.0
32223,b6615d86,0,124,0,117.0,25.0,69.0,0,0,124,0.0
32228,b667e544,0,10,10,3.0,3.0,3.0,10,10,10,1.0
32271,b692e963,0,354,103,115.0,8.0,59.0,103,0,354,0.0
32281,b69d23fc,1,5,4,0.0,0.0,0.0,0,0,63,0.0
32287,b6a4e02b,0,94,12,47.0,13.0,33.0,12,0,94,0.0
32301,b6b638d0,0,68,148,39.0,20.0,28.0,148,139,68,1.0
32315,b6cc0385,0,116,2,103.0,8.0,53.0,2,0,116,0.0
32323,b6d9167e,0,54,3,46.0,18.0,33.0,3,0,54,0.0
32332,b6e5909a,0,61,16,33.0,9.0,28.0,16,0,61,0.0
32342,b6ef6375,0,9,2,3.0,2.0,2.0,2,0,9,0.0
32350,b6f852aa,4,297,62,66.0,9.0,16.0,38,0,830,0.0
32354,b700b5a8,0,30,0,25.0,8.0,15.0,0,0,30,0.0
32369,b71798a7,0,87,39,51.0,3.0,16.0,39,1,87,1.0
32372,b71da444,0,23,120,9.0,3.0,7.0,120,4,23,1.0
32374,b71f1341,1,7,0,3.0,2.0,3.0,0,0,36,0.0
32377,b722c483,0,8,0,1.0,1.0,1.0,0,0,8,0.0
32420,b75f3d6d,0,45,93,14.0,4.0,8.0,93,32,45,1.0
32424,b7635a7a,0,20,81,9.0,4.0,8.0,81,0,20,0.0
32431,b7688552,1,52,114,20.0,11.0,19.0,2,0,108,0.0
32446,b780f540,0,38,1,11.0,1.0,3.0,1,0,38,0.0
32485,b7acc752,0,65,12,24.0,5.0,15.0,12,0,65,0.0
32492,b7c0e682,0,18,57,6.0,2.0,5.0,57,0,18,0.0
32498,b7d2f6cf,0,43,30,15.0,6.0,9.0,30,0,43,0.0
32501,b7d688ff,1,2,10,0.0,0.0,0.0,0,0,22,0.0
32517,b7e27470,0,120,34,54.0,4.0,18.0,34,0,120,0.0
32518,b7e27b0e,0,48,83,13.0,2.0,5.0,83,0,48,1.0
32520,b7e2840a,1,93,55,30.0,8.0,21.0,51,10,128,1.0
32521,b7e37f7d,0,55,0,41.0,10.0,33.0,0,0,55,0.0
32526,b7e51472,4,90,32,33.0,5.0,18.0,3,0,211,0.0
32573,b8297871,1,20,1,11.0,6.0,10.0,0,0,70,0.0
32575,b82ba075,0,91,44,23.0,11.0,19.0,44,0,91,0.0
32580,b830323e,0,44,15,25.0,8.0,20.0,15,0,44,0.0
32584,b8324621,0,74,48,23.0,12.0,16.0,48,1,74,1.0
32598,b84537b5,1,167,35,68.0,10.0,24.0,30,0,284,0.0
32610,b8509c63,2,12,26,1.0,1.0,1.0,10,0,60,0.0
32624,b866afff,2,224,25,65.0,21.0,36.0,14,0,297,1.0
32641,b871c8f2,0,224,95,49.0,19.0,29.0,95,0,224,0.0
32644,b875956c,0,83,44,37.0,11.0,29.0,44,0,83,0.0
32652,b87e88ee,0,52,13,16.0,4.0,8.0,13,0,52,0.0
32670,b899ac92,0,4,0,1.0,1.0,1.0,0,0,4,0.0
32678,b8a44590,0,11,5,1.0,1.0,1.0,5,3,11,1.0
32697,b8c12b06,0,6,0,1.0,1.0,1.0,0,0,6,0.0
32701,b8c86b61,0,6,2,4.0,1.0,2.0,2,1,7,1.0
32730,b8ff9da8,0,30,6,17.0,4.0,12.0,6,0,30,0.0
32733,b901b204,1,29,12,9.0,4.0,7.0,3,0,153,0.0
32734,b9053067,0,63,4,50.0,16.0,24.0,4,0,63,1.0
32738,b911054a,0,6,16,2.0,2.0,2.0,16,16,6,1.0
32756,b926aa6e,0,3,0,1.0,1.0,1.0,0,0,3,0.0
32763,b9313f83,0,39,0,32.0,7.0,24.0,0,0,39,0.0
32776,b93f917c,0,119,12,92.0,24.0,56.0,12,0,119,0.0
32788,b95b634e,0,148,134,47.0,9.0,30.0,134,0,148,0.0
32793,b9628c41,1,566,51,303.0,54.0,158.0,37,2,1166,1.0
32800,b9667360,0,82,64,33.0,4.0,16.0,64,0,82,0.0
32849,b9b759e5,0,4,11,1.0,1.0,1.0,11,11,4,1.0
32854,b9ba2934,0,19,1,8.0,1.0,5.0,1,0,19,0.0
32855,b9bd1ce9,0,23,15,7.0,5.0,5.0,15,0,23,0.0
32911,ba0cb395,0,26,6,4.0,2.0,2.0,6,0,26,0.0
32912,ba0e5381,0,4,21,0.0,0.0,0.0,21,21,4,1.0
32914,ba10d1b3,0,126,66,73.0,4.0,31.0,66,3,126,1.0
32938,ba3c6116,1,1,108,0.0,0.0,0.0,76,76,21,1.0
32940,ba3e8a89,1,42,13,22.0,8.0,20.0,8,0,82,0.0
32949,ba47139b,0,36,0,15.0,9.0,11.0,0,0,36,0.0
32951,ba495509,0,18,2,11.0,1.0,4.0,2,0,18,0.0
32957,ba50ab82,0,82,32,49.0,6.0,37.0,32,0,82,0.0
32958,ba517417,0,13,12,4.0,4.0,4.0,12,0,13,0.0
32965,ba57bafd,0,49,132,17.0,2.0,8.0,132,16,49,1.0
32970,ba5fd3d5,0,120,52,67.0,17.0,43.0,52,5,120,1.0
32979,ba72c39c,2,39,9,0.0,0.0,0.0,1,0,198,0.0
32988,ba7e9ed9,3,281,72,191.0,14.0,104.0,55,0,645,0.0
33001,ba95f09b,0,22,2,5.0,3.0,4.0,2,0,22,0.0
33006,baa6da49,0,168,15,93.0,10.0,43.0,15,0,168,0.0
33007,baa70004,0,75,0,28.0,24.0,26.0,0,0,75,0.0
33015,bab30b7e,0,24,5,2.0,1.0,2.0,5,0,24,0.0
33022,babe4daa,0,44,38,8.0,3.0,6.0,38,0,44,0.0
33041,badbcdfc,0,137,70,85.0,13.0,57.0,70,0,137,0.0
33060,baf30907,1,7,0,0.0,0.0,0.0,0,0,22,0.0
33063,baf41752,0,27,34,4.0,4.0,4.0,34,0,27,0.0
33075,bb087f03,0,18,20,0.0,0.0,0.0,20,17,18,1.0
33077,bb098b89,1,4,16,1.0,1.0,1.0,10,0,32,0.0
33094,bb1e8dcb,0,4,0,1.0,1.0,1.0,0,0,4,0.0
33117,bb4b2799,1,19,59,4.0,1.0,2.0,0,0,41,0.0
33152,bb705fcd,0,25,8,8.0,6.0,6.0,8,0,25,0.0
33170,bb850737,0,19,6,4.0,4.0,4.0,6,4,19,1.0
33175,bb8b4bac,1,3,146,1.0,1.0,1.0,144,144,21,1.0
33189,bb9ba8ba,0,46,5,22.0,8.0,15.0,5,0,46,0.0
33190,bb9d9807,0,60,20,17.0,11.0,11.0,20,0,60,0.0
33199,bbb0bcc2,0,22,0,6.0,2.0,2.0,0,0,22,0.0
33212,bbbdca63,0,7,0,1.0,1.0,1.0,0,0,7,0.0
33214,bbbe368d,0,55,2,44.0,8.0,21.0,2,2,55,1.0
33260,bc084a47,1,149,118,93.0,12.0,49.0,113,1,218,1.0
33273,bc1f34d3,0,509,105,248.0,21.0,42.0,105,19,509,1.0
33278,bc2808b4,1,11,0,4.0,3.0,3.0,0,0,92,0.0
33280,bc29a5ad,0,11,2,4.0,2.0,4.0,2,2,11,1.0
33319,bc62bc70,1,154,52,64.0,19.0,31.0,52,0,155,0.0
33346,bc906bed,0,84,7,48.0,9.0,20.0,7,0,84,1.0
33369,bcc0eb89,0,23,2,17.0,1.0,4.0,2,2,23,1.0
33381,bcd2077f,0,139,1,40.0,15.0,26.0,1,0,139,0.0
33399,bcec4a4e,0,28,84,15.0,6.0,12.0,84,37,28,1.0
33425,bd19b751,0,322,91,74.0,20.0,49.0,91,0,322,0.0
33439,bd221854,0,25,23,15.0,7.0,9.0,23,0,25,0.0
33446,bd2e328a,0,15,0,8.0,2.0,4.0,0,0,15,0.0
33473,bd5e0c05,0,6,0,3.0,2.0,2.0,0,0,6,0.0
33475,bd608de6,0,86,13,45.0,10.0,24.0,13,0,86,0.0
33489,bd7aec3e,0,288,71,210.0,38.0,101.0,71,0,288,0.0
33491,bd7d134d,0,25,0,11.0,2.0,7.0,0,0,25,0.0
33500,bd8296ef,1,39,5,25.0,5.0,19.0,4,0,97,0.0
33615,be1a8730,0,141,1,73.0,21.0,46.0,1,0,141,1.0
33740,becfcdae,1,235,131,142.0,25.0,87.0,80,7,489,1.0
33752,bee59279,1,218,18,155.0,20.0,56.0,17,0,219,1.0
33792,bf247bb8,1,36,1,21.0,2.0,7.0,1,0,37,1.0
33849,bf7b20fb,0,2,16,1.0,1.0,1.0,16,16,2,1.0
33910,bfd27a39,0,20,6,12.0,4.0,10.0,6,3,20,1.0
33933,bff83fe5,0,87,15,25.0,7.0,15.0,15,3,87,1.0
33943,c000a5e5,0,17,149,1.0,1.0,1.0,149,13,17,1.0
34022,c06a37cf,0,9,13,5.0,5.0,5.0,13,13,9,1.0
34051,c090277b,1,1,65,0.0,0.0,0.0,65,65,28,1.0
34165,c121723e,0,28,16,6.0,6.0,6.0,16,0,28,1.0
34197,c1494f44,0,80,29,46.0,7.0,28.0,29,0,80,1.0
34241,c197b684,0,138,31,86.0,8.0,39.0,31,9,138,1.0
34302,c1f1146c,0,15,43,8.0,1.0,6.0,43,43,15,1.0
34336,c22a296a,0,19,14,14.0,1.0,7.0,14,14,19,1.0
34388,c27c1ef6,0,28,31,10.0,6.0,6.0,31,3,28,1.0
34398,c28b49d1,0,223,9,162.0,18.0,88.0,9,0,223,1.0
34416,c2acc1c5,0,13,0,10.0,3.0,7.0,0,0,13,1.0
34490,c31d0174,0,349,85,196.0,17.0,87.0,85,2,349,1.0
34552,c368e1a8,0,17,104,3.0,2.0,2.0,104,2,17,1.0
34658,c3fa3006,0,8,0,5.0,1.0,5.0,0,0,8,1.0
34814,c4c8cae4,0,10,98,6.0,4.0,5.0,98,98,10,1.0
34819,c4d5cb34,0,138,53,88.0,12.0,42.0,53,0,138,1.0
34823,c4d74766,0,153,52,51.0,17.0,33.0,52,18,153,1.0
34845,c4f1e27d,1,305,81,48.0,16.0,38.0,72,4,358,1.0
34873,c53889cc,0,293,122,251.0,12.0,59.0,122,120,293,1.0
34880,c541c863,1,256,54,146.0,27.0,83.0,54,0,276,1.0
34993,c625bb36,0,53,37,37.0,19.0,29.0,37,9,53,1.0
35079,c6bdfde4,0,117,45,47.0,11.0,21.0,45,12,117,1.0
35184,c7641d93,1,0,134,0.0,0.0,0.0,133,133,26,1.0
35214,c779237f,2,208,129,130.0,13.0,51.0,76,5,661,1.0
35247,c792a751,0,56,55,30.0,3.0,17.0,55,10,56,1.0
35283,c7b90f94,0,45,3,30.0,5.0,22.0,3,0,45,1.0
35306,c7cc2c23,5,93,143,82.0,11.0,47.0,6,0,1561,1.0
35333,c8017cd2,0,65,146,25.0,11.0,20.0,146,0,65,1.0
35359,c8302549,0,53,13,19.0,2.0,10.0,13,0,53,1.0
35521,c93789af,0,47,10,15.0,7.0,8.0,10,6,47,1.0
35535,c943c384,0,94,67,53.0,15.0,28.0,67,61,94,1.0
35608,c9a83ddf,0,106,9,65.0,3.0,16.0,9,0,106,1.0
35627,c9c59030,0,14,4,9.0,2.0,7.0,4,3,14,1.0
35628,c9c822d0,0,45,1,37.0,4.0,26.0,1,1,45,1.0
35635,c9c96c81,6,32,20,25.0,5.0,15.0,1,0,625,1.0
35706,ca24dc30,0,14,20,5.0,2.0,3.0,20,9,14,1.0
35742,ca6641dc,0,153,135,38.0,10.0,24.0,135,5,153,1.0
35845,cb0e1f46,0,147,42,54.0,14.0,34.0,42,2,147,1.0
35899,cb549a59,0,12,2,3.0,1.0,1.0,2,2,12,1.0
35918,cb707309,0,99,110,68.0,10.0,34.0,110,0,99,1.0
35963,cba8fb47,0,54,28,17.0,9.0,14.0,28,8,54,1.0
35964,cbadfe11,0,69,36,41.0,3.0,18.0,36,29,69,1.0
36024,cc07e754,0,287,126,228.0,35.0,113.0,126,1,287,1.0
36028,cc10d938,0,52,55,19.0,12.0,18.0,55,23,52,1.0
36084,cc59ab30,2,202,52,39.0,19.0,29.0,42,12,358,1.0
36126,cca04441,0,42,1,10.0,5.0,7.0,1,1,42,1.0
36131,cca96282,0,81,96,22.0,6.0,10.0,96,14,81,1.0
36214,cd1fe208,0,28,12,22.0,3.0,6.0,12,0,28,1.0
36230,cd393c0c,0,19,116,4.0,1.0,4.0,116,103,19,1.0
36243,cd4aae14,3,1,14,0.0,0.0,0.0,1,1,211,1.0
