,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
24007,885b04c9,0,32,26,18.0,8.0,18.0,4,32.0,26,0,32,0.0
24008,885f9ffc,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
24079,888b74df,1,473,96,219.0,24.0,73.0,70,452.0,32,0,630,0.0
24102,88ae7a98,3,137,22,66.0,23.0,42.0,13,168.0,22,0,168,1.0
24108,88b96418,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
24115,88c1e0f3,0,70,51,42.0,18.0,30.0,5,14.0,51,30,70,1.0
24128,88da94b8,0,136,65,92.0,15.0,44.0,11,117.0,65,0,136,1.0
24137,88e3397e,0,25,15,5.0,4.0,4.0,2,25.0,15,15,25,0.0
24138,88e69d30,0,7,3,3.0,1.0,2.0,1,7.0,3,3,7,0.0
24146,88ebb24d,2,34,54,18.0,1.0,12.0,20,203.0,15,14,223,0.0
24165,88ff5a36,1,3,7,0.0,0.0,0.0,2,14.0,7,6,14,0.0
24180,8914d100,0,65,6,38.0,9.0,22.0,7,65.0,6,1,65,1.0
24181,89178bf9,0,74,7,66.0,4.0,38.0,2,74.0,7,4,74,0.0
24188,892385d8,0,40,13,24.0,11.0,14.0,8,40.0,13,1,40,0.0
24201,8935b71e,0,12,12,7.0,1.0,4.0,2,12.0,12,12,12,0.0
24202,8935cc77,0,15,8,3.0,1.0,2.0,2,15.0,8,7,15,0.0
24205,893c679e,0,61,1,41.0,7.0,20.0,1,62.0,1,1,62,0.0
24221,895c09ad,0,3,76,1.0,1.0,1.0,1,0.0,76,76,3,1.0
24223,895c55f8,0,5,1,3.0,1.0,3.0,1,5.0,1,1,5,0.0
24239,89743a44,0,28,33,12.0,3.0,9.0,5,8.0,33,21,28,0.0
24251,8988a209,0,5,0,0.0,0.0,0.0,1,5.0,0,0,5,1.0
24268,89a518e2,0,40,1,16.0,5.0,10.0,3,40.0,1,0,40,1.0
24270,89a92bf8,0,57,62,6.0,5.0,6.0,6,0.0,62,44,57,1.0
24285,89c09407,0,29,9,15.0,3.0,11.0,2,29.0,9,1,29,1.0
24293,89c67d91,1,85,22,11.0,3.0,7.0,26,93.0,22,1,93,0.0
24301,89d78eda,0,18,135,5.0,5.0,5.0,2,6.0,135,12,18,0.0
24306,89da7acc,0,19,17,10.0,5.0,5.0,3,19.0,17,15,19,0.0
24330,89f61b27,0,11,14,4.0,1.0,4.0,1,11.0,14,14,11,0.0
24355,8a1dfd65,0,11,56,5.0,1.0,3.0,1,0.0,56,56,11,1.0
24381,8a403e40,0,2,12,0.0,0.0,0.0,1,2.0,12,12,2,0.0
24403,8a592b66,0,34,30,7.0,3.0,4.0,8,34.0,30,12,34,0.0
24446,8aa11729,0,3,16,0.0,0.0,0.0,1,3.0,16,16,3,0.0
24455,8ab4641f,0,16,10,6.0,1.0,2.0,2,16.0,10,10,16,0.0
24460,8abb10fb,0,114,21,78.0,10.0,39.0,4,114.0,21,8,114,1.0
24495,8af11dbc,3,89,150,60.0,11.0,34.0,46,0.0,83,67,706,1.0
24560,8b51eae6,0,15,3,6.0,1.0,3.0,1,15.0,3,3,15,0.0
24571,8b67b530,0,30,10,13.0,2.0,7.0,2,30.0,10,9,30,0.0
24599,8b84f3e1,1,79,16,53.0,2.0,20.0,6,108.0,16,2,108,1.0
24618,8ba8bddf,0,29,13,11.0,8.0,10.0,3,29.0,13,5,29,1.0
24624,8bb1caad,0,53,15,13.0,9.0,11.0,8,53.0,15,12,53,0.0
24627,8bb51947,0,31,1,28.0,12.0,18.0,1,31.0,1,1,31,0.0
24630,8bb8f06d,0,218,105,112.0,23.0,63.0,16,193.0,105,0,218,0.0
24675,8befb73a,0,3,0,1.0,1.0,1.0,1,3.0,0,0,3,1.0
24677,8bf28c5a,1,4,23,0.0,0.0,0.0,5,34.0,14,13,34,1.0
24683,8c011a68,0,44,11,10.0,3.0,6.0,5,44.0,11,1,44,0.0
24687,8c07673a,0,49,16,25.0,5.0,15.0,3,49.0,16,16,49,0.0
24692,8c0e1e28,0,67,24,22.0,5.0,8.0,13,67.0,24,9,67,0.0
24695,8c163794,0,31,0,20.0,5.0,14.0,3,31.0,0,0,31,0.0
24708,8c27c9a2,0,56,0,48.0,21.0,30.0,2,56.0,0,0,56,1.0
24747,8c6d264d,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,1.0
24809,8ccbfbb8,0,4,16,1.0,1.0,1.0,1,5.0,16,16,5,0.0
24811,8ccebd25,0,7,5,2.0,1.0,1.0,1,7.0,5,5,7,0.0
24815,8cd189b2,0,12,11,3.0,2.0,2.0,1,12.0,11,11,12,0.0
24841,8cedef0f,0,6,11,2.0,1.0,2.0,2,6.0,11,10,6,0.0
24873,8d2657e8,1,7,30,0.0,0.0,0.0,7,34.0,19,2,34,1.0
24888,8d3f6efa,0,13,85,3.0,1.0,2.0,3,3.0,85,2,13,1.0
24891,8d44fc59,0,3,60,0.0,0.0,0.0,1,0.0,60,60,3,1.0
24904,8d587c3a,0,33,27,17.0,6.0,12.0,5,33.0,27,0,33,1.0
24933,8d8f9275,0,72,54,24.0,14.0,18.0,4,61.0,54,8,72,0.0
24941,8d9bfbe1,0,75,14,55.0,9.0,25.0,6,75.0,14,0,75,1.0
24958,8db0de20,0,44,38,26.0,5.0,15.0,7,27.0,38,17,44,0.0
24990,8ddbc8f2,0,12,10,7.0,1.0,3.0,2,12.0,10,10,12,1.0
25000,8de74163,0,239,19,200.0,7.0,78.0,8,239.0,19,0,239,1.0
25005,8dec6958,0,30,15,5.0,3.0,5.0,3,30.0,15,15,30,0.0
25023,8e05076d,0,9,54,2.0,2.0,2.0,1,0.0,54,54,9,1.0
25025,8e0ab4a7,0,4,17,1.0,1.0,1.0,1,4.0,17,17,4,0.0
25044,8e265f83,0,148,22,59.0,10.0,34.0,13,148.0,22,12,148,0.0
25095,8e654852,0,51,14,15.0,6.0,8.0,2,51.0,14,14,51,0.0
25107,8e75048b,0,80,8,65.0,16.0,43.0,5,80.0,8,1,80,1.0
25142,8ea85d60,0,13,0,4.0,2.0,3.0,3,13.0,0,0,13,0.0
25144,8ea937ac,0,10,12,2.0,1.0,2.0,2,10.0,12,11,10,0.0
25146,8eaa7481,0,6,15,2.0,1.0,1.0,1,6.0,15,15,6,0.0
25161,8ebbbafb,0,176,70,99.0,20.0,62.0,11,72.0,70,0,176,1.0
25171,8ec322d5,0,31,25,7.0,4.0,6.0,4,31.0,25,1,31,0.0
25187,8ed933b2,0,27,13,13.0,4.0,10.0,3,27.0,13,6,27,1.0
25223,8f174865,2,688,114,353.0,17.0,94.0,30,511.0,114,6,718,1.0
25234,8f2a9998,0,11,3,4.0,4.0,4.0,1,11.0,3,3,11,1.0
25245,8f31e159,4,78,57,30.0,11.0,22.0,22,112.0,16,6,331,1.0
25296,8f6c215e,0,42,8,28.0,3.0,12.0,4,42.0,8,2,42,1.0
25322,8f939c0f,0,60,11,30.0,11.0,23.0,8,60.0,11,10,60,0.0
25344,8fa995dd,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,0.0
25356,8fb944ea,0,48,11,15.0,2.0,5.0,3,48.0,11,10,48,1.0
25379,8fce4215,0,7,16,2.0,1.0,1.0,1,7.0,16,16,7,0.0
25398,8fe7b22e,0,98,8,35.0,2.0,9.0,8,98.0,8,7,98,0.0
25399,8fe86696,0,10,2,2.0,1.0,1.0,2,10.0,2,1,10,0.0
25400,8feb09fc,0,264,15,160.0,34.0,66.0,20,264.0,15,4,264,1.0
25406,8ff24b85,3,6,7,0.0,0.0,0.0,6,67.0,6,6,67,0.0
25445,90408ac2,0,164,37,107.0,24.0,71.0,23,131.0,37,0,164,0.0
25462,90535c8e,0,11,37,4.0,2.0,4.0,2,5.0,37,2,11,0.0
25472,9062762f,0,19,6,10.0,4.0,8.0,2,19.0,6,6,19,0.0
25481,90696d53,0,244,36,106.0,21.0,52.0,14,203.0,36,2,244,1.0
25491,90706a6a,0,21,20,7.0,4.0,6.0,2,21.0,20,10,21,0.0
25492,9072624d,0,40,13,18.0,3.0,13.0,3,40.0,13,10,40,0.0
25518,909ed595,0,100,10,59.0,5.0,24.0,10,100.0,10,0,100,0.0
25527,90a765fd,0,223,26,78.0,13.0,31.0,25,223.0,26,0,223,0.0
25530,90ab4ff1,0,24,23,9.0,4.0,9.0,2,24.0,23,4,24,1.0
25552,90c1d303,0,12,7,4.0,2.0,2.0,1,12.0,7,7,12,0.0
25567,90d7f1e6,0,33,6,14.0,6.0,10.0,1,33.0,6,6,33,0.0
25582,90e852d8,0,14,13,2.0,2.0,2.0,2,14.0,13,13,14,0.0
25587,90f39b28,0,35,7,19.0,2.0,7.0,1,35.0,7,7,35,0.0
25595,90fe52c5,1,12,20,1.0,1.0,1.0,2,21.0,16,16,21,0.0
25603,91083ae7,0,156,30,48.0,17.0,29.0,10,156.0,30,0,156,1.0
25612,9112e797,0,81,37,21.0,5.0,11.0,5,68.0,37,1,81,1.0
25617,911a21cb,0,38,13,18.0,4.0,11.0,4,38.0,13,2,38,1.0
25620,911f6bf3,0,1,7,0.0,0.0,0.0,1,1.0,7,7,1,0.0
25645,91501aae,0,7,7,3.0,1.0,2.0,1,7.0,7,7,7,0.0
25676,91872709,0,579,102,228.0,20.0,79.0,39,442.0,102,13,579,0.0
25706,91a471a9,0,8,18,1.0,1.0,1.0,1,8.0,18,18,8,1.0
25715,91b3a0e0,0,14,0,1.0,1.0,1.0,1,14.0,0,0,14,1.0
25717,91b6afea,0,1,7,0.0,0.0,0.0,1,1.0,7,7,1,0.0
25720,91c00880,0,37,1,23.0,1.0,11.0,3,37.0,1,0,37,1.0
25721,91c02da2,0,118,12,74.0,5.0,23.0,16,118.0,12,0,118,0.0
25773,9212243a,0,20,10,5.0,3.0,4.0,1,20.0,10,10,20,0.0
25777,9216c2a3,0,38,3,23.0,3.0,16.0,2,38.0,3,1,38,1.0
25784,9224d294,0,12,16,2.0,2.0,2.0,2,12.0,16,16,12,0.0
25792,92298215,0,65,17,31.0,4.0,8.0,8,65.0,17,8,65,0.0
25811,92441fa1,0,68,16,57.0,11.0,40.0,5,68.0,16,0,68,1.0
25821,924d7126,0,7,58,2.0,2.0,2.0,1,0.0,58,58,7,0.0
25859,927c18ba,0,14,3,6.0,1.0,4.0,1,14.0,3,3,14,0.0
25872,92886eb4,1,67,19,18.0,9.0,12.0,8,109.0,19,3,109,1.0
25878,928ecb2c,0,41,142,14.0,7.0,11.0,11,0.0,142,56,41,1.0
25880,9291c3c9,0,10,58,4.0,2.0,2.0,1,0.0,58,58,10,1.0
25895,92b2a7e5,0,6,13,2.0,1.0,2.0,1,6.0,13,13,6,0.0
25916,92d3fa6d,0,68,75,22.0,12.0,15.0,10,50.0,75,7,68,0.0
25968,931c2222,0,40,15,19.0,9.0,17.0,2,40.0,15,1,40,0.0
25973,9321b788,3,172,133,41.0,22.0,32.0,13,172.0,20,8,366,1.0
25983,93331edb,0,8,2,5.0,1.0,5.0,1,8.0,2,2,8,0.0
25987,933a69b8,0,134,139,93.0,19.0,56.0,7,92.0,139,0,134,1.0
25999,9352eec8,0,49,12,17.0,3.0,10.0,7,49.0,12,0,49,0.0
26009,935f7b4f,0,15,48,6.0,3.0,5.0,1,0.0,48,48,16,1.0
26023,937163a2,0,5,16,1.0,1.0,1.0,1,5.0,16,16,5,0.0
26073,93ad4186,0,6,9,2.0,1.0,2.0,1,6.0,9,9,6,0.0
26080,93b4277d,0,24,6,10.0,3.0,8.0,1,24.0,6,6,24,1.0
26085,93bb5351,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
26096,93cccf79,0,18,15,5.0,2.0,4.0,5,18.0,15,6,18,0.0
26103,93d2c02c,0,90,12,42.0,7.0,18.0,17,90.0,12,0,90,0.0
26126,940175be,0,22,120,8.0,1.0,5.0,3,0.0,120,66,22,0.0
26159,9427b7fa,0,23,142,4.0,3.0,4.0,4,0.0,142,104,23,0.0
26177,9439db46,3,5,84,1.0,1.0,1.0,7,0.0,71,71,75,1.0
26220,9476c52a,0,11,27,3.0,2.0,2.0,3,12.0,27,9,12,1.0
26224,947d02a0,0,10,3,5.0,2.0,3.0,2,10.0,3,1,10,0.0
26233,9485402f,2,104,42,48.0,11.0,28.0,14,7.0,42,3,142,1.0
26254,94a705bf,1,37,23,0.0,0.0,0.0,34,202.0,14,0,202,1.0
26295,94e7818d,0,420,97,220.0,29.0,84.0,69,165.0,97,2,420,0.0
26299,94ec33f1,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,1.0
26323,9515ea0f,0,45,16,31.0,6.0,18.0,4,45.0,16,0,45,0.0
26327,9519aa76,0,18,31,3.0,3.0,3.0,4,18.0,31,18,18,1.0
26394,95843391,0,171,138,87.0,28.0,57.0,8,52.0,138,2,171,1.0
26400,958d644a,0,3,52,1.0,1.0,1.0,1,0.0,52,52,3,1.0
26410,9597948b,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
26417,95a148c9,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,0.0
26422,95a57dca,0,98,72,23.0,6.0,10.0,30,35.0,72,0,98,1.0
26450,95c8e975,0,15,2,7.0,2.0,6.0,2,15.0,2,1,15,1.0
26492,95f8845a,0,19,7,8.0,3.0,7.0,1,19.0,7,7,19,1.0
26499,960753ba,0,46,57,19.0,6.0,13.0,4,22.0,57,16,46,0.0
26514,9621ce1c,1,6,128,2.0,1.0,2.0,13,83.0,0,0,136,1.0
26525,962c3787,0,4,34,1.0,1.0,1.0,1,0.0,34,34,4,0.0
26538,96403604,0,5,1,0.0,0.0,0.0,1,5.0,1,1,5,1.0
26557,9656ef50,0,268,30,224.0,13.0,98.0,16,268.0,30,0,268,1.0
26571,966db5ac,0,53,11,27.0,7.0,16.0,3,53.0,11,2,53,0.0
26615,96ae709e,0,2,0,0.0,0.0,0.0,1,2.0,0,0,2,0.0
26620,96b51130,1,8,86,3.0,1.0,3.0,3,6.0,86,14,23,0.0
26641,96e87669,0,3,9,0.0,0.0,0.0,1,3.0,9,9,3,0.0
26708,97584b71,0,104,58,35.0,13.0,20.0,11,13.0,58,5,104,1.0
26715,97690789,0,59,15,46.0,4.0,24.0,3,59.0,15,8,59,0.0
26722,977571d3,0,155,44,98.0,25.0,51.0,10,135.0,44,11,155,1.0
26762,97b9e8fd,0,5,29,1.0,1.0,1.0,1,5.0,29,29,5,0.0
26768,97c6781a,0,12,20,4.0,1.0,3.0,3,12.0,20,12,12,0.0
26776,97d48b28,0,54,6,38.0,2.0,8.0,3,54.0,6,5,54,1.0
26779,97dc94c0,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
26795,97ecbfda,6,12,117,0.0,0.0,0.0,42,266.0,3,0,864,0.0
26805,980269d6,0,81,22,70.0,23.0,56.0,4,81.0,22,8,81,1.0
26807,9804905f,0,31,2,28.0,2.0,9.0,1,31.0,2,2,31,0.0
26822,980f4d2f,0,41,129,26.0,4.0,14.0,3,0.0,129,109,41,1.0
26828,981f58d6,0,17,36,4.0,1.0,3.0,2,12.0,36,11,17,0.0
26846,983317dc,0,15,11,5.0,4.0,5.0,1,15.0,11,11,15,0.0
26847,98358397,0,16,15,7.0,4.0,4.0,1,16.0,15,15,16,0.0
26888,9886cd72,0,435,27,225.0,22.0,51.0,43,435.0,27,0,435,1.0
26906,989ed94b,0,23,26,14.0,1.0,7.0,3,23.0,26,4,23,1.0
26912,98a503ee,5,62,115,28.0,5.0,13.0,7,0.0,115,74,91,1.0
26919,98b0c9a6,0,38,94,10.0,4.0,8.0,4,10.0,94,16,38,1.0
26970,98ff5b1d,0,6,8,1.0,1.0,1.0,1,6.0,8,8,6,1.0
26977,990ab9c7,0,5,2,1.0,1.0,1.0,1,5.0,2,2,5,0.0
26990,992b7e3a,0,16,1,6.0,3.0,4.0,2,16.0,1,0,16,1.0
26992,992f39f1,0,142,34,72.0,10.0,37.0,5,117.0,34,7,142,0.0
26994,99366b94,0,48,37,26.0,2.0,17.0,4,39.0,37,0,48,0.0
27000,993db3b6,0,41,19,28.0,3.0,19.0,4,41.0,19,4,41,0.0
27003,993f68a9,0,15,16,11.0,9.0,9.0,1,15.0,16,16,15,0.0
27027,995b29d8,0,11,9,2.0,2.0,2.0,1,11.0,9,9,11,0.0
27041,996d274b,0,16,51,7.0,1.0,6.0,2,9.0,51,11,16,0.0
27050,9977a033,0,33,33,9.0,7.0,8.0,4,30.0,33,9,33,1.0
27080,99a059cf,1,12,5,3.0,1.0,2.0,16,130.0,2,0,130,0.0
27097,99b416e9,1,1,53,0.0,0.0,0.0,3,0.0,52,52,33,1.0
27107,99c11fb0,0,427,52,286.0,23.0,95.0,33,411.0,52,0,427,1.0
27116,99d0958d,0,169,100,127.0,15.0,61.0,10,163.0,100,9,169,1.0
27119,99d5815f,0,7,7,4.0,1.0,4.0,1,7.0,7,7,7,1.0
27123,99dc6acc,0,28,8,14.0,4.0,12.0,1,28.0,8,8,28,1.0
27140,99ee1a38,0,17,76,9.0,4.0,9.0,2,11.0,76,2,17,0.0
27167,9a15a1c1,0,7,29,2.0,2.0,2.0,2,7.0,29,9,7,1.0
27175,9a2ec4df,0,4,15,0.0,0.0,0.0,1,4.0,15,15,4,0.0
27183,9a3df515,0,17,29,5.0,4.0,5.0,4,17.0,29,0,17,0.0
27187,9a42871e,0,14,58,2.0,2.0,2.0,2,0.0,58,54,14,1.0
27194,9a56b2ec,0,15,14,8.0,5.0,7.0,1,15.0,14,14,15,0.0
27197,9a5a7c05,0,41,14,11.0,4.0,9.0,8,41.0,14,2,41,0.0
27205,9a6235f7,0,15,6,7.0,3.0,4.0,1,15.0,6,6,15,0.0
27291,9adcc17a,0,284,94,264.0,27.0,139.0,6,54.0,94,9,284,1.0
27309,9b00bfc9,0,25,16,18.0,3.0,13.0,1,25.0,16,16,25,0.0
27333,9b25a787,0,224,94,133.0,8.0,65.0,20,15.0,94,4,224,0.0
27341,9b34d13e,0,19,77,8.0,3.0,4.0,4,8.0,77,9,19,0.0
27364,9b4496ec,0,164,10,133.0,4.0,48.0,8,164.0,10,0,164,0.0
27369,9b46adea,0,26,12,7.0,4.0,4.0,2,26.0,12,11,26,0.0
27417,9b8d001b,5,182,80,109.0,19.0,52.0,52,0.0,59,49,825,1.0
27418,9b8e4df3,0,9,3,3.0,2.0,3.0,1,9.0,3,3,9,0.0
27436,9ba0b511,0,17,0,2.0,2.0,2.0,1,17.0,0,0,17,0.0
27451,9bb0f7dd,0,30,15,12.0,8.0,11.0,3,30.0,15,13,30,1.0
27452,9bb3af27,0,59,14,17.0,9.0,12.0,4,59.0,14,13,59,1.0
27475,9bcb16b5,0,68,18,24.0,6.0,17.0,8,68.0,18,4,68,0.0
27476,9bcc2f64,0,49,20,26.0,13.0,19.0,3,49.0,20,7,49,0.0
27480,9bd0807f,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
27487,9bd3f9bc,3,505,105,304.0,18.0,85.0,38,121.0,96,1,558,1.0
27526,9c0c2956,0,25,13,17.0,3.0,7.0,4,25.0,13,4,25,1.0
27528,9c0d941f,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
27529,9c11d322,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
27530,9c11fd4c,0,213,13,154.0,29.0,60.0,3,213.0,13,8,213,1.0
27557,9c3d3783,0,124,13,108.0,17.0,56.0,4,124.0,13,0,124,1.0
27560,9c451627,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
27599,9c747ba5,0,10,7,2.0,2.0,2.0,1,10.0,7,7,10,0.0
27604,9c7ed090,0,14,97,2.0,2.0,2.0,3,0.0,97,83,14,0.0
27618,9c8bc437,0,27,13,6.0,2.0,4.0,4,27.0,13,7,27,1.0
27644,9cb6cb64,0,25,0,13.0,9.0,10.0,1,25.0,0,0,25,1.0
27690,9d0020a9,0,77,3,57.0,6.0,30.0,3,77.0,3,3,77,0.0
27698,9d11b2e1,0,195,17,161.0,28.0,102.0,7,195.0,17,12,195,0.0
27741,9d554d86,0,28,147,11.0,5.0,10.0,4,22.0,147,0,28,0.0
27770,9d87b5c1,0,7,15,1.0,1.0,1.0,1,7.0,15,15,7,0.0
27818,9dc314e1,0,8,0,4.0,2.0,2.0,1,8.0,0,0,8,0.0
27824,9dccdfee,0,46,5,19.0,3.0,12.0,9,46.0,5,1,46,0.0
27829,9dcfb536,0,9,54,3.0,1.0,2.0,1,0.0,54,54,9,1.0
27884,9e160f67,3,13,64,7.0,2.0,5.0,20,87.0,19,7,320,1.0
27905,9e3bb4f8,0,7,11,2.0,1.0,1.0,1,7.0,11,11,7,0.0
27910,9e42dbf1,1,309,33,245.0,41.0,136.0,35,414.0,16,3,479,1.0
27934,9e5b7a37,0,8,0,1.0,1.0,1.0,1,8.0,0,0,8,1.0
27968,9e8567de,0,28,3,20.0,5.0,18.0,3,28.0,3,0,28,1.0
27983,9e9a9651,0,13,2,10.0,1.0,7.0,1,13.0,2,2,13,1.0
27987,9e9e8206,0,39,11,14.0,6.0,13.0,1,39.0,11,11,39,0.0
27990,9ea5dedf,0,24,23,10.0,3.0,7.0,2,24.0,23,14,24,1.0
28016,9eceeaf4,0,13,13,9.0,1.0,5.0,1,13.0,13,13,13,0.0
28032,9edfe37b,0,53,13,26.0,2.0,10.0,9,53.0,13,0,53,0.0
28034,9ee0d1c7,0,26,16,19.0,4.0,13.0,1,26.0,16,16,26,0.0
28039,9ee4e1ac,0,5,15,1.0,1.0,1.0,1,5.0,15,15,5,0.0
28040,9ee8b95d,0,50,11,23.0,7.0,12.0,12,50.0,11,1,50,1.0
28043,9eea3b0d,0,9,7,1.0,1.0,1.0,1,9.0,7,7,9,0.0
28066,9f06d41a,0,114,16,92.0,4.0,20.0,7,114.0,16,0,114,0.0
28085,9f31c8d8,0,279,132,131.0,11.0,42.0,12,53.0,132,14,279,0.0
28116,9f58eccb,2,63,100,44.0,5.0,25.0,9,63.0,9,3,146,1.0
28147,9f85f3bf,0,379,29,300.0,45.0,146.0,20,379.0,29,1,379,1.0
28157,9f9805fe,0,8,11,3.0,2.0,2.0,1,8.0,11,11,8,0.0
28158,9f98e0ea,0,81,71,15.0,9.0,12.0,8,39.0,71,0,81,1.0
28167,9fa3ee4e,0,10,34,2.0,1.0,1.0,2,3.0,34,11,10,1.0
28186,9fbc9d91,0,50,115,14.0,4.0,9.0,7,6.0,115,28,50,1.0
28195,9fc502eb,0,22,16,12.0,1.0,4.0,2,22.0,16,0,22,1.0
28197,9fca071a,1,7,0,2.0,1.0,1.0,1,31.0,0,0,31,1.0
28212,9fe2fd26,0,6,5,1.0,1.0,1.0,1,6.0,5,5,6,0.0
28216,9fe6b623,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
28224,9fea8746,1,1,41,0.0,0.0,0.0,11,208.0,4,4,237,0.0
28266,a01b3dbf,1,86,36,35.0,5.0,18.0,14,66.0,36,5,157,1.0
28316,a06af6a8,1,2,8,0.0,0.0,0.0,4,42.0,7,7,42,0.0
28342,a08d68fe,0,45,94,12.0,7.0,8.0,6,36.0,94,11,45,0.0
28355,a099af42,2,20,8,0.0,0.0,0.0,10,99.0,2,0,99,0.0
28356,a09ae1cf,0,16,10,7.0,2.0,4.0,3,16.0,10,10,16,0.0
28380,a0b2e467,0,4,81,1.0,1.0,1.0,1,0.0,81,81,4,1.0
28406,a0e55991,0,13,4,2.0,1.0,1.0,1,13.0,4,4,13,0.0
28417,a0f4698b,0,16,5,6.0,2.0,4.0,1,16.0,5,5,16,0.0
28426,a107c651,0,128,93,80.0,30.0,47.0,7,91.0,93,16,128,0.0
28435,a1138329,0,10,15,4.0,1.0,2.0,2,10.0,15,14,10,0.0
28442,a1182406,3,76,125,62.0,16.0,41.0,19,29.0,71,0,461,1.0
28449,a1266388,0,88,61,36.0,13.0,25.0,14,23.0,61,3,88,1.0
28463,a1436245,0,32,6,9.0,8.0,8.0,1,32.0,6,6,32,0.0
28472,a160631f,0,25,60,7.0,3.0,3.0,5,7.0,60,6,25,0.0
28481,a16bc220,0,32,2,15.0,3.0,7.0,2,32.0,2,2,32,1.0
28502,a1909a88,0,40,4,20.0,4.0,11.0,1,40.0,4,3,40,0.0
28521,a1b0d9e0,1,25,1,11.0,4.0,5.0,4,39.0,1,0,39,1.0
28544,a1c5e5a1,0,34,2,23.0,2.0,7.0,3,34.0,2,0,34,0.0
28550,a1d1e7de,0,12,26,4.0,3.0,4.0,3,12.0,26,0,12,1.0
28563,a1dd3845,0,89,17,72.0,15.0,43.0,2,89.0,17,17,89,0.0
28592,a20774c5,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
28600,a20d70d4,0,40,102,15.0,4.0,10.0,1,0.0,102,102,40,1.0
28609,a21475b3,0,395,72,331.0,18.0,102.0,15,374.0,72,0,395,1.0
28637,a2262fb7,0,8,1,7.0,4.0,5.0,1,8.0,1,1,8,1.0
28667,a2541b86,0,47,111,31.0,7.0,22.0,1,0.0,111,111,47,0.0
28716,a29cab0e,0,7,11,1.0,1.0,1.0,1,7.0,11,11,7,0.0
28718,a2a4a31f,0,18,76,11.0,2.0,6.0,3,0.0,76,54,18,1.0
28727,a2b41f02,0,31,0,24.0,2.0,14.0,4,31.0,0,0,31,0.0
28735,a2bb489f,0,14,10,5.0,5.0,5.0,2,14.0,10,9,14,0.0
28743,a2c9bda9,0,48,34,18.0,3.0,13.0,5,31.0,34,5,48,0.0
28744,a2cb002b,0,7,7,2.0,1.0,1.0,2,7.0,7,1,7,0.0
28763,a2f3d7d3,1,12,3,3.0,1.0,1.0,8,106.0,2,1,106,0.0
28772,a2f9e8a3,0,53,70,30.0,8.0,15.0,6,12.0,70,24,53,1.0
28775,a2fdce5f,0,14,14,10.0,3.0,10.0,1,14.0,14,14,14,0.0
28824,a34a2064,0,13,77,0.0,0.0,0.0,2,4.0,77,17,13,0.0
28828,a34f7f66,0,2,15,0.0,0.0,0.0,1,2.0,15,15,2,0.0
28831,a3548a03,0,5,7,2.0,2.0,2.0,1,5.0,7,7,5,1.0
28844,a36ec27c,0,19,66,3.0,2.0,2.0,3,0.0,66,65,19,1.0
28884,a3aec4f9,0,29,144,8.0,4.0,7.0,3,25.0,144,14,29,0.0
28895,a3b8b76f,0,7,14,3.0,1.0,3.0,1,7.0,14,14,7,0.0
28908,a3c623c0,0,17,9,12.0,1.0,3.0,1,17.0,9,9,17,0.0
28913,a3cd4fbd,0,5,27,3.0,1.0,3.0,1,5.0,27,27,5,1.0
28918,a3d262fe,2,5,68,0.0,0.0,0.0,4,0.0,68,67,18,1.0
28922,a3d4d264,0,9,2,2.0,1.0,1.0,2,9.0,2,2,9,0.0
28927,a3e378d7,0,20,90,9.0,4.0,8.0,4,12.0,90,3,20,0.0
28928,a3e84613,0,62,13,53.0,13.0,37.0,2,62.0,13,4,62,0.0
28939,a3f5d158,0,62,7,26.0,7.0,15.0,7,62.0,7,0,62,1.0
28954,a40b4424,0,8,0,2.0,1.0,1.0,1,8.0,0,0,8,0.0
28970,a4178891,1,4,9,2.0,1.0,1.0,1,11.0,9,9,11,0.0
29011,a45c2ccf,0,38,0,30.0,4.0,18.0,1,38.0,0,0,38,0.0
29016,a4635685,0,144,16,25.0,7.0,10.0,16,144.0,16,0,144,0.0
29027,a4776a91,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
29033,a47e321a,0,10,38,6.0,2.0,4.0,1,0.0,38,38,10,1.0
29062,a4aa59fd,2,10,93,1.0,1.0,1.0,11,0.0,70,64,111,1.0
29064,a4b65976,0,14,9,1.0,1.0,1.0,2,14.0,9,4,14,0.0
