,person,cant_sesiones_inac45MIN_ult_9999_dias,promedio_sesiones_sec_inac45MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac45MIN_ult_9999_dias,cant_sesiones_inac45MIN_ult_30_dias,promedio_sesiones_sec_inac45MIN_ult_30_dias,tiempo_total_sesiones_sec_inac45MIN_ult_30_dias,cant_sesiones_inac45MIN_ult_25_dias,promedio_sesiones_sec_inac45MIN_ult_25_dias,tiempo_total_sesiones_sec_inac45MIN_ult_25_dias,cant_sesiones_inac45MIN_ult_20_dias,promedio_sesiones_sec_inac45MIN_ult_20_dias,tiempo_total_sesiones_sec_inac45MIN_ult_20_dias,cant_sesiones_inac45MIN_ult_15_dias,promedio_sesiones_sec_inac45MIN_ult_15_dias,tiempo_total_sesiones_sec_inac45MIN_ult_15_dias,cant_sesiones_inac45MIN_ult_10_dias,promedio_sesiones_sec_inac45MIN_ult_10_dias,tiempo_total_sesiones_sec_inac45MIN_ult_10_dias,cant_sesiones_inac45MIN_ult_5_dias,promedio_sesiones_sec_inac45MIN_ult_5_dias,tiempo_total_sesiones_sec_inac45MIN_ult_5_dias,cant_sesiones_inac45MIN_ult_1_dias,promedio_sesiones_sec_inac45MIN_ult_1_dias,tiempo_total_sesiones_sec_inac45MIN_ult_1_dias,cant_sesiones_inac30MIN_ult_9999_dias,promedio_sesiones_sec_inac30MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac30MIN_ult_9999_dias,cant_sesiones_inac30MIN_ult_30_dias,promedio_sesiones_sec_inac30MIN_ult_30_dias,tiempo_total_sesiones_sec_inac30MIN_ult_30_dias,cant_sesiones_inac30MIN_ult_25_dias,promedio_sesiones_sec_inac30MIN_ult_25_dias,tiempo_total_sesiones_sec_inac30MIN_ult_25_dias,cant_sesiones_inac30MIN_ult_20_dias,promedio_sesiones_sec_inac30MIN_ult_20_dias,tiempo_total_sesiones_sec_inac30MIN_ult_20_dias,cant_sesiones_inac30MIN_ult_15_dias,promedio_sesiones_sec_inac30MIN_ult_15_dias,tiempo_total_sesiones_sec_inac30MIN_ult_15_dias,cant_sesiones_inac30MIN_ult_10_dias,promedio_sesiones_sec_inac30MIN_ult_10_dias,tiempo_total_sesiones_sec_inac30MIN_ult_10_dias,cant_sesiones_inac30MIN_ult_5_dias,promedio_sesiones_sec_inac30MIN_ult_5_dias,tiempo_total_sesiones_sec_inac30MIN_ult_5_dias,cant_sesiones_inac30MIN_ult_1_dias,promedio_sesiones_sec_inac30MIN_ult_1_dias,tiempo_total_sesiones_sec_inac30MIN_ult_1_dias,samsung_vistos,iphone_vistos,motorola_vistos,total_marcas_vistas,%_vistos_samsung,%_vistos_motorola,%_vistos_iphone,modelos_vistos,modelos_distintos,sku_distintos,mod_mas_visto_ult_9999_dias,total_vistos_ult_9999_dias,%_mas_visto_ult_9999_dias,mod_mas_visto_ult_30_dias,total_vistos_ult_30_dias,%_mas_visto_ult_30_dias,mod_mas_visto_ult_25_dias,total_vistos_ult_25_dias,%_mas_visto_ult_25_dias,mod_mas_visto_ult_20_dias,total_vistos_ult_20_dias,%_mas_visto_ult_20_dias,mod_mas_visto_ult_15_dias,total_vistos_ult_15_dias,%_mas_visto_ult_15_dias,mod_mas_visto_ult_10_dias,total_vistos_ult_10_dias,%_mas_visto_ult_10_dias,mod_mas_visto_ult_5_dias,total_vistos_ult_5_dias,%_mas_visto_ult_5_dias,mod_mas_visto_ult_1_dias,total_vistos_ult_1_dias,%_mas_visto_ult_1_dias,#Camino,compro,#pasos_antes_comprar,primera_actividad_ultimo_paso,ultima_actividad,primera_actividad,check_ult_9999_dias,check_ult_30_dias,check_ult_25_dias,check_ult_20_dias,check_ult_15_dias,check_ult_10_dias,check_ult_5_dias,check_ult_1_dias,ult_checkout_dias,ult_checkout_segundos,mod_dist_check_ult_9999_dias,mod_dist_check_ult_30_dias,mod_dist_check_ult_25_dias,mod_dist_check_ult_20_dias,mod_dist_check_ult_15_dias,mod_dist_check_ult_10_dias,mod_dist_check_ult_5_dias,mod_dist_check_ult_1_dias,act_ult_9999_dias,act_ult_30_dias,act_ult_25_dias,act_ult_20_dias,act_ult_15_dias,act_ult_10_dias,act_ult_5_dias,act_ult_1_dias,conv_ult_9999_dias,conv_ult_30_dias,conv_ult_25_dias,conv_ult_20_dias,conv_ult_15_dias,conv_ult_10_dias,conv_ult_5_dias,conv_ult_1_dias,country_0,country_1,country_2,country_3,country_4,country_5,country_6,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,label
12538,52ac5248,10,580.0,5805.0,9.0,616.0,5542.0,9.0,616.0,5542.0,8.0,623.0,4986.0,8.0,623.0,4986.0,8.0,623.0,4986.0,4.0,350.0,1398.0,0.0,0.0,0.0,11,294.0,3230.0,10.0,297.0,2967.0,10.0,297.0,2967.0,9.0,268.0,2411.0,9.0,268.0,2411.0,9.0,268.0,2411.0,4.0,350.0,1398.0,0.0,0.0,0.0,37.0,34.0,0.0,71.0,0.5211267605633803,0.0,0.4788732394366197,71.0,6.0,36.0,22.0,71.0,0.30985915492957744,22.0,70.0,0.3142857142857143,22.0,70.0,0.3142857142857143,21.0,61.0,0.3442622950819672,21.0,61.0,0.3442622950819672,21.0,61.0,0.3442622950819672,15.0,36.0,0.4166666666666667,0.0,0.0,0.0,0,0,118,103,4,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,446702.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,118,111.0,111.0,98.0,98.0,98.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1.0
12555,52c67e00,15,1098.0,16463.0,15.0,1098.0,16463.0,15.0,1098.0,16463.0,15.0,1098.0,16463.0,14.0,1176.0,16462.0,9.0,755.0,6795.0,5.0,1240.0,6199.0,0.0,0.0,0.0,15,1098.0,16463.0,15.0,1098.0,16463.0,15.0,1098.0,16463.0,15.0,1098.0,16463.0,14.0,1176.0,16462.0,9.0,755.0,6795.0,5.0,1240.0,6199.0,0.0,0.0,0.0,15.0,1.0,172.0,188.0,0.0797872340425532,0.9148936170212766,0.005319148936170213,197.0,30.0,89.0,35.0,197.0,0.17766497461928935,35.0,197.0,0.17766497461928935,35.0,197.0,0.17766497461928935,35.0,197.0,0.17766497461928935,35.0,197.0,0.17766497461928935,17.0,80.0,0.2125,14.0,75.0,0.18666666666666668,0.0,0.0,0.0,1,0,123,10,1,15,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,195992.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,253,253.0,253.0,253.0,250.0,107.0,95.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1.0
12597,53013f62,4,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,4,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,4.0,320.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,3.0,61.0,0.39344262295081966,0.04918032786885246,0.5573770491803278,61.0,10.0,35.0,26.0,61.0,0.4262295081967213,26.0,61.0,0.4262295081967213,26.0,61.0,0.4262295081967213,26.0,61.0,0.4262295081967213,26.0,61.0,0.4262295081967213,26.0,61.0,0.4262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68,8,8,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,772901.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,68,68.0,68.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12603,530ab705,1,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,1.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,12,12,12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1050011.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0
12662,536fd101,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
12680,538a8b6d,22,488.00000000000006,10747.0,15.0,253.00000000000003,3798.0000000000005,14.0,257.0,3604.0,14.0,257.0,3604.0,11.0,294.0,3235.0,9.0,350.0,3153.0,5.0,360.0,1799.0,4.0,375.0,1499.0,22,488.00000000000006,10747.0,15.0,253.00000000000003,3798.0000000000005,14.0,257.0,3604.0,14.0,257.0,3604.0,11.0,294.0,3235.0,9.0,350.0,3153.0,5.0,360.0,1799.0,4.0,375.0,1499.0,125.0,3.0,2.0,130.0,0.9615384615384616,0.015384615384615385,0.023076923076923078,132.0,20.0,57.0,42.0,132.0,0.3181818181818182,35.0,51.0,0.6862745098039216,35.0,51.0,0.6862745098039216,35.0,51.0,0.6862745098039216,35.0,50.0,0.7,35.0,48.0,0.7291666666666666,31.0,37.0,0.8378378378378378,22.0,22.0,1.0,2,0,112,28,0,40,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,43516.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,233,112.0,107.0,107.0,89.0,83.0,50.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0
12684,538c3e87,4,640.0,2561.0,3.0,365.0,1095.0,3.0,365.0,1095.0,2.0,412.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,640.0,2561.0,3.0,365.0,1095.0,3.0,365.0,1095.0,2.0,412.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,45.0,0.9333333333333333,0.0,0.06666666666666667,46.0,10.0,20.0,35.0,46.0,0.7608695652173914,33.0,43.0,0.7674418604651163,33.0,43.0,0.7674418604651163,26.0,34.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57,64,16,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,50.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
12691,539de5e5,3,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,3,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,3.0,207.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,2.0,5.0,8.0,9.0,0.8888888888888888,8.0,9.0,0.8888888888888888,8.0,9.0,0.8888888888888888,8.0,9.0,0.8888888888888888,8.0,9.0,0.8888888888888888,8.0,9.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39,9,6,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,855994.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,39,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0
12699,53a409c8,6,741.0,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,264.0,1849.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,0.8333333333333334,0.16666666666666666,0.0,6.0,2.0,4.0,5.0,6.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18,63,52,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5485253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0
12706,53b0bacd,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,26,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12722,53c85ca4,1,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,6,6,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,546970.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0
12763,5423f466,2,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,0.0,0.0,0.0,2,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,2.0,26.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,0,10,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,133490.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12768,542cb3ec,2,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,2.0,896.0,1792.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,1.0,3.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,1,0,51,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,72745.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0.0
12775,54358ebe,2,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0,0,14,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,38002.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0
12791,544472be,6,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,5.0,524.0,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,6,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,6.0,513.0,3077.0,5.0,524.0,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,2.0,70.0,0.12857142857142856,0.02857142857142857,0.8428571428571429,71.0,12.0,31.0,33.0,71.0,0.4647887323943662,33.0,71.0,0.4647887323943662,33.0,71.0,0.4647887323943662,33.0,71.0,0.4647887323943662,33.0,71.0,0.4647887323943662,32.0,68.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,120,14,6,14,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,555822.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120,120.0,120.0,120.0,120.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1.0
12797,544aaf42,19,1190.0,22615.0,18.0,1175.0,21148.0,18.0,1175.0,21148.0,15.0,614.0,9211.0,15.0,614.0,9211.0,15.0,614.0,9211.0,15.0,614.0,9211.0,2.0,13.0,26.0,22,715.0,15736.000000000002,21.0,679.0,14269.0,21.0,679.0,14269.0,16.0,427.0,6838.0,16.0,427.0,6838.0,16.0,427.0,6838.0,16.0,427.0,6838.0,2.0,13.0,26.0,108.0,0.0,17.0,125.0,0.864,0.136,0.0,125.0,13.0,52.0,38.0,125.0,0.304,38.0,122.0,0.3114754098360656,38.0,122.0,0.3114754098360656,31.0,56.0,0.5535714285714286,31.0,56.0,0.5535714285714286,31.0,56.0,0.5535714285714286,31.0,56.0,0.5535714285714286,0.0,0.0,0.0,3,0,15,1,0,41,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,1.0,128647.00000000001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,251,241.0,241.0,128.0,128.0,128.0,128.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1.0
12815,54633dbb,2,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,0.0,0.0,0.0,2,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,2.0,70.0,141.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0,0,7,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,132842.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
12825,547419fe,16,815.0,13046.0,7.0,1028.0,7195.0,7.0,1028.0,7195.0,6.0,1189.0,7136.0,5.0,1393.0,6965.0,5.0,1393.0,6965.0,4.0,1606.0,6424.0,2.0,1184.0,2368.0,17,615.0,10451.0,8.0,575.0,4600.0,8.0,575.0,4600.0,7.0,649.0,4541.0,6.0,728.0,4370.0,6.0,728.0,4370.0,5.0,766.0,3829.0000000000005,2.0,1184.0,2368.0,152.0,12.0,80.0,244.0,0.6229508196721312,0.32786885245901637,0.04918032786885246,252.0,55.0,133.0,29.0,252.0,0.11507936507936507,18.0,69.0,0.2608695652173913,18.0,69.0,0.2608695652173913,17.0,68.0,0.25,16.0,64.0,0.25,16.0,64.0,0.25,15.0,52.0,0.28846153846153844,12.0,25.0,0.48,2,1,14,0,0,91,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,26248.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,372,123.0,123.0,119.0,113.0,113.0,88.0,44.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0
12839,54924b41,3,546.0,1637.0,2.0,816.0,1632.0,2.0,816.0,1632.0,2.0,816.0,1632.0,2.0,622.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,546.0,1637.0,2.0,816.0,1632.0,2.0,816.0,1632.0,2.0,816.0,1632.0,2.0,622.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,22.0,0.09090909090909091,0.9090909090909091,0.0,22.0,8.0,17.0,7.0,22.0,0.3181818181818182,7.0,21.0,0.3333333333333333,7.0,21.0,0.3333333333333333,7.0,21.0,0.3333333333333333,7.0,20.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33,74,12,74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1047078.0000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33,30.0,30.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0.0
12842,54962f61,1,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,1.0,1078.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,8,8,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,775059.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12,12.0,12.0,12.0,12.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0
