,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
24186,89216506,0,22,3,11.0,5.0,9.0,3,23.0,3,0,23,0.0
24209,89441677,0,161,21,109.0,12.0,69.0,11,161.0,21,0,161,0.0
24214,894e28bb,0,45,14,10.0,6.0,6.0,4,45.0,14,10,45,0.0
24221,895c09ad,0,3,76,1.0,1.0,1.0,1,0.0,76,76,3,1.0
24251,8988a209,0,5,0,0.0,0.0,0.0,1,5.0,0,0,5,1.0
24268,89a518e2,0,40,1,16.0,5.0,10.0,3,40.0,1,0,40,1.0
24270,89a92bf8,0,57,62,6.0,5.0,6.0,6,0.0,62,44,57,1.0
24285,89c09407,0,29,9,15.0,3.0,11.0,2,29.0,9,1,29,1.0
24297,89cf95ad,0,6,4,2.0,1.0,1.0,1,6.0,4,4,6,0.0
24334,89f89eac,0,33,13,23.0,7.0,10.0,1,33.0,13,13,33,0.0
24352,8a14510b,0,100,10,85.0,16.0,50.0,9,100.0,10,9,100,0.0
24355,8a1dfd65,0,11,56,5.0,1.0,3.0,1,0.0,56,56,11,1.0
24401,8a57c4f9,0,36,4,14.0,1.0,8.0,3,36.0,4,4,36,0.0
24412,8a62b23e,2,14,16,2.0,1.0,2.0,4,21.0,16,6,21,0.0
24422,8a708975,0,6,9,2.0,1.0,1.0,1,6.0,9,9,6,0.0
24438,8a947b0d,0,7,1,2.0,2.0,2.0,1,7.0,1,1,7,0.0
24460,8abb10fb,0,114,21,78.0,10.0,39.0,4,114.0,21,8,114,1.0
24495,8af11dbc,3,89,150,60.0,11.0,34.0,46,0.0,83,67,706,1.0
24541,8b2f469a,0,24,15,10.0,8.0,8.0,1,24.0,15,15,24,0.0
24564,8b5d11e2,0,54,103,42.0,8.0,22.0,4,13.0,103,10,54,0.0
24599,8b84f3e1,1,79,16,53.0,2.0,20.0,6,108.0,16,2,108,1.0
24618,8ba8bddf,0,29,13,11.0,8.0,10.0,3,29.0,13,5,29,1.0
24624,8bb1caad,0,53,15,13.0,9.0,11.0,8,53.0,15,12,53,0.0
24630,8bb8f06d,0,218,105,112.0,23.0,63.0,16,193.0,105,0,218,0.0
24639,8bc2c645,0,7,1,1.0,1.0,1.0,1,7.0,1,1,7,0.0
24658,8be11316,0,15,13,9.0,1.0,4.0,1,15.0,13,13,15,0.0
24670,8bebd197,0,22,1,8.0,5.0,6.0,1,22.0,1,1,22,0.0
24675,8befb73a,0,3,0,1.0,1.0,1.0,1,3.0,0,0,3,1.0
24677,8bf28c5a,1,4,23,0.0,0.0,0.0,5,34.0,14,13,34,1.0
24697,8c1a01ea,0,8,10,3.0,1.0,2.0,1,8.0,10,10,8,0.0
24700,8c20485d,0,6,13,2.0,1.0,1.0,1,6.0,13,13,6,0.0
24708,8c27c9a2,0,56,0,48.0,21.0,30.0,2,56.0,0,0,56,1.0
24719,8c3984bf,0,7,1,3.0,1.0,3.0,1,7.0,1,1,7,0.0
24747,8c6d264d,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,1.0
24760,8c7bb03d,0,1,15,0.0,0.0,0.0,1,1.0,15,15,1,0.0
24805,8cc36b74,0,25,10,16.0,6.0,12.0,2,25.0,10,8,25,0.0
24809,8ccbfbb8,0,4,16,1.0,1.0,1.0,1,5.0,16,16,5,0.0
24873,8d2657e8,1,7,30,0.0,0.0,0.0,7,34.0,19,2,34,1.0
24888,8d3f6efa,0,13,85,3.0,1.0,2.0,3,3.0,85,2,13,1.0
24890,8d44e686,0,10,45,0.0,0.0,0.0,1,0.0,45,45,10,0.0
24891,8d44fc59,0,3,60,0.0,0.0,0.0,1,0.0,60,60,3,1.0
24899,8d529b30,1,60,72,12.0,8.0,9.0,6,52.0,71,16,76,0.0
24904,8d587c3a,0,33,27,17.0,6.0,12.0,5,33.0,27,0,33,1.0
24926,8d8b76a6,0,21,2,7.0,4.0,5.0,3,21.0,2,0,21,0.0
24941,8d9bfbe1,0,75,14,55.0,9.0,25.0,6,75.0,14,0,75,1.0
24945,8da09252,1,50,43,8.0,5.0,5.0,8,43.0,42,15,109,0.0
24967,8dbac477,0,63,22,39.0,10.0,28.0,7,63.0,22,1,63,0.0
24968,8dbb1704,0,171,32,74.0,10.0,44.0,13,168.0,32,2,171,0.0
24974,8dc9b3b4,0,38,15,15.0,2.0,8.0,6,38.0,15,14,38,0.0
24990,8ddbc8f2,0,12,10,7.0,1.0,3.0,2,12.0,10,10,12,1.0
25000,8de74163,0,239,19,200.0,7.0,78.0,8,239.0,19,0,239,1.0
25023,8e05076d,0,9,54,2.0,2.0,2.0,1,0.0,54,54,9,1.0
25028,8e0ddf68,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
25037,8e1ca368,0,14,146,6.0,2.0,2.0,2,0.0,146,143,14,0.0
25042,8e256e44,0,90,19,51.0,10.0,37.0,8,90.0,19,0,90,0.0
25107,8e75048b,0,80,8,65.0,16.0,43.0,5,80.0,8,1,80,1.0
25146,8eaa7481,0,6,15,2.0,1.0,1.0,1,6.0,15,15,6,0.0
25161,8ebbbafb,0,176,70,99.0,20.0,62.0,11,72.0,70,0,176,1.0
25187,8ed933b2,0,27,13,13.0,4.0,10.0,3,27.0,13,6,27,1.0
25205,8ef82df4,0,21,5,16.0,1.0,10.0,1,21.0,5,5,21,0.0
25223,8f174865,2,688,114,353.0,17.0,94.0,30,511.0,114,6,718,1.0
25234,8f2a9998,0,11,3,4.0,4.0,4.0,1,11.0,3,3,11,1.0
25245,8f31e159,4,78,57,30.0,11.0,22.0,22,112.0,16,6,331,1.0
25296,8f6c215e,0,42,8,28.0,3.0,12.0,4,42.0,8,2,42,1.0
25310,8f7dd44d,0,9,15,3.0,2.0,3.0,2,9.0,15,14,9,0.0
25356,8fb944ea,0,48,11,15.0,2.0,5.0,3,48.0,11,10,48,1.0
25359,8fbec966,0,6,68,0.0,0.0,0.0,1,0.0,68,68,6,0.0
25393,8fe41b4e,0,50,2,44.0,8.0,28.0,1,50.0,2,2,50,0.0
25400,8feb09fc,0,264,15,160.0,34.0,66.0,20,264.0,15,4,264,1.0
25411,8ffb6a12,0,5,13,1.0,1.0,1.0,1,5.0,13,13,5,0.0
25418,9010ed23,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
25481,90696d53,0,244,36,106.0,21.0,52.0,14,203.0,36,2,244,1.0
25494,9075fe8b,0,24,31,15.0,3.0,10.0,2,24.0,31,31,24,0.0
25509,908ebda5,0,12,1,3.0,2.0,2.0,1,12.0,1,1,12,0.0
25530,90ab4ff1,0,24,23,9.0,4.0,9.0,2,24.0,23,4,24,1.0
25546,90bd1ba4,0,128,10,85.0,13.0,37.0,7,128.0,10,1,128,0.0
25554,90c477dd,0,14,12,6.0,2.0,4.0,2,14.0,12,11,14,0.0
25559,90ce1f92,0,32,15,17.0,4.0,8.0,6,32.0,15,2,32,0.0
25563,90d2ce01,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
25580,90e77ffd,1,16,17,9.0,3.0,6.0,4,48.0,15,15,48,0.0
25603,91083ae7,0,156,30,48.0,17.0,29.0,10,156.0,30,0,156,1.0
25612,9112e797,0,81,37,21.0,5.0,11.0,5,68.0,37,1,81,1.0
25617,911a21cb,0,38,13,18.0,4.0,11.0,4,38.0,13,2,38,1.0
25628,912955a0,3,13,19,4.0,1.0,3.0,9,301.0,12,8,301,0.0
25651,915b0b40,0,20,26,12.0,6.0,6.0,2,20.0,26,13,20,0.0
25664,9170537a,0,12,7,3.0,1.0,1.0,2,12.0,7,5,12,0.0
25692,919b0201,0,9,10,2.0,2.0,2.0,1,9.0,10,10,9,0.0
25706,91a471a9,0,8,18,1.0,1.0,1.0,1,8.0,18,18,8,1.0
25715,91b3a0e0,0,14,0,1.0,1.0,1.0,1,14.0,0,0,14,1.0
25720,91c00880,0,37,1,23.0,1.0,11.0,3,37.0,1,0,37,1.0
25722,91c5e778,0,15,8,4.0,1.0,3.0,1,15.0,8,8,15,0.0
25731,91d916ba,0,111,60,76.0,18.0,53.0,4,92.0,60,3,111,0.0
25742,91e99e9a,0,48,16,12.0,2.0,3.0,7,48.0,16,1,48,0.0
25758,92066648,2,39,81,25.0,8.0,21.0,9,38.0,78,3,169,0.0
25777,9216c2a3,0,38,3,23.0,3.0,16.0,2,38.0,3,1,38,1.0
25811,92441fa1,0,68,16,57.0,11.0,40.0,5,68.0,16,0,68,1.0
25825,92509104,0,17,1,14.0,2.0,7.0,1,17.0,1,1,17,0.0
25836,9262afdc,0,82,86,53.0,6.0,23.0,9,72.0,86,5,82,0.0
25842,926ca632,1,14,109,10.0,4.0,10.0,5,70.0,16,15,77,0.0
25872,92886eb4,1,67,19,18.0,9.0,12.0,8,109.0,19,3,109,1.0
25878,928ecb2c,0,41,142,14.0,7.0,11.0,11,0.0,142,56,41,1.0
25880,9291c3c9,0,10,58,4.0,2.0,2.0,1,0.0,58,58,10,1.0
25886,929fb293,1,25,135,5.0,4.0,4.0,10,56.0,6,0,66,0.0
25896,92b3c57c,0,16,3,5.0,3.0,4.0,3,16.0,3,0,16,0.0
25922,92e01fea,1,36,38,22.0,2.0,11.0,12,80.0,10,1,92,0.0
25973,9321b788,3,172,133,41.0,22.0,32.0,13,172.0,20,8,366,1.0
25987,933a69b8,0,134,139,93.0,19.0,56.0,7,92.0,139,0,134,1.0
25999,9352eec8,0,49,12,17.0,3.0,10.0,7,49.0,12,0,49,0.0
26006,935cc4ff,0,17,1,5.0,2.0,2.0,2,17.0,1,1,17,0.0
26009,935f7b4f,0,15,48,6.0,3.0,5.0,1,0.0,48,48,16,1.0
26078,93b01c22,2,32,16,10.0,7.0,9.0,8,34.0,16,9,34,0.0
26080,93b4277d,0,24,6,10.0,3.0,8.0,1,24.0,6,6,24,1.0
26084,93bb104e,0,10,14,2.0,1.0,1.0,1,10.0,14,14,10,0.0
26115,93e81d00,0,5,8,3.0,1.0,3.0,1,5.0,8,8,5,0.0
26118,93eba1f1,0,14,15,5.0,1.0,2.0,1,14.0,15,15,14,0.0
26120,93f40b93,0,80,14,43.0,14.0,27.0,12,80.0,14,0,80,0.0
26152,9419aec8,0,98,15,79.0,11.0,45.0,2,98.0,15,12,98,0.0
26170,942fe5cf,0,25,15,7.0,4.0,6.0,4,25.0,15,12,25,0.0
26177,9439db46,3,5,84,1.0,1.0,1.0,7,0.0,71,71,75,1.0
26215,947126c0,0,8,8,2.0,1.0,1.0,1,8.0,8,8,8,0.0
26220,9476c52a,0,11,27,3.0,2.0,2.0,3,12.0,27,9,12,1.0
26233,9485402f,2,104,42,48.0,11.0,28.0,14,7.0,42,3,142,1.0
26234,948b3d92,0,9,14,3.0,1.0,2.0,1,9.0,14,14,9,0.0
26254,94a705bf,1,37,23,0.0,0.0,0.0,34,202.0,14,0,202,1.0
26255,94a80599,0,145,10,92.0,9.0,37.0,9,145.0,10,3,145,0.0
26273,94c6ba18,0,51,15,13.0,5.0,10.0,4,51.0,15,9,51,0.0
26282,94d2e935,0,14,7,5.0,1.0,4.0,2,14.0,7,4,14,0.0
26299,94ec33f1,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,1.0
26327,9519aa76,0,18,31,3.0,3.0,3.0,4,18.0,31,18,18,1.0
26339,952d8052,2,1,3,0.0,0.0,0.0,3,14.0,0,0,14,0.0
26367,95639e88,0,6,4,1.0,1.0,1.0,1,6.0,4,4,6,0.0
26379,956cdbe4,0,11,6,7.0,2.0,7.0,1,11.0,6,6,11,0.0
26394,95843391,0,171,138,87.0,28.0,57.0,8,52.0,138,2,171,1.0
26400,958d644a,0,3,52,1.0,1.0,1.0,1,0.0,52,52,3,1.0
26410,9597948b,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
26422,95a57dca,0,98,72,23.0,6.0,10.0,30,35.0,72,0,98,1.0
26431,95b11066,1,12,18,2.0,2.0,2.0,6,82.0,15,6,82,0.0
26450,95c8e975,0,15,2,7.0,2.0,6.0,2,15.0,2,1,15,1.0
26492,95f8845a,0,19,7,8.0,3.0,7.0,1,19.0,7,7,19,1.0
26495,95fe5ecd,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
26502,9610c47f,0,66,21,17.0,7.0,12.0,8,66.0,21,2,66,0.0
26514,9621ce1c,1,6,128,2.0,1.0,2.0,13,83.0,0,0,136,1.0
26525,962c3787,0,4,34,1.0,1.0,1.0,1,0.0,34,34,4,0.0
26538,96403604,0,5,1,0.0,0.0,0.0,1,5.0,1,1,5,1.0
26544,9649068c,0,3,0,1.0,1.0,1.0,1,3.0,0,0,3,0.0
26552,9650027a,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
26557,9656ef50,0,268,30,224.0,13.0,98.0,16,268.0,30,0,268,1.0
26576,967040e8,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
26620,96b51130,1,8,86,3.0,1.0,3.0,3,6.0,86,14,23,0.0
26642,96e8bf22,0,25,12,3.0,2.0,3.0,2,25.0,12,12,25,0.0
26655,97058c81,0,9,17,6.0,1.0,5.0,1,9.0,17,17,9,0.0
26680,9725b284,0,1,14,0.0,0.0,0.0,1,1.0,14,14,1,0.0
26687,972d2464,0,381,65,221.0,20.0,80.0,28,276.0,65,2,381,0.0
26700,9747c8e0,0,7,3,2.0,1.0,1.0,1,7.0,3,3,7,0.0
26701,974cef6b,0,24,139,4.0,4.0,4.0,3,0.0,139,104,24,0.0
26708,97584b71,0,104,58,35.0,13.0,20.0,11,13.0,58,5,104,1.0
26715,97690789,0,59,15,46.0,4.0,24.0,3,59.0,15,8,59,0.0
26722,977571d3,0,155,44,98.0,25.0,51.0,10,135.0,44,11,155,1.0
26729,977c7137,0,17,11,3.0,2.0,2.0,3,17.0,11,7,17,0.0
26749,979dc4be,0,13,24,6.0,4.0,6.0,2,13.0,24,14,13,0.0
26754,97abb9c7,0,50,20,12.0,4.0,9.0,5,50.0,20,16,50,0.0
26776,97d48b28,0,54,6,38.0,2.0,8.0,3,54.0,6,5,54,1.0
26777,97d6eec0,0,4,0,3.0,2.0,3.0,1,4.0,0,0,4,0.0
26805,980269d6,0,81,22,70.0,23.0,56.0,4,81.0,22,8,81,1.0
26822,980f4d2f,0,41,129,26.0,4.0,14.0,3,0.0,129,109,41,1.0
26838,98275198,0,37,24,26.0,7.0,22.0,2,37.0,24,9,37,0.0
26872,985ff6f4,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
26886,988006ff,0,61,33,43.0,22.0,39.0,4,58.0,33,5,61,0.0
26888,9886cd72,0,435,27,225.0,22.0,51.0,43,435.0,27,0,435,1.0
26894,98906487,0,42,14,26.0,5.0,10.0,8,42.0,14,11,42,0.0
26906,989ed94b,0,23,26,14.0,1.0,7.0,3,23.0,26,4,23,1.0
26912,98a503ee,5,62,115,28.0,5.0,13.0,7,0.0,115,74,91,1.0
26919,98b0c9a6,0,38,94,10.0,4.0,8.0,4,10.0,94,16,38,1.0
26941,98d01d76,0,13,13,5.0,1.0,5.0,1,13.0,13,13,13,0.0
26965,98f7b0a6,0,14,8,4.0,1.0,4.0,1,14.0,8,8,14,0.0
26968,98fc07f8,0,11,10,5.0,1.0,1.0,4,11.0,10,10,11,0.0
26970,98ff5b1d,0,6,8,1.0,1.0,1.0,1,6.0,8,8,6,1.0
26990,992b7e3a,0,16,1,6.0,3.0,4.0,2,16.0,1,0,16,1.0
27003,993f68a9,0,15,16,11.0,9.0,9.0,1,15.0,16,16,15,0.0
27034,99681add,0,8,14,3.0,1.0,2.0,2,8.0,14,13,8,0.0
27050,9977a033,0,33,33,9.0,7.0,8.0,4,30.0,33,9,33,1.0
27078,99a049a3,0,43,21,15.0,7.0,10.0,4,43.0,21,0,43,0.0
27097,99b416e9,1,1,53,0.0,0.0,0.0,3,0.0,52,52,33,1.0
27107,99c11fb0,0,427,52,286.0,23.0,95.0,33,411.0,52,0,427,1.0
27116,99d0958d,0,169,100,127.0,15.0,61.0,10,163.0,100,9,169,1.0
27119,99d5815f,0,7,7,4.0,1.0,4.0,1,7.0,7,7,7,1.0
27123,99dc6acc,0,28,8,14.0,4.0,12.0,1,28.0,8,8,28,1.0
27138,99e9529f,0,4,0,1.0,1.0,1.0,1,4.0,0,0,4,0.0
27143,99f2cbe3,0,8,78,2.0,2.0,2.0,2,4.0,78,12,8,0.0
27155,9a0524b8,1,9,14,5.0,3.0,3.0,2,14.0,14,14,14,0.0
27167,9a15a1c1,0,7,29,2.0,2.0,2.0,2,7.0,29,9,7,1.0
27187,9a42871e,0,14,58,2.0,2.0,2.0,2,0.0,58,54,14,1.0
27233,9a8ad19c,0,34,5,12.0,1.0,5.0,3,34.0,5,0,34,0.0
27291,9adcc17a,0,284,94,264.0,27.0,139.0,6,54.0,94,9,284,1.0
27379,9b56351c,0,35,3,13.0,1.0,5.0,4,35.0,3,2,35,0.0
27391,9b681612,0,38,12,32.0,7.0,18.0,1,38.0,12,12,38,0.0
27395,9b728dd6,0,35,23,13.0,2.0,5.0,5,35.0,23,13,35,0.0
27417,9b8d001b,5,182,80,109.0,19.0,52.0,52,0.0,59,49,825,1.0
27436,9ba0b511,0,17,0,2.0,2.0,2.0,1,17.0,0,0,17,0.0
27442,9ba8e3c5,0,305,17,188.0,40.0,98.0,17,305.0,17,6,305,0.0
27451,9bb0f7dd,0,30,15,12.0,8.0,11.0,3,30.0,15,13,30,1.0
27452,9bb3af27,0,59,14,17.0,9.0,12.0,4,59.0,14,13,59,1.0
27455,9bb9bcbd,0,1,10,0.0,0.0,0.0,1,1.0,10,10,1,0.0
27460,9bbf9588,0,1,11,0.0,0.0,0.0,1,1.0,11,11,1,0.0
27487,9bd3f9bc,3,505,105,304.0,18.0,85.0,38,121.0,96,1,558,1.0
27490,9bd807ec,0,4,14,0.0,0.0,0.0,1,4.0,14,14,4,0.0
27525,9c09d7e9,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
27526,9c0c2956,0,25,13,17.0,3.0,7.0,4,25.0,13,4,25,1.0
27530,9c11fd4c,0,213,13,154.0,29.0,60.0,3,213.0,13,8,213,1.0
27554,9c393c26,0,75,28,36.0,4.0,19.0,7,75.0,28,3,75,0.0
27557,9c3d3783,0,124,13,108.0,17.0,56.0,4,124.0,13,0,124,1.0
27560,9c451627,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
27617,9c8b9221,0,45,6,28.0,3.0,19.0,5,45.0,6,0,45,0.0
27618,9c8bc437,0,27,13,6.0,2.0,4.0,4,27.0,13,7,27,1.0
27637,9ca5a7f0,0,22,11,11.0,3.0,7.0,1,22.0,11,11,22,0.0
27639,9cab06cb,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,0.0
27644,9cb6cb64,0,25,0,13.0,9.0,10.0,1,25.0,0,0,25,1.0
27657,9ccf882a,0,2850,76,663.0,63.0,242.0,160,673.0,76,1,2850,0.0
27663,9cd89285,0,39,13,13.0,2.0,4.0,4,39.0,13,9,39,0.0
27671,9ce4b2a0,0,18,100,1.0,1.0,1.0,1,0.0,100,100,18,0.0
27701,9d1a2e6a,0,16,15,7.0,3.0,4.0,3,16.0,15,0,16,0.0
27718,9d34360c,0,21,15,9.0,2.0,5.0,4,21.0,15,6,21,0.0
27730,9d4919ca,0,46,11,27.0,8.0,27.0,3,46.0,11,9,46,0.0
27763,9d746baf,0,76,36,60.0,3.0,22.0,4,21.0,36,17,76,0.0
27791,9da26d3e,0,12,22,2.0,1.0,2.0,2,12.0,22,0,12,0.0
27814,9db85e35,1,5,9,0.0,0.0,0.0,8,94.0,4,0,94,0.0
27829,9dcfb536,0,9,54,3.0,1.0,2.0,1,0.0,54,54,9,1.0
27847,9decdb9d,0,41,12,11.0,4.0,8.0,5,41.0,12,10,41,0.0
27884,9e160f67,3,13,64,7.0,2.0,5.0,20,87.0,19,7,320,1.0
27910,9e42dbf1,1,309,33,245.0,41.0,136.0,35,414.0,16,3,479,1.0
27934,9e5b7a37,0,8,0,1.0,1.0,1.0,1,8.0,0,0,8,1.0
27968,9e8567de,0,28,3,20.0,5.0,18.0,3,28.0,3,0,28,1.0
27983,9e9a9651,0,13,2,10.0,1.0,7.0,1,13.0,2,2,13,1.0
27990,9ea5dedf,0,24,23,10.0,3.0,7.0,2,24.0,23,14,24,1.0
28002,9eaf3e12,0,34,3,14.0,6.0,12.0,2,34.0,3,2,34,0.0
28025,9ed5bafa,0,46,92,21.0,2.0,11.0,9,0.0,92,75,46,0.0
28033,9ee02383,0,11,0,7.0,1.0,4.0,1,11.0,0,0,11,0.0
28040,9ee8b95d,0,50,11,23.0,7.0,12.0,12,50.0,11,1,50,1.0
28060,9f00742f,0,9,16,2.0,1.0,1.0,2,9.0,16,16,9,0.0
28097,9f476f17,0,86,27,37.0,5.0,22.0,10,86.0,27,9,86,0.0
28111,9f51da83,0,57,13,45.0,3.0,28.0,3,57.0,13,6,57,0.0
28116,9f58eccb,2,63,100,44.0,5.0,25.0,9,63.0,9,3,146,1.0
28147,9f85f3bf,0,379,29,300.0,45.0,146.0,20,379.0,29,1,379,1.0
28158,9f98e0ea,0,81,71,15.0,9.0,12.0,8,39.0,71,0,81,1.0
28167,9fa3ee4e,0,10,34,2.0,1.0,1.0,2,3.0,34,11,10,1.0
28186,9fbc9d91,0,50,115,14.0,4.0,9.0,7,6.0,115,28,50,1.0
28194,9fc34636,0,57,23,27.0,6.0,16.0,5,57.0,23,6,57,0.0
28195,9fc502eb,0,22,16,12.0,1.0,4.0,2,22.0,16,0,22,1.0
28197,9fca071a,1,7,0,2.0,1.0,1.0,1,31.0,0,0,31,1.0
28210,9fdde45f,0,4,0,1.0,1.0,1.0,1,4.0,0,0,4,0.0
28246,a007043a,1,3,6,0.0,0.0,0.0,8,65.0,2,0,65,0.0
28259,a01223ae,0,8,4,5.0,1.0,4.0,1,8.0,4,4,8,0.0
28266,a01b3dbf,1,86,36,35.0,5.0,18.0,14,66.0,36,5,157,1.0
28292,a04e837d,0,13,20,5.0,2.0,3.0,4,14.0,20,15,14,0.0
28358,a09e147f,0,132,15,120.0,11.0,50.0,1,132.0,15,15,132,0.0
28380,a0b2e467,0,4,81,1.0,1.0,1.0,1,0.0,81,81,4,1.0
28413,a0ee19f5,0,16,2,6.0,6.0,6.0,1,16.0,2,2,16,0.0
28433,a10fe550,0,63,27,7.0,2.0,5.0,8,63.0,27,2,63,0.0
28442,a1182406,3,76,125,62.0,16.0,41.0,19,29.0,71,0,461,1.0
28449,a1266388,0,88,61,36.0,13.0,25.0,14,23.0,61,3,88,1.0
28452,a12db6e5,0,2,0,0.0,0.0,0.0,1,2.0,0,0,2,0.0
28481,a16bc220,0,32,2,15.0,3.0,7.0,2,32.0,2,2,32,1.0
28489,a17b0703,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
28498,a18b544f,0,18,7,2.0,1.0,1.0,1,18.0,7,7,18,0.0
28521,a1b0d9e0,1,25,1,11.0,4.0,5.0,4,39.0,1,0,39,1.0
28550,a1d1e7de,0,12,26,4.0,3.0,4.0,3,12.0,26,0,12,1.0
28551,a1d203a5,0,86,23,42.0,24.0,34.0,8,86.0,23,5,86,0.0
28563,a1dd3845,0,89,17,72.0,15.0,43.0,2,89.0,17,17,89,0.0
28582,a1f60ebc,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
28600,a20d70d4,0,40,102,15.0,4.0,10.0,1,0.0,102,102,40,1.0
28601,a20de32e,0,6,2,1.0,1.0,1.0,1,6.0,2,2,6,0.0
28609,a21475b3,0,395,72,331.0,18.0,102.0,15,374.0,72,0,395,1.0
28617,a2220553,0,52,51,13.0,8.0,12.0,4,40.0,51,10,52,0.0
28637,a2262fb7,0,8,1,7.0,4.0,5.0,1,8.0,1,1,8,1.0
28666,a253fdec,0,8,5,3.0,1.0,1.0,1,8.0,5,5,8,0.0
28685,a278926c,0,64,32,24.0,7.0,12.0,12,50.0,32,1,64,0.0
28718,a2a4a31f,0,18,76,11.0,2.0,6.0,3,0.0,76,54,18,1.0
28766,a2f70e1c,0,26,9,6.0,1.0,2.0,2,26.0,9,8,26,0.0
28772,a2f9e8a3,0,53,70,30.0,8.0,15.0,6,12.0,70,24,53,1.0
28804,a32e098e,0,7,13,2.0,1.0,1.0,1,7.0,13,13,7,0.0
28805,a32e3f97,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
28831,a3548a03,0,5,7,2.0,2.0,2.0,1,5.0,7,7,5,1.0
28844,a36ec27c,0,19,66,3.0,2.0,2.0,3,0.0,66,65,19,1.0
28847,a37a9852,0,11,12,6.0,1.0,4.0,1,11.0,12,12,11,0.0
28864,a3952fc0,0,21,9,9.0,3.0,5.0,4,21.0,9,6,21,0.0
28880,a3aab892,0,53,131,15.0,4.0,11.0,8,19.0,131,25,53,0.0
28912,a3cc11f3,0,47,2,35.0,6.0,17.0,1,47.0,2,2,47,0.0
28913,a3cd4fbd,0,5,27,3.0,1.0,3.0,1,5.0,27,27,5,1.0
28918,a3d262fe,2,5,68,0.0,0.0,0.0,4,0.0,68,67,18,1.0
28925,a3e01fff,0,402,8,361.0,39.0,154.0,10,402.0,8,3,402,0.0
28939,a3f5d158,0,62,7,26.0,7.0,15.0,7,62.0,7,0,62,1.0
28975,a4294d41,0,8,107,0.0,0.0,0.0,2,0.0,107,107,8,0.0
29011,a45c2ccf,0,38,0,30.0,4.0,18.0,1,38.0,0,0,38,0.0
29013,a45db1b8,0,40,0,31.0,4.0,24.0,2,40.0,0,0,40,0.0
29033,a47e321a,0,10,38,6.0,2.0,4.0,1,0.0,38,38,10,1.0
29062,a4aa59fd,2,10,93,1.0,1.0,1.0,11,0.0,70,64,111,1.0
29093,a4e1623d,0,8,15,4.0,1.0,2.0,1,8.0,15,15,8,0.0
29103,a4f28212,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
29121,a5100084,0,14,16,9.0,2.0,5.0,1,14.0,16,16,14,0.0
29130,a51ac94e,0,68,1,41.0,4.0,20.0,4,68.0,1,0,68,1.0
29184,a55a60f2,0,7,9,1.0,1.0,1.0,1,7.0,9,9,7,0.0
29205,a581ba7b,0,55,10,26.0,12.0,23.0,3,55.0,10,8,55,0.0
29268,a5ea8225,0,24,19,2.0,2.0,2.0,3,24.0,19,0,24,0.0
29295,a618c138,0,8,2,1.0,1.0,1.0,1,9.0,2,2,9,0.0
29314,a636adf2,0,44,23,33.0,2.0,10.0,2,44.0,23,5,44,0.0
29378,a694ac18,5,58,43,18.0,11.0,16.0,12,35.0,40,6,113,1.0
29396,a6a85158,1,64,2,37.0,4.0,19.0,4,67.0,2,0,67,0.0
29411,a6bbee3d,5,42,91,14.0,2.0,5.0,74,316.0,5,0,675,1.0
29413,a6c031ba,0,71,71,29.0,11.0,20.0,6,0.0,71,44,71,1.0
29432,a6d7a3c6,0,13,1,9.0,1.0,6.0,2,13.0,1,0,13,1.0
29501,a734485c,0,4,141,1.0,1.0,1.0,1,0.0,141,141,4,1.0
29531,a763c177,0,8,2,2.0,1.0,1.0,1,8.0,2,2,8,0.0
29541,a779434c,0,34,3,4.0,3.0,4.0,1,34.0,3,3,34,1.0
29550,a7859395,0,118,15,24.0,9.0,13.0,15,118.0,15,3,118,0.0
29551,a787a2b6,0,20,47,5.0,5.0,5.0,2,6.0,47,4,20,1.0
29572,a7a9c5c2,0,127,3,68.0,4.0,24.0,5,127.0,3,0,127,0.0
29583,a7b5325c,1,12,3,6.0,5.0,6.0,1,30.0,3,3,30,1.0
29659,a81d99c6,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,1.0
29673,a83856a2,1,52,30,35.0,14.0,26.0,4,87.0,15,1,87,1.0
